Text,Sentiment
menos pior pezao crivella dilma aecio agoraficoudificil,Negative
quadro bem negativo pro pt nessas eleicoes dilma pode ate suar bastante vencer derrotas simbolicas principalmente senado,Negative
dilema ano dilma aecio pior,Negative
queria marina vai dar aecio tomara povo n tao burro segundo turno faca coisa certa pt dilma,Negative
tudo pra chegar hoje votar dilma,Negative
povo burro turno votos pr dilma brasil,Negative
lamentavel votacao serio dilma ganhar desisto tudo vez kk,Negative
medo perder dinheiro rt dilma aun tiene sus seguidores creyentes sus mentiras socialistas,Negative
voce falar nordeste imbecil votar dilma voce ta fudido justica ne,Negative
quebram tudo pra chegar agora votar dilma,Negative
disso tudo dilma ainda sai frente nao entendo segundo turno deixem ser alienados obrigado,Negative
dilma pt perder sao paulo nao nao nenhuma novidade agora aecio perder minas prova total incompetencia,Negative
aecio dilma voto dilma certeza nao confio naquela cara sonso aecio,Negative
petrobras escandalos dilma voce ta dentro,Negative
burro suficiente votar dilma,Negative
adiantou tudo ano passado pra dps votar dilma,Negative
nao possivel dilma vai ganhar novo bando brasileiro burro imbecis,Negative
queremos mudancas votar dilma vamos ter,Negative
euvoteimarina porra roubando dilma ta vencendo povo burro vai rua reclamar merdas q vcs fazem,Negative
dilma aecio praticamente empatados rs sartori governador lasier eleito adivinhe partido comprou pesquisas,Negative
pessoas cabeca podem votar dilma gente absurdo bando bosta,Negative
mesmos trouxas votaram dilma hoje serao mesmos otarios vao p rua protestar,Negative
dilma nao governa pais sozinho vao aprender sobre politica antes votar governador senador etc,Negative
minas gerais dilma aecio marina estado conhece aecio preferiu votar dilma sera,Negative
povo td falando mal dilma p agr votar nela caralho,Negative
ultimo rt fato ano passado td mundo xingando pt ano eh dilma puts,Negative
dilma aecio menos pior dilma comentarios,Negative
ta doidaaaa,Negative
votei luciana nao queria jeito nenhum ter votar dilma aecio entao normal ter duvidas,Negative
pois dilma amor deus cagou banana,Negative
mae liga falar votou dilma pqp disse nao votar,Negative
serio nao ouvi ninguem dizendo preferia iria votar dilma agora diz povo nao otario ter votado pqp viu pais lixo,Negative
voto aecio porque globo veja folha disse dilma nao presta leu programa governo sobre historia partido,Negative
dilma ja terrorista bjks,Negative
tudo pra chegar hoje votar dilma tudo pra chegar hoje votar dilma so vejo kibe nessa tl,Negative
tendo dito digo votei eduardo jorge agora menos algo bizarro ocorra optarei dilma turno,Negative
vcs acham ta ruim dilma elejam aecio pra ver maravilha brasil vai ficar anos,Negative
ja to sofrendo segundo turno to frustrada igual fico algo vida errado nao quero dilma aecio d,Negative
deixaram d votar dilma p votar aecio zzzzzzzz gigante ainda ta durmindo,Negative
estados nordeste dilma vai ganhando povo consegue ser iludido ajudinha governo vergonha bolsafamilia,Negative
gente horrivel saber pais so vai retroceder dilma iria manter porcaria aecio vai piorar porcaria,Negative
dilma aecio turno vao disputar pra ver vai fuder ainda,Negative
vai la votar dilma ser otario novo,Negative
pra defender dilma ser sustentado bolsa familia vc pode simplesmente achar menos pior candidata,Negative
quer mudanca ne entao porra deu pra votar puta dilma ham,Negative
dilma ruim ruim,Negative
nao votei dilma nao devo votar nela turno tb nao nao to querendo votar aecio tambem vou justificar anular,Negative
kd gigante q acordado dormiu d novo vagabundo faz tudo pra ir votar dilma,Negative
povo brasileiro memoria curta so pode ano passado todos protestando pra mudar brasil hj votaram dilma,Negative
pior votar tiririca votar dilma aecio,Negative
dilma aecio segundo turno brasil ta perdido,Negative
dilma marina carioca muuuuuito burro,Negative
dilma aercio nao sei pior,Negative
antes disso dilma pra salvar,Negative
alckmin reeleito sp dilma brasil continua tudo afinal sp brasil vao bem obrigado,Negative
dilma x aecio mortal kombaaaaaaat,Negative
dilma ficou terceiro lugar aqui regiao obrigado pessoal baixada santista tmblrcozbbrxssmasi,Negative
votarei nulo pior hipoteses dilma nunca aecio,Negative
saldo bancario dilma deve estar negativo agora pk tanto voto q certeza comprou pra ganhar eleicao deve ter sido foda,Negative
vamos compartilhar absurdo dilma dessa vez suando carros oficiais transportar papeis,Negative
familia inteira votou dilma vao foder,Negative
muita tristeza coracao vou votar dilma segundo turno porque nao pra votar aecio nao condicao minima pra,Negative
ai vc pensa q votou dilma burro gente votou aecio,Negative
vao la protestar agora votam dilma tomem vergonha cara,Negative
realmente povo catarinense burro deixar dilma ser primeiro,Negative
porra mano glr falando todo protesto pra galera votar aecio dilma vcs querem vote papai noel,Negative
dilma ganhar desisto vida brasileiro tudo burro porque cometer erro duas vezes burrice,Negative
brasileiro faz zona faz protesto quebra td pra votar dilma novo povo burro,Negative
namoral anos reclamando falando brasil lixo pra chegar hj votar dentuca dilma,Negative
nao aguento ler fez tanta manifestacao ano passado pra defender dilma agora,Negative
povo falando nao votar entao votou dilma mano puta pariu cala boca,Negative
segunda chance nao votar dilma,Negative
opcoes bosta hoje pra presidente governo dilma pior nao fica,Negative
gigante ano passado acordou virada dormiu dnv pq pqp dilma segundo turno,Negative
recuso votar dilma aecio,Negative
petista fanatico nao entendo amor partido mercadante dilma vicentinho marta genuino jose dirceu amam partido,Negative
askdirectioner askbelieber voces vao votar dilma aecio,Negative
gente pagando moralista cima dilma nao sabe dilma,Negative
achei governo dilma ruim desculpe,Negative
brasileiros reclamam pais vao la votam dilma tolos,Negative
adiantou palhacada toda pra votar dilma brasileiro sendo brasileiro,Negative
parem reclamar q ano passado manifestacao agora dilma vai ganhar sp psdb vai governar anos somar poder,Negative
tudo pra chegar eleicao povo votar dilma colombo dario,Negative
nordeste vota dilma sim pq unico partido faz alguma coisa nao aqui esquecido,Negative
dilma reeleita vai foder ainda pais pior ainda,Negative
tragico vai ser marina unir dilma turno,Negative
faz protesto pra chegar hoje votar dilma,Negative
dilma governa pros pobres continuo pobre lol tudo msm,Negative
serio vao deixar dilma presidencia novo sacanagem,Negative
voce mete pau dilma vota tiririca vsf,Negative
central eleicoes nao vai dar marina silva triste segundo turno vai dar aecio x dilma obvio,Negative
dilma rousseff pt aecio neves psdb vao disputar turno,Negative
aaaargh odio desse povo brasileiro faz protesto faz caralho quatro pra chegar hoje votar dilma,Negative
culpa nao dilma vc trouxa ir la protesto falar mal dps votar mesma,Negative
mae mae petista feio ta querendo cumer mae bua bua so fiinho di papai maie bua bua dilma feia vai ganhar di novo bua bua,Negative
falou vai votar dilma ancia d vomito,Negative
acredito q eleitores marina tb vao pra dilma sei la ne,Negative
muda brasil dilma barbudo safado,Negative
visto infelizmente vou ter votar dilma segundo turno,Negative
hrs dilma ganhar pq roubado ganhar apoio mega protesto foradilma likelike share,Negative
dilma nao menos aecio nao eita povo lerdo,Negative
tambem nao recebo bolsa familia deixem votar dilma,Negative
vou votar nulo segundo turno recuso votar dilma aecio,Negative
povo pra rua protestar meteu pau dilma pra hoje ta ai primeiro lugar povo hipocrita,Negative
definido dilma aecio votos vao segundo turno,Negative
urnas apuradas dilma rousseff pt aecio neves psdb vao disputar segundo turno eleicoes presidenciais,Negative
so vendo tml gente vota citando protestos ano passado pra dilma,Negative
nao to acreditando vou ter ter trabalho sair casa pra poder votar dilma aecio,Negative
agora vou ser obrigado votar dilma,Negative
gente aecio dilma nivel problema agora ver menos pior,Negative
dilma poupou aecio turno derrubar marina agora vai enfrentar politico profissional boa,Negative
pau cu destroi metade brasil justica clica porra maquina numero dilma vao fode,Negative
moral anos reclamando falando brasil lixo pra chegar hoje votar dentuca dilma,Negative
voce acha nao poderia ficar pior dilma aecio segundo turno,Negative
vai burro dilma eleita faco video preciso externar raiva q desse povo,Negative
brasileiro povo burro dilma indo pro segundo turno ganhando ainda,Negative
li gente falando tentou votar aecio apareceu dilma tao trovando nao existe democracia agora,Negative
aecio q vencer dilma novo nao,Negative
dilma aecio vao disputar segundo turno,Negative
dilma vai ganhar povo tudo burro nao serve pra votar,Negative
nao sei pior dilma aecio affz ninguem merece,Negative
vcs falando dilma permitiu comprar casa amiga permitiu tanto imposto pessoa morre pagando casa carro acordem,Negative
engracado argumento povo ai vcs ruas ano passado p votar dilma hoje querida presidente nao governa sozinho,Negative
oqq cabeca pessoa p votar dilma pezao,Negative
votou marina vai votar dilma votou namelia vai votar sartori omg,Negative
dilma rousseff aecio neves definidos turno vou pensa votar,Negative
genteeeee to chaaaaao destruido vai ser aecio dilma ne putos,Negative
dilma aecio segundo turno nao sei pior,Negative
dilma aecio vao disputar segundo turno,Negative
tudo pra chegar votar dilma,Negative
aecio dilma tudo mesma merda vamos votar nulo,Negative
povo fez protesto caralho ano passado pra ano levar dilma pro segundo turno puta pariu,Negative
visto vou ter anular voto pra presidente segundo turno votar dilma aecio hipocrisia grande rs tenso,Negative
definido dilma pt aecio psdb vao disputar segundo turno,Negative
antes nao estaria preocupado quica tricolor bucha maximo tricolete anda histerico dilma,Negative
achando q marina dilma segunndo turno triste ai vc ve q vai aecio n marina pqp,Negative
tudo pra chegar hoje votar dilma povo nao aprende,Negative
brasileiro foder vao la po fazer manifestacao novo votar dilma,Negative
fez cola tao bonita pro pessoal votar dilma,Negative
povo cabeca pra votar dilma,Negative
dilma aecio segundo turno so faltava dilma vencer,Negative
thankyoudforthewwat primeira vez vou votar dilma,Negative
rj rs tbm votaram dilma nao so nordeste nao votadores tiririca,Negative
povo burro idiota coerencia povo vem reclamando protestando anos sobre governo dilma ai,Negative
parar pra pensar dilma aecio estao segundo turno votou marina vai votar aecio,Negative
ruim dilma pior t r i s,Negative
puta pariuu povo burro turno dilma aecio pqp tmc,Negative
voto aecio pra nao votar dilma,Negative
idiota dilma nao pode ganhar,Negative
dilma menos pior favor,Negative
fala serio aecio dilma n sei pior,Negative
dilma aecio vao disputar segundo turno,Negative
tudo pra chegar hoje votar dilma ta louco,Negative
vaiam dilma durante copa protestaram contra reclamaram governo anos inteiros povo burro pede p sofrer,Negative
fecho agora votar dilma aecio,Negative
pregunta la ven dilma la segunda vuelta complicado,Negative
gente idade pra votar querendo pagar sei tudo icon dilma toca,Negative
menos pior dilma vcs quer faca,Negative
pessoal eleitores marina nordeste probabilidade votar dilma exemplo disso pernambuco dilmapravencer,Negative
nao acredito aecio dilma vao pro segundo turno,Negative
revoltante ver pessoal nordeste vota pra dilma causa bolsa familia,Negative
primeiro gente fala q globo eh coisa alienado acredita tudo q falam dilma ta parabens viu,Negative
sim cara nego ta tao cego c q n percebe q n dilma vai ser cara tao corrupto,Negative
fico puta vai rua fazer protesto vota dilma algo errado ai ne,Negative
dilma aecio segundo turno dificil escolher,Negative
vo anular voto uu recuso dilma aecio uu,Negative
definido dilma pt aecio psdb vao disputar segundo turno globoswqslt eleicoes g marina pf n apoie ngm,Negative
campanha nazista aecio dilma contra marina votarei nulo,Negative
impeachment dilma queriam faze ano passado,Negative
ia votar dilma baidu instalado tambem fez mesma coisa danilo gentili,Negative
odeio pobres mal informados so vota dilma medo perder bolsa familia,Negative
vo votar dilma bjoks pra vcs forapt,Negative
dilma x aecio segundo turno povo burro falo,Negative
dilma segundo turno assim caralho quebraram rio janeiro todo pra votar nela novamente,Negative
pior ta nao fica dilma ganhar sim,Negative
dilma aecio segundo turno dilma gente dilma vao foder,Negative
tudo pra chegar hoje votar dilma,Negative
pior nao dilma pior luciana genro preocupante,Negative
olha urnas ai dilma ganha lavada dificil nao pensar diferente,Negative
dilma aecio neves segundo turno aqui esperando duardo jorge presidente vcs vem ai decepcao vcs,Negative
segundo turno dilma aecio mds dificil saber pior kakakakaka,Negative
povo burro otario lesado agora todos vamos tomar naquele lugar dilma governando outra vez bando antas,Negative
agora sabemos vai aecio dilma pro segundo turno devo votar,Negative
dilma aecio segundo turno prova brasileiro burro gosta ficar merda,Negative
cacete turno dilma aecio,Negative
dilma aecio segundo turno nao sei eh pior,Negative
urnas apuradas dilma aecio vao disputar turno owlyciwwr,Negative
dilma vencer,Negative
votou dilma eh td pobre medo perder bolsa familia,Negative
dilma rousseff pt aecio neves psdb vao disputar presidencia republica turno bandnewstv eleicoes,Negative
votar dilma eh voto dilmais,Negative
dilma pt aecio psdb vao disputar presidencia turno reporterenaseleicoes,Negative
ser pobre pra votar dilma,Negative
pensei unica anormal torcendo p dilma ganhar,Negative
votar dilma prova otario,Negative
nao entendo problema votar dilma estudante,Negative
ridiculo povo pras rebelar ano passado agora vota dilma hipocrisia foda,Negative
dilma eh caralho porra povo brasileiro burro,Negative
dilma pq menos pior segundo ndjsksks zz,Negative
voces votaram dilma pro protesto ano passado hipocritas,Negative
mimimi toda manifestacao pra votar dilma aecio marina puta candidatos,Negative
pessoa favor protestos ano passado votou dilma parabens integridade requisito consciencia vergonha cara,Negative
porraaaaaaaaaa dilma novo porra bolsa familia nao querem perder,Negative
voce votar nulo ajuda maldita dilma,Negative
agora babacas fizeram protesto votem dilma novo bando boco terceira guerra mundial pra voces,Negative
segundo turno aecio ira atropelar dilma,Negative
gente fala n votar dilma ingrato pq prouni,Negative
le tml cinco minutos so gente falando protestou tanto pra votar dilma novo,Negative
foda galera fala prefiro dilma arriscar alguem pior afe cara,Negative
protestam ano inteiro ai vao la urna votam dilma pa ra bens,Negative
dilma aecio segundo turno vcs podem votar pensem bem amor deus,Negative
pooow malena dilma explica pra q fizeram toda ocnfusao ano passado pra votar pt novo,Negative
povo ignorante reclamou tanto hora urna votou dilma,Negative
fazem puta protesto fica dias ruas pra chegar dia eleicao votar dilma,Negative
curral eleitoral obrigacao eleger dilma primeiro turno nao conseguiu acho algo errado,Negative
ta vendo dilma aecio nao voto morto aecio euvoteimarina,Negative
infelizmente nao faco parte elite brasileira pra votar aecio nao familia eh funcionario publico dilma,Negative
culpa nordeste nordestinos morre bolsa familia morto fome dilma aecio euvoteimarina,Negative
ter q votar aecio pra dilma n ser reeleita triste saida,Negative
olha pior dilma aecio so galera endeusando luciana ta foda,Negative
nessa ferrou atacou demais dilma nisso iria votar marina pt pensou vou aecio entao,Negative
nao sei pior dilma aecio,Negative
n sei q pior dilma ganhar aecio ganhar pra tirar sapata to aceitando qualquer merda,Negative
vi gente usa fies mcmv votando aecio falando dilma tava ruim pro brasil,Negative
hahahahaahahahahaa rindo p ia votar edu nao lembrava numero hahahaha fiquei dilma,Negative
okay dilma nao melhor votar votar aecio muita burrice,Negative
dilma obvio ia ser nulo outros n sei amiga,Negative
aecio tanto fala governos maravilhosos minas perdeu pra dilma proprio estado hahahaha patetico,Negative
pois ta hora desmentir dilma ja quero dilma recorrendo bolsa familia pra n responder rs,Negative
nao creio q ainda gente dizendo q vai votar dilma segundo turno,Negative
galera nao votou aecio vai votar dilma hein,Negative
dilma vai ganhar nao esquecam reclamar proximo ano vcs votaram nela ein so pra nao perder costume,Negative
cara fudeu recuso votar dilma aecio,Negative
nao sei pior aecio dilma,Negative
vcs vao votar dilma,Negative
pois nao gosto nenhum pt ja deu tenso aguentar dilma anos,Negative
amem definido dilma pt aecio psdb vao disputar segundo turno globoswqslt eleicoes g,Negative
cara odiar dilma votar aecio so pra perder ate entendo votar orgulho defender cara,Negative
povo burro votar dilma,Negative
gigante acordou gigante acordou ai vao la votam dilma licenca,Negative
tanto dilma quanto aecio vao arrombar gente fudeu,Negative
palhacada vem pra rua votar dilma,Negative
recuso ta pais dilma sendo reeleita tambem nao deixo votar aecio tamo merda so mergulhar,Negative
vcs reclamam brasil atualmente votam dilma novo pq vcs nao vao tomar cu,Negative
surpresas virada aecio ganhando rondonia roraima dilma deve ter ignorado vacilado d populacao,Negative
sobre aecio voce vai ver sim dilma pessima aecio pra ficar pior certeza,Negative
aecio vai perder artilharia pt dilma so marina silva resistiu infelizmente povo brasileiro nao enxergou euvoteimarina,Negative
votem aecio porque votar dilma sacanagem,Negative
tanto protesto pra votarem dilma vao tomar cu,Negative
duas coisas explicam resultado anti pt consolida maior partido politico pais tatica dilma debate fiasco,Negative
nao sei pode tanta gente querer votar dilma ainda,Negative
cade homos pra votar dilma cade cade,Negative
euvoteimarina coisa errada nessas eleicoes porra assim dilma ta ganhando vsf brasileiro burro demais,Negative
amigos brasileros familia si perde dilma estaremos complicado vamos dilma carlho,Negative
voces fizeram todas manifestacoes gigante acordou tudo pra votar dilma novo eh algum tipo brincadeira,Negative
vao tomar cu vcs tao falando faz protesto vota dilma juntar todo mundo protestou nao pais todo,Negative
sobre resultado fiquei triste precisamos mudancas votar dilma ver pais lugar,Negative
rt definido dilma pt aecio psdb vao disputar segundo turno globoswqslt eleicoes g,Negative
gente nao deu pra marina agora vamos votar aecio vamos la mudanca verdadeira tirar dilma poder,Negative
cade q ta povo q tava xingando dilma estadio fazendo protesto ano passado,Negative
estudo esd entao so pt pt corrupto dilma corrupta sapatao etc,Negative
vota nulo msm coisa vota dilma,Negative
la presidenta brasil y candidata la reeleccion el partido los trabajadores pt dilma venezuela,Negative
diz motivo pra votar dilma anos retrocesso,Negative
nao reclamar dilma querer votar aecio roubou dinheiro publico minas marina nao sabe fala,Negative
dai pergunto burro suficiente pra ainda votar dilma,Negative
sendo morrer aecio perder vida dilma,Negative
votaria dilma pq vida horrivel governo fhc masssss nao transferi titulo eleitor pra sbc,Negative
serio dotar tudo povo ainda capacidade votar dilma,Negative
eleicoessabe oq foda dilma ser tao impopular internet estar frente apuracao votos,Negative
votos nao vao pra dilma,Negative
eleicoes rio janeiro desastre romario jean wyllys freixo wag montes pra dilma vai votar mal assim la minas,Negative
nao entendo gente ainda vota dilma ta querendo protestar pq acha ruim sinceramente,Negative
gigante acordou pra votar dilma,Negative
fizeram todos protestos ano passado pra chegar hora fazer certo votarem dilma olha decepcionante,Negative
seadilmaganharosonibusvaoqueimar tudo pra chegar idiotas votarem dilma ooo povo burro,Negative
ceis tao louco tudo ainda votam nesse pandemonio dilma,Negative
hoje votar mae precisa votar impressionante clima anti pt anti dilma,Negative
nao vou mentir cheiro golpe so faltam colocar aebrio frente dilma demora pra fazer x,Negative
quase morreram manifestacao pra votar dilma novo,Negative
agora nao sei pior dilma aecio eleicoes,Negative
amigos nao culpem nordeste dilma ter muitos votos infelizmente povo castigado cansou promessas pegam q veem frente,Negative
so digo dilma ganhar protestos luta povo ruas tanto ano passado ano maior perda tempo humanidade,Negative
claro quebranto dilma qto aecio vao precisar quero ver quais serao acordos ministerios etc nao acho ruim tese,Negative
estudante universitario ate nivel medio dilma nao perfeita pt tambem nao menos pior psdb,Negative
nao gosto falar dessas coisas nao dilma turno vao la votar nulo novo ainda gente vota nulo,Negative
tiririca ganhou absurdo nao ficaria pouco espantada dilma ganhar,Negative
oct dilma rousseff es la candidata presidente del brasil el partido los trabajadores pt internacionalelpaisinternacional actualidadhtml,Negative
fizeram todo aue ano passado pra chegar eleicoes votar dilma sim merece pagar pila pra andar onibus,Negative
sinto raiva ainda porque votar aecio dilma nao voto fodendo,Negative
marina cara maluca dilma cara macaco aecio parece lua wpp,Negative
sobre turno dilma aecio prefiro estar morto,Negative
brasileiro reclama anos presidencia pra votar novamente dilma coisa impossivel entender,Negative
acre votou dilma,Negative
dilma casa ta caindo nao deu pra marina pra derrubar pt aecio ate morrer chupapt chupalula chupamensaleiros,Negative
to so observando pessoal falando vai votar dilma pra proxima manifestacao passar carro cima,Negative
nao entendo eleicao todos falaram vou votar marina bla bla ganhando dilma pqp,Negative
assombrado estarrecido profundamente triste embasbacado algum outro adjetivo momento aecio dilma turno,Negative
desculpa onde ta povo pra rua protestar ano passado cade povo vaiou dilma jogos eleicao somem,Negative
nao nao votei dilma eleicao passada nao votei nela hoje sim vou votar nela turno,Negative
dilma x aecio vao pro turno pra presidente eleicoes,Negative
acham q dilma sair coisas vao piorar pra qm pobre etc,Negative
brasileiros vivem querendo mudar brasil cagam chao sentam cima hora votar dilma aecio,Negative
nao pro dilma ainda acho q menos pessimo,Negative
faz protesto caralho pra chegar hoje votar dilma gigante acordou pra votar dilma tudo entao atoa entendi,Negative
brasileiro bicho burro nao adianta fica nessa ainda gente vota dilma cara gente sabe nao adianta,Negative
vao tomar cu vcs q tao dizendo q dilma so ganhou nordeste p causa bolsa familia,Negative
todas manifestacoes hoje votar dilma jura,Negative
tudo pra chegar hoje votar dilma,Negative
voce vai votar dilma aecio queria estar morta,Negative
bando otavio ano passado queriam dilma saisse governo agora antas votam nela,Negative
voces votam dilma causa bolsa familia peco aecio mudancas educacao,Negative
nordeste fazendo diferenca pra dilma medo perder bolsa familia affssss,Negative
fizeram tanta manifestacao final votar dilma novo tao parabens ein,Negative
aecio dilma marina porra vao tnc tt n feito pra falar desses putos vao pro facee emabiggestfansjustinbieber mpn beliebers,Negative
ia votar luciana genro preferir nao ajudar eleger marina entao jeito votar dilma nao quero malafaia mandando aqui,Negative
pensando dou trabalho sair casa pra votar dilma aecio braga melo,Negative
povo falso meteram paul dilma votarao nela,Negative
vamos fazer pessoinhas usam fies casa vida veio dilma votar nela nao aecio,Negative
diz vo tia dilma nao ruim nao,Negative
dilma vao foder,Negative
unico motivo pra votar dilma ciencia fronteiras dont judge,Negative
luciana porque sinceramente votar dilma tiro escuro,Negative
gente voces falam pra nao votar dilma votam aecio tipo podre falando mal lavado,Negative
perdi tempo hj pra votar contra dilma dementes votaram nela ganhar choro,Negative
sabe pq qr votar dilma retruco dizendo faca pesquisa sobre pt google ta ai pra ajudar,Negative
povo fez toda baderna ano passado votarem dilma novo desculpa voces dao nojo,Negative
dilma aecio viva povo burro,Negative
to perplexo vitoria aecio sobre dilma sp dilma derreteu la,Negative
recuso votar aecio dilma,Negative
ser burro p votar dilma,Negative
moral falamos tia dilma culpado tuuuuuuuudo senhor luis inacio lula silva,Negative
nao sei problema voces dilma pra mim nao fez nada ruim contrario,Negative
manifestacoes nao feitas dilma voce pensa pensando errado,Negative
quero acreditar dilma nao criminalizou homofobia rabo preso bancada conservadora pq querer quer,Negative
vc ta relacionando protestos ano passado dilma finge q nao conhece ver rua,Negative
sobre eleicoes vai ganhar pra presidente dilma vocs vao ver,Negative
nao estudo tanto pro povo votar dilma,Negative
pior galera ainda vota dilma,Negative
triste realidade pior galera daqui odeia tucanos perdemos chance tirar dilma marina,Negative
nao sei pior dilma aecio adeusbrasil partiueua,Negative
disseram protestando iria votar dilma agora prevendo futuro hein,Negative
dilma aqui bahia vergonhoso,Negative
ai animal vao pra rua fazem manifestacao protesto chega dia eleicao votam dilma q fazer animais,Negative
pessoa votou aecio idiota outra pessoa votou dilma burra cada forma pensar sobre politica,Negative
jornalistas cravando absolutamente votos marina nao vao dilma ganharam dom videncia,Negative
gente consegue votar dilma,Negative
dilma aecio liderando desgosto,Negative
muita bolsa familia dilma nao sai oh povo brasileiro burro contenta pouco,Negative
todo partido corrupcao nenhum quebrou petrobras dilma eleicoes,Negative
sobre segundo turno dilma x aecio neves vou anular voto pq der merda vou poder dizer nao nada haver,Negative
acho aecio ganha segundo turno pq dificilmente eleitores votaram marina vao votar dilma contar,Negative
la quedo tercera le daba zurda luego volvio ambidiestra pienso lo mismo tiene un voto negativo fuerte dilma,Negative
tudo to vontade sair brasil cansei desse pais desse povo burro reelege dilma,Negative
aecio dilma nao gosta dilma eee mudanca voce vai votar aecio psdb dilma mudanca brasil,Negative
dilma aecio ruim proxima sai like just now,Negative
gente vcs cabeca votar dilma,Negative
protestaram pqp quinto infernos vao votar votam porra dilma olha vcs sao uns inteligentes caralho,Negative
reclamam tanto dilma vao la votam tiririca deputado sabe bando ignorantes q n sabem funcoes cada,Negative
partido muitas coisas ajudaram simmm cara nunca vou cansar dizer dilma poderia ajudar,Negative
vao tudo tnc so reclamam dilma agora votam nela mdsss merecem morrer,Negative
cao povo nordeste burro tao merda vota dilma vsf carlh acorda,Negative
dilma vencendo turno pior tomar x copa,Negative
aecio perder pra dilma bh so aumenta freguesia crucru pro galo minas gerais bota conta ai producao,Negative
dilma vai ver merda debates jeito aecio debochado,Negative
dilma aecio realmente nao sei pior,Negative
nao duvido nada tambem vou votar dilma,Negative
vsf povo td votando dilma medo perder bolsa familia,Negative
nao sei pior aecio dilma,Negative
pior merda cara fez falar grupo vestibular dilma honesta admiravel euheuh burro,Negative
nao sei pior dilma eleger primeiro turno disputa segundo dilma contra aecio,Negative
simplesmente recuso sair casa votar aecio dilma euvoteimarina,Negative
so vou votar dilma,Negative
ai povo faz tudo pra final votar dilma brasileiro merece sofrer,Negative
nao sei pior turno pt dilma so sabe roubar psdb aecio acabou saude,Negative
chego casa aecio ta colando dilma helder jatene vao pra segundo turno nao estruturaaaaaaaaaaaaaas,Negative
nao consigo entender pq fizeram protesto pra chegar hoje votar dilma preguica brasil,Negative
dilma x aecio leio sanduiche merda x babaca inutil,Negative
aecio dilma segundo turno votou outros candidatos iram votar aecio amem,Negative
colombo apoia dilma viu arrombados quero ver vai votar agora porra,Negative
dilma aecio prefiro aecio disputa menos corrupto acirradissima msm,Negative
gigante acordou sim acordou cedo domingo pra votar dilma mesma voce vaiou queria,Negative
pior tudo saber quase toda familia votou dilma,Negative
cara marina frente pior dilma ate,Negative
paulistas motivos p votar aecio nordestinos idem p dilma burrice so d ve tracos d carater nesses numeros,Negative
nao defendo ninguem porem reclamam tudo chance mudar vou votar dilma pq mudou gente conformada,Negative
mata povo falando chega dilma vamos mudar vou votar aecio quero morrer,Negative
agora culpa nordeste dilma ganhar vao tomar cu voces,Negative
dilma vana rousseff aecio neves cunha luciana krebs genro dificil acreditar nessa diferenca,Negative
querem mudanca nao querem aecio ah claro cade coerencia so porque burgues ovo vao la votem dilma povo burro,Negative
sulsudeste ficam putos ne la vao salvando dilma novo,Negative
faco parte policia pr digo oq dilma faz agt bem pior q,Negative
rj vergonha nacional eleicao tudo bem q pro governo tava dificil votar dilma eleger romario pro senado inexplicavel,Negative
dilma aecio qualquer vai roubar entao exploda,Negative
decepcao dilma aecio agora voto nulo voces merecem pais euvoteimarina,Negative
soubesse iria perder tempo indo pra rua junho ano passado pra ver dilma garotinho serem,Negative
ai deus aecio ta quase alcancando dilma nao sei pior,Negative
ia votar luciana genro preferir nao ajudar eleger marina entao jeito votar dilma ruim pior,Negative
nossaaaaaa aecio nao ganhou minas falar merda caras votaram dilma nada pode ser pior,Negative
dilma aecio vou dilma ta ruim pt vai ficar pior psdb infelizmente,Negative
loco vc falar vota dilma eh pobre vai prestar enem querendo entrar faculdade federal construiu,Negative
mano pq cuzao vota dilma olha merda pais ta pqp bando macaco,Negative
quero ve dilma acabar brasil novamente quero ve trouxas ir p rua novamente gritar gigante acordou p dps votar nela,Negative
confirmado dilma aecio vao decidir rodada final marina silva luciana genro pegam vaga cada,Negative
fazem protesto caralho pra chegar hoje votar dilma,Negative
povo burro cabral saiu estrategia botar pezao votam nele dilma volta tambem porra pt ta ai merda,Negative
dilma aecio vao disputar turno diariodonordesteverdesmaresbrcadernospolit icaonlinedilma aecio vao disputar turno via eleicoes,Negative
dilma aecio voto dilma vida pra pobre governo ja dificil imagine governo aecio,Negative
dia gigante acordou votar dilma perca tempo,Negative
gostei video youtubeznxqyevw ilas malafaia solta video chocante fazer dilma perder reeleicao,Negative
vc q manifestou ano passado agr votou dilma quero q vc tome cu,Negative
ruim democracia ver vizinho votando dilma,Negative
galera vai pras ruas manifesta leva spray pimenta cara luta democracia pra votar dilma,Negative
vao todo pra puta pariu junto dilma,Negative
nao sei oq pior aecio dilma deus po aecio nocao dilma velha gorda louca,Negative
vcs realmente acham q culpa toda corrupcao dilma q nao fez nada brasil vao procurar alguma coisa sobre governo pf,Negative
apesar decepcionado marina creio segundo turno votarei aecio negocio botar dilma pra,Negative
voce maluca pt partido nojento cara pais precisa mudancas dilma promete nao faz nada,Negative
primeiramente manifestacoes ano passado comecou aumento passagem onibus coisa q n nada ver c dilma sim pref,Negative
vc votou dilma faca favor subir ponte jogar obrigado nada,Negative
vao tomar cu vcs votaram dilma,Negative
reclamando hipocrisia d vota dilma anos n obrigado votar tbm n levantou cu p tentar fazer diferenca urnas,Negative
votar preferia dilma pq aecio quer privatizar muita coisa governo ja envolvimento corrupcao,Negative
