username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	score	sentiment
informante3	05/10/2014 20:48	0	0	" ahora brasil elecciones         hay segunda vuelta y las encuestadoras se pueden dedicar a otra cosa...."""""		@dilmabr @AecioNeves	#encuestadoras	5,19E+17	https://twitter.com/informante3/status/518910564287127553	0.2	Positivo
ac48stoandre	05/10/2014 20:48	0	0	     eu acredito que com os votos dos eleitores da marina  o aecio ganha a eleicao   fora pt		@broadpolitico @radioestadao @dilmabr @AecioNeves		5,19E+17	https://twitter.com/ac48stoandre/status/518910551767126017	0.0	Neutro
EdgardSenna	05/10/2014 20:48	0	0	 presidente coloque em todas as suas apresentacoes uma bandeira do brasil na lapela.		@AecioNeves		5,19E+17	https://twitter.com/EdgardSenna/status/518910545119182848	0.0	Neutro
DivPereira	05/10/2014 20:48	0	0	baianos decepcionam.o estado caminha para ser o maior cacete armado do pt no pais so resta diminuir o estrago com  presidente  		@AecioNeves	#PT	5,19E+17	https://twitter.com/DivPereira/status/518910521509433344	0.25	Positivo
gabrielucashue	05/10/2014 20:48	0	0	       plus.google.com/hangouts/_/gyb lbrpabnuwtmwmibcaa hl pt br ÃÂ		@LeoAngelelli @predros_ @houdiwinni @batata @dilma @aecioneves		5,19E+17	https://twitter.com/gabrielucashue/status/518910521069031424	0.0	Neutro
El_Oriente	05/10/2014 20:48	0	0	 y  disputaran el /oct segunda vuelta resultados  eloriente.net/home// /oct en vivo elecciones en brasil ÃÂ provincias clave pic.twitter.com/xiumsomt		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/El_Oriente/status/518910520376967168	0.55	Positivo
AnaCerqueira1	05/10/2014 20:48	0	0	  votei no  porque ele apoiou  e  parabens governador  		@PrisciIlIa @Ihamma_1 @LFPezao @cesarmaia @AecioNeves		5,19E+17	https://twitter.com/AnaCerqueira1/status/518910517805842432	0.25	Positivo
MarcoBandeira	05/10/2014 20:48	7	3	no debate com    que nao usa cola  a governanta vai ter que levar varios calhamacos  ou melhor  dossiers  que ela tanto gosta.		@AecioNeves		5,19E+17	https://twitter.com/MarcoBandeira/status/518910517361270784	0.22499999999999998	Positivo
arthur_cicupira	05/10/2014 20:48	0	0	a euforia da campanha de  esta tao grande  que o site vamosagir esta congestionado 		@AecioNeves	#VamosAgir	5,19E+17	https://twitter.com/arthur_cicupira/status/518910513875779585	0.0	Neutro
sefrancois	05/10/2014 20:47	0	0	e hora de votar em  o menos pior dos candidatos no ÃÂ° turno foradilma forapt		@AecioNeves	#ForaDilma #ForaPT	5,19E+17	https://twitter.com/sefrancois/status/518910485077704705	0.0	Neutro
B_Santos_Rosa	05/10/2014 20:47	0	0	 parabens 		@aecioneves		5,19E+17	https://twitter.com/B_Santos_Rosa/status/518910480531095553	0.0	Neutro
Gideoni2005	05/10/2014 20:47	0	0	a ÃÂª batalha foi vencida  falta apenas +  batalha  aecio presidente parabens presidente do brasil responder a  cnica		@AecioNeves		5,19E+17	https://twitter.com/Gideoni2005/status/518910453108727808	0.16666666666666666	Positivo
ihcriola	05/10/2014 20:47	0	0	 va se foder		@AecioNeves		5,19E+17	https://twitter.com/ihcriola/status/518910449962975232	0.0	Neutro
CEOThiagoBruno	05/10/2014 20:47	0	0	eta que vai ter segundo turno aqui no ceara entre  e   a disputa vai ser acirrada  e   ÃÂº turno.		@Eunicio @Camilo13Gov @DilmaBR @AecioNeves		5,19E+17	https://twitter.com/CEOThiagoBruno/status/518910448075558912	0.0	Neutro
BrunoBeziaco	05/10/2014 20:47	0	0	 parabens baixinho  sucesso na nova caminhada  agora vamos apoiar o        		@RomarioOnze @AecioNeves		5,19E+17	https://twitter.com/BrunoBeziaco/status/518910423450783744	0.0	Neutro
correiomva	05/10/2014 20:47	0	0	 espero que o candidato ganhe no segundo turno  e que cumpre todas promessa  invista na tecnologia da informacao 		@AecioNeves		5,19E+17	https://twitter.com/correiomva/status/518910415246749696	0.0	Neutro
s_siccas	05/10/2014 20:47	4	3	   foradilma voudeaecio		@BR19752014 @TucanoFilosofo @AecioNeves	#ForaDilma #VouDeAecio	5,19E+17	https://twitter.com/s_siccas/status/518910407382425601	0.0	Neutro
BR19752014	05/10/2014 20:47	0	0	  gostei do post pura verdade.		@TucanoFilosofo @AecioNeves		5,19E+17	https://twitter.com/BR19752014/status/518910402965823488	0.5	Positivo
QueremosAecio	05/10/2014 20:47	40	23	de virada onda da razao domina o brasil e  esta no segundo turno  aecionovobrasil pic.twitter.com/duzalamr		@AecioNeves	#AecioNovoBrasil	5,19E+17	https://twitter.com/QueremosAecio/status/518910399543267328	-0.25	Negativo
LiLyTwt	05/10/2014 20:47	0	1	pelo direto de sentir orgulho de ser brasileira souaecio aecioneves			#souaecio #aecioneves	5,19E+17	https://twitter.com/LiLyTwt/status/518910383219032064	0.0	Neutro
yelinares	05/10/2014 20:47	0	0	aja rt   con   de urnas escrutadas  dilma  tiene    aecio    y marina silva    final de pelicula el 		@omarlugo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/yelinares/status/518910378919882752	-0.125	Negativo
vinyciusm	05/10/2014 20:47	0	0	" vamos tirar o pais do vermelho  ou tirar o vermelho"" do nosso pais """		@AecioNeves		5,19E+17	https://twitter.com/vinyciusm/status/518910364986396672	0.525	Positivo
misconda	05/10/2014 20:47	0	0	entre  e    prefiro nenhum dos dois		@AecioNeves @dilmabr		5,19E+17	https://twitter.com/misconda/status/518910361886785537	0.0	Neutro
kenopina	05/10/2014 20:47	2	0	con   de urnas escrutadas  dilma rousseff  tiene         y marina silva    eleccionesbrasil		@dilmabr @AecioNeves	#eleccionesBrasil2014	5,19E+17	https://twitter.com/kenopina/status/518910352491565056	0.5	Positivo
lucia_brazil	05/10/2014 20:47	0	1	  hoje estou com a alma lavada aecio demonstrou confianca de que iria pro segundo turno e eu pude ajuda lo com meu voto		@AecioNeves @AecioBlog		5,19E+17	https://twitter.com/lucia_brazil/status/518910341737357313	0.8	Positivo
WilsonJrMoises	05/10/2014 20:47	0	0	 tamojuntos presidente    a virada tambem vira em minas gerais    brasil pra frente  aecio presidente   		@AecioNeves	#Tamojuntos	5,19E+17	https://twitter.com/WilsonJrMoises/status/518910333180968960	0.0	Neutro
ANDREIAJESUS	05/10/2014 20:47	0	0	please help support eu voto no aecioneves   add a twibbon now   twb.ly/lxcneha pic.twitter.com/tfuotgefn			#Twibbon	5,19E+17	https://twitter.com/ANDREIAJESUS/status/518910309692489729	0.0	Neutro
Ricklovebay	05/10/2014 20:47	0	0	 a bolsa familia aqui ta demais. ninguem quer mais trabalhar... estao se encostando nessa bolsinha..		@AecioNeves		5,19E+17	https://twitter.com/Ricklovebay/status/518910308342300672	-0.1	Negativo
tiburonfiera	05/10/2014 20:47	0	0	"   obrigado brasil  aecio pic.twitter.com/yhwtjsfz ""felitacao aecio no al comunismo venezolano derrocao delma"""		@AecioNeves	#A	5,19E+17	https://twitter.com/tiburonfiera/status/518910287513399296	0.1	Positivo
EdgardSenna	05/10/2014 20:47	0	0	 parabens presidente agora e forca total para limpar brasilia   pic.twitter.com/eqmtvuu		@AecioNeves		5,19E+17	https://twitter.com/EdgardSenna/status/518910266252472320	0.0	Neutro
Lui5_0407	05/10/2014 20:46	0	0	 foradilma		@AecioNeves	#ForaDilma	5,19E+17	https://twitter.com/Lui5_0407/status/518910218772938752	0.0	Neutro
kgvelloso	05/10/2014 20:46	0	0	parabens sao paulo que varreu os comunistas do poder agora no o turno  vc que votou marina  vote  pic.twitter.com/egwjxnkni		@AecioNeves		5,19E+17	https://twitter.com/kgvelloso/status/518910214738034688	0.0	Neutro
BR19752014	05/10/2014 20:46	21	12	"uniao a batalha ainda nao acabou  hora de buscarmos mais forca e aliados    pic.twitter.com/ypgmbv """""		@TucanoFilosofo @AecioNeves	#UNI	5,19E+17	https://twitter.com/BR19752014/status/518910213664276481	0.5	Positivo
CidaWarick	05/10/2014 20:46	0	0	  e que venca o melhor desde que seja o aecio...		@oserginho @AecioNeves		5,19E+17	https://twitter.com/CidaWarick/status/518910204587802624	olhar	Negativo
SFVTruthers	05/10/2014 20:46	0	0	neves  face rousseff in brazil in surprise comeback   aecioneves dilmarousseff facerousseff marinasilva			#Neves #Brazil #AecioNeves #DilmaRousseff #FaceRousseff #MarinaSilva	5,19E+17	https://twitter.com/SFVTruthers/status/518910187181051904	0.0	Neutro
CesarTorres2014	05/10/2014 20:46	1	0	 parabens meu presidente o brasil deve ter a honra de te lo como representante vamos agora mais q nunca unir forcas p/vitoria		@AecioNeves		5,19E+17	https://twitter.com/CesarTorres2014/status/518910177379385346	0.2	Positivo
FERNANDOFHS	05/10/2014 20:46	0	0	a votacao alta em lucianagenro fara tanto dilma quanto aecioneves realmente abrirem os olhos para os lgbts nao adianta so falar.			#lucianagenro #Dilma #AecioNeves	5,19E+17	https://twitter.com/FERNANDOFHS/status/518910175038963712	0.0	Neutro
PSDBMulherSP_45	05/10/2014 20:46	0	0	eleicoes  agradece ao brasil e vamos adiante rumo a vitoria  pic.twitter.com/hysbhhx		@AecioNeves	#Eleicoes2014	5,19E+17	https://twitter.com/PSDBMulherSP_45/status/518910171893219329	0.0	Neutro
MiguelFNogueira	05/10/2014 20:46	1	1	"via   brasildecide el  de octubre rouseff se enfrentara con    ex gobernador de minas gerais"";; "	https://twitter.com/MiguelFNogueira/status/518910164842586112					0.75	Positivo
eduardasfe	05/10/2014 20:46	0	0	o gigante acordou fora dilma e fora pt    aeciopresidente eufuideaecio aeciosambandonadilma aecionosegundoturno 		@AecioNeves	#Aecio45Presidente #EuFuiDeAecio45 #AecioSambandoNaDilma #AecioNoSegundoTurno	5,19E+17	https://twitter.com/eduardasfe/status/518910162724462592	0.0	Neutro
ElizaLacaille	05/10/2014 20:46	1	1	deu caganeira d medo n   vendo q pt tomou pe n bunda e  e nosso presidente o lugar dela n bancada ta vago n 		@cristilobo @AecioNeves @GloboNews		5,19E+17	https://twitter.com/ElizaLacaille/status/518910159880740866	0.0	Neutro
paulosergiomarx	05/10/2014 20:46	0	0	 tem telhado de vidro  aecioporto  helicoca  playboy  dirigir embriagado..vai ser facil bater nele.		@AecioNeves		5,19E+17	https://twitter.com/paulosergiomarx/status/518910153803202560	-0.20000000000000004	Negativo
Josie_Melo	05/10/2014 20:46	0	2	      obrigada clarinha trabalhei e valeu a pena  bjo		@clarafavilla @virginiaduailib @Aristotelesbh @renataloprete @Aloysio_Nunes @AecioNeves		5,19E+17	https://twitter.com/Josie_Melo/status/518910141107036161	0.0	Neutro
_oleoaraujo	05/10/2014 20:46	0	0	 temos o segundo turno  mas ja sinto os arrepios na pele ao saber que sao paulo inteiro esta com voce  		@AecioNeves		5,19E+17	https://twitter.com/_oleoaraujo/status/518910134370992128	olhar	Negativo
Infomedia24hrs	05/10/2014 20:46	4	3	ahora brasil elecciones         hay segunda vuelta y las encuestadoras se pueden dedicar a otra cosa....		@dilmabr @AecioNeves	#AHORA #BRASIL #ELECCIONES2014 #encuestadoras	5,19E+17	https://twitter.com/Infomedia24hrs/status/518910117925126144	-0.125	Negativo
ANDREIAJESUS	05/10/2014 20:46	0	1	please help support eu voto no aecioneves   add a twibbon now   twb.ly/lxcneha pic.twitter.com/uqpojwqm			#Twibbon	5,19E+17	https://twitter.com/ANDREIAJESUS/status/518910112103022592	0.0	Neutro
Cabbus	05/10/2014 20:46	0	0	parabens 		@AecioNeves		5,19E+17	https://twitter.com/Cabbus/status/518910086744653824	0.0	Neutro
BelaVargas	05/10/2014 20:46	0	0	parabens  primeira etapa cumprida  falta a segunda    aecioconfirma aeciopresidentedobrasil aeciopresidente		@AecioNeves	#Aecio45Confirma #AecioPresidenteDoBrasil #AecioPresidente	5,19E+17	https://twitter.com/BelaVargas/status/518910083896709120	0.0	Neutro
cec_tiago	05/10/2014 20:46	0	1	 ei migo posta fechadocomocruzeiro q vc ganha essa bagaca		@AecioNeves	#FechadoComOCruzeiro	5,19E+17	https://twitter.com/cec_tiago/status/518910080201539585	0.4	Positivo
luc4156	05/10/2014 20:46	0	0	ÃÂ   aecio votou acompanhado da esposa leticia   e  aecio pic.twitter.com/vslvpnmsoh ÃÂ que a dama srs		@AecioNeves @Prof_Anastasia @jpimentadaveiga	#A	5,19E+17	https://twitter.com/luc4156/status/518910068591714304	0.7	Positivo
matheus_cspg	05/10/2014 20:46	0	1	vem que vem 		@AecioNeves		5,19E+17	https://twitter.com/matheus_cspg/status/518910067740250112	0.65	Positivo
DutraCampos	05/10/2014 20:46	0	0	 e tem idiota que acredita que o  manipula a midia ate dois dias atras ele era tratado como carta fora do baralho.		@BlogdoNoblat @AecioNeves		5,19E+17	https://twitter.com/DutraCampos/status/518910038497558528	0.0	Neutro
LucasDuarte09	05/10/2014 20:46	0	0	vamos que vamos       aecioconfirma		@AecioNeves	#Aecio45Confirma	5,19E+17	https://twitter.com/LucasDuarte09/status/518910037436420096	-0.1	Negativo
CynthiaPilan	05/10/2014 20:46	0	1	  pelas cartas na mesa a coisa vai ser feia briga de foice voto a voto.		@djalma_cintra @AecioNeves		5,19E+17	https://twitter.com/CynthiaPilan/status/518910030243180544	0.0	Neutro
silviadcorso	05/10/2014 20:45	0	0	 aeciocalouabocadoibope aecionosegundoturno		@AecioNeves	#A #AecioNoSegundoTurno	5,19E+17	https://twitter.com/silviadcorso/status/518910000778182656	-0.1	Negativo
agentsofhidra	05/10/2014 20:45	0	0	" oq o senhor tem a dizer sobre isso futuro presidente""  pic.twitter.com/faiipj"""		@AecioNeves		5,19E+17	https://twitter.com/agentsofhidra/status/518910000740442112	0.2	Positivo
mansualmeida	05/10/2014 20:45	0	1	  obrigado amigo muita coisa para fazer e trabalho ja comeca hoje.		@BeMessias @AecioNeves		5,19E+17	https://twitter.com/mansualmeida/status/518909997821206528	0.09999999999999999	Positivo
ecchagas	05/10/2014 20:45	0	0	 queremos o fim do decreto nÃÂº  e da pec  nao foi essa mudanca que pedimos nas ruas   		@silva_marina @AecioNeves @dilmabr @lucianagenro		5,19E+17	https://twitter.com/ecchagas/status/518909992443727872	0.0	Neutro
sivakme	05/10/2014 20:45	0	0	 tiene  mil seguidores en tuiter y  millones de votantes en las urnas electronicas		@AecioNeves		5,19E+17	https://twitter.com/sivakme/status/518909979966078976	0.0	Neutro
AurianeRissi	05/10/2014 20:45	1	1	  que maravilha  segundo turno  foco forca fe e muiiito trabalho 		@walkirialaroche @AecioNeves		5,19E+17	https://twitter.com/AurianeRissi/status/518909952044589056	0.30000000000000004	Positivo
umitalo	05/10/2014 20:45	1	1	rt  a maconha te engorda use cocaina que e mais light		@AecioNeves		5,19E+17	https://twitter.com/umitalo/status/518909951641927680	0.22499999999999998	Positivo
Traz_aPinga	05/10/2014 20:45	0	0	 estamos contigo  aecio na veia  pt na cadeia		@AecioNeves		5,19E+17	https://twitter.com/Traz_aPinga/status/518909945954467840	0.05	Positivo
unbrokensy	05/10/2014 20:45	0	0	aecio ganha para nois   n quero fc de carrossel 		@ProjetoJBFollow @AecioNeves		5,19E+17	https://twitter.com/unbrokensy/status/518909926652272640	0.0	Neutro
samoreira1	05/10/2014 20:45	0	0	 vai com tudo  meu presidente  parabens e rumo a vitoria 		@AecioNeves		5,19E+17	https://twitter.com/samoreira1/status/518909920516005888	0.0	Neutro
DeividPommer	05/10/2014 20:45	0	0	rt  o melhor presente que deus me deu a vida me ensinou a lutar pelo que e meu skaterrrrr		@AecioNeves	#SKATERRRRR	5,19E+17	https://twitter.com/DeividPommer/status/518909903654899712	0.1	Positivo
silviadcorso	05/10/2014 20:45	0	0	estou muito esperancosa    ta que ta nos votos aecioconfirma aeciodevirada aecionosegundoturno aeciocalouabocadoibope		@AecioNeves	#Aecio45Confirma #AECIOdeVirada #AecioNoSegundoTurno #A	5,19E+17	https://twitter.com/silviadcorso/status/518909893613735937	-0.1	Negativo
ArdenJR	05/10/2014 20:45	0	0	 parabens futuro presidente do brasil     vamos derrotar o pt no segundo turno e acabar com essa quadrilha .		@AecioNeves		5,19E+17	https://twitter.com/ArdenJR/status/518909866505957376	-0.4	Negativo
jlocoradio	05/10/2014 20:45	0	0	 pocos de caldas esta com voce presidente    		@AecioNeves		5,19E+17	https://twitter.com/jlocoradio/status/518909865688064000	0.0	Neutro
tahtahf	05/10/2014 20:45	1	0	 ja q  e contra a reeleicao   temos q rotacionar o poder assim como rotacionamos a terra para o plantio 		@carlosmaltz @AecioNeves		5,19E+17	https://twitter.com/tahtahf/status/518909835862372352	0.0	Neutro
DDpiresmont	05/10/2014 20:45	0	1	  nao.. mas pelas minhas ultimas pesquisas  depois do debate  ja sabia que aecio encostaria em dilma...		@Thais_Campello @AecioNeves		5,19E+17	https://twitter.com/DDpiresmont/status/518909828467789824	0.1	Positivo
getuliosantana	05/10/2014 20:45	0	1	   ele vai sim  ate porque quem apoia a dilma  e o tarso q e do pt		@Lili_LK @redesartori @AecioNeves		5,19E+17	https://twitter.com/getuliosantana/status/518909827423424512	0.0	Neutro
talitajacques	05/10/2014 20:45	0	0	  claro ate pq quem ta em primeiro e a   temos mto trabalho pela frente.		@seuAlgoz @AecioNeves @dilmabr		5,19E+17	https://twitter.com/talitajacques/status/518909814953771008	0.0	Neutro
VitoriAnderson	05/10/2014 20:45	0	0	 eu estive votando em marina como ela nao pode estar aqui   sera voce o meu escolhido     seja bem vindo aecio a presidencia		@AecioNeves		5,19E+17	https://twitter.com/VitoriAnderson/status/518909797555793921	0.05	Positivo
evandroas38	05/10/2014 20:45	0	0	   nos somos realmente um pais de merda  confirmamos que os roubos podem continuar  sem saude  sem seguranca..		@dilmabr @aecioneves @leisecarj		5,19E+17	https://twitter.com/evandroas38/status/518909789322346496	0.8	Positivo
BarbaraLiigya	05/10/2014 20:45	0	0	  parabennnnns aecio e  denovo mudabrasil		@FefaaCardoso @AecioNeves	#MUDABRASIL	5,19E+17	https://twitter.com/BarbaraLiigya/status/518909781193785345	0.16666666666666666	Positivo
Cristalg4	05/10/2014 20:45	0	1	  isso ai primeira vez tantos militantes anti pt pro aecio p competencia e vai ser melhor presidente do brasil		@Thais_Campello @AecioNeves		5,19E+17	https://twitter.com/Cristalg4/status/518909776680718336	-0.4	Negativo
Ricklovebay	05/10/2014 20:45	0	0	 venha para bahia pai esse povo leigo.. quer sofre mais  anos.		@AecioNeves		5,19E+17	https://twitter.com/Ricklovebay/status/518909760176140288	0.2	Positivo
gabitoneloto	05/10/2014 20:45	1	2	       tem photoshopnoibope		@salgueiro529 @FAXINANOPODER_ @gregolefta @marisascruz @AnjoNpi @brunocovas @AecioNeves	#photoshopnoIBOPE	5,19E+17	https://twitter.com/gabitoneloto/status/518909752060170240	olhar	Negativo
San_M1005	05/10/2014 20:45	0	0	aecioconfirma aecio aecioneves aeciodevirada em santa catarina   de urnas apuradas aecio   dilma   marina  .			#Aecio45confirma #Aecio45 #AecioNeves #Aeciodevirada	5,19E+17	https://twitter.com/San_M1005/status/518909751686868992	0.0	Neutro
bookdejesus	05/10/2014 20:44	0	0	ja comecei a luta pro segundo turno agora e aecio  aeciopresidente aecio aecioneves			#Aecio45Presidente #Aecio45 #AecioNeves	5,19E+17	https://twitter.com/bookdejesus/status/518909733160620032	0.7	Positivo
silviadcorso	05/10/2014 20:44	0	0	 esta bem na fita aeciosambandonadilma aeciodevirada aeciopresidente aecio aeciocalouabocadoibope		@AecioNeves	#AecioSambandoNaDilma #AECIOdeVirada #Aecio45Presidente #Aecio45 #A	5,19E+17	https://twitter.com/silviadcorso/status/518909724767825920	0.0	Neutro
LLExclamaniac	05/10/2014 20:44	0	0	vamo que vamo mudabrasil aeciodevirada aecioneves nosso novo presidente o/			#MudaBrasil #AECIOdeVirada #AecioNeves	5,19E+17	https://twitter.com/LLExclamaniac/status/518909696875716608	0.0	Neutro
BeMessias	05/10/2014 20:44	0	1	 de um abracao no  por mim e minha esposa estamos muitos contentes   		@mansualmeida @AecioNeves		5,19E+17	https://twitter.com/BeMessias/status/518909682757689344	-0.2	Negativo
filipemartinso	05/10/2014 20:44	1	0	 pelo amor de deus querida marina  apoie o  no segundo turno.. chega de mentira  chega de pt     		@silva_marina @AecioNeves		5,19E+17	https://twitter.com/filipemartinso/status/518909682396979201	0.0	Neutro
biadc_	05/10/2014 20:44	1	0	 tucanalhaaaaaaaaaa		@AecioNeves		5,19E+17	https://twitter.com/biadc_/status/518909672028663808	0.0	Neutro
eltrajano	05/10/2014 20:44	0	0	 minha sugestao pic.twitter.com/bpqwsbuewi		@AecioNeves		5,19E+17	https://twitter.com/eltrajano/status/518909671277883392	0.0	Neutro
SogelSallam	05/10/2014 20:44	0	0	"brasildecide | con    de los votos escrutados       y         pic.twitter.com/hetttkaak "";; "	https://twitter.com/SogelSallam/status/518909659756109824					0.0	Neutro
alexhpf	05/10/2014 20:44	0	0	 sera sim o novo para o brasil ira mudar esse pais para a retomada do crescimento e dignidade na politica 		@AecioNeves		5,19E+17	https://twitter.com/alexhpf/status/518909653112324096	0.0	Neutro
gigzsss	05/10/2014 20:44	0	0	  puxou sozinho quando o psdb nem acreditava mais que garra.		@rationalexpec @AecioNeves		5,19E+17	https://twitter.com/gigzsss/status/518909652915224576	0.5	Positivo
santos_liliane	05/10/2014 20:44	0	0	da onde saiu tanto eleitor de aecioneves  			#AecioNeves	5,19E+17	https://twitter.com/santos_liliane/status/518909644107182080	0.0	Neutro
newsinformacion	05/10/2014 20:44	1	0	eleccionesbrasil  se impuso  y habra segunda vuelta con    newsinformacion.com/noticias.php i d  ÃÂ		@dilmabr @AecioNeves	#eleccionesBrasil2014	5,19E+17	https://twitter.com/newsinformacion/status/518909642165223425	-0.06666666666666667	Negativo
ilucas_99	05/10/2014 20:44	0	0	aecio  nao ande mais de aviao aecioconfirma aeciodevirada		@AecioNeves	#Aecio45 #Aecio45Confirma #AECIOdeVirada	5,19E+17	https://twitter.com/ilucas_99/status/518909619696316417	0.0	Neutro
CamaraFerr	05/10/2014 20:44	0	0	 parabens senador nao so pela conducao ao segundo turno c/o pela expressiva votacao recebida no est.de sao paulo rumo a vitoria		@AecioNeves		5,19E+17	https://twitter.com/CamaraFerr/status/518909619238731776	0.0	Neutro
diego01alves	05/10/2014 20:44	0	0	 parabens aecio  estamos juntos no turno		@AecioNeves		5,19E+17	https://twitter.com/diego01alves/status/518909600075378688	0.0	Neutro
Marialet1	05/10/2014 20:44	0	0	 va a una segunda vuelta sin favoritos y la pregunta es a donde ira marina silva  veja.abril.com.br/noticia/brasil /dilma e aecio vao ao  turno em cenario aberto utm_source redesabril_veja&utm_medium twitter&utm_campaign redesabril_vej		@AecioNeves @VEJA		5,19E+17	https://twitter.com/Marialet1/status/518909595570692097	-0.8	Negativo
BenjaminSilva	05/10/2014 20:44	5	0	ÃÂ¿casualidad  roraima  edo fronterizo con venezuela favorecio abrumadoramente a  con el    de los votos rousseff obtuvo  		@AecioNeves		5,19E+17	https://twitter.com/BenjaminSilva/status/518909582983561216	0.4	Positivo
ChavesWellerson	05/10/2014 20:44	0	0	"   agora  x   espero um bom nivel de discussao de projetos espero."" vote no aecio """		@oserginho @dilmabr @AecioNeves	#45	5,19E+17	https://twitter.com/ChavesWellerson/status/518909582400577536	-1.0	Negativo
Badgaldxdz	05/10/2014 20:44	0	0	 vamos q vamos aecio		@AecioNeves	#Aecio45	5,19E+17	https://twitter.com/Badgaldxdz/status/518909556693667840	0.3	Positivo
tracosdenanquim	05/10/2014 20:44	0	0	    duvido		@celsodossi @lucianagenro @dilmabr @AecioNeves		5,19E+17	https://twitter.com/tracosdenanquim/status/518909554378416128	0.0	Neutro
DonJocivan	05/10/2014 20:44	0	0	"vi tanta conviccao nos olhos dele quando disse eu vou para o ÃÂ° turno  so nao sei com quem explicado    pic.twitter.com/jfyrajk"""		@AecioNeves		5,19E+17	https://twitter.com/DonJocivan/status/518909553405358080	0.5	Positivo
otofredy	05/10/2014 20:44	0	0	 aecio meu filho adquiri muita experiencia em marketing c/as mentiras d pt nestes  anos vou te dar bons conselhos pro o turno 		@AecioNeves		5,19E+17	https://twitter.com/otofredy/status/518909551027171328	0.2	Positivo
csallesreis	05/10/2014 20:44	0	0	 nao nos desaponte.		@AecioNeves		5,19E+17	https://twitter.com/csallesreis/status/518909530017902593	0.0	Neutro
sergiorocas	05/10/2014 20:44	0	0	parabens   .		@AecioNeves		5,19E+17	https://twitter.com/sergiorocas/status/518909505728700416	0.25	Positivo
mcgargaglione	05/10/2014 20:43	0	0	 vamos torcer por um pais melhor 		@AecioNeves		5,19E+17	https://twitter.com/mcgargaglione/status/518909494550867968	-0.1	Negativo
percycoxa	05/10/2014 20:43	2	4	pra cima do chuck  ÃÂ   obrigado brasil  aecio pic.twitter.com/onhcmno ÃÂ		@AecioNeves	#A	5,19E+17	https://twitter.com/percycoxa/status/518909490490785793	0.5	Positivo
martinseduardos	05/10/2014 20:43	0	0	 parabems aecio  nos do vale do jequitinhonha e mucuri apoiamos em peso  esperamos que na campanha para segundo turno voce aki		@AecioNeves		5,19E+17	https://twitter.com/martinseduardos/status/518909487483473921	0.4000000000000001	Positivo
leandrolemes	05/10/2014 20:43	0	0	eu tambem tenho essa conviccao  aecioneves aecio aviradachegou brasil pramudarobrasil ÃÂ  			#AecioNeves #Aecio45 #AviradaChegou #Brasil #PraMudarOBrasil	5,19E+17	https://twitter.com/leandrolemes/status/518909482756472832	0.0	Neutro
Andregestor	05/10/2014 20:43	0	0	 queremos juros mais baixos  controle da inflacao  educacao e saude   coisas basicas.e ja foi provado que o brasil tem condicao.		@AecioNeves		5,19E+17	https://twitter.com/Andregestor/status/518909472136523776	0.003124999999999996	Positivo
wendjannySlv	05/10/2014 20:43	0	0	no primeiro foi  e no segundo e  novamente aecioneves <			#A	5,19E+17	https://twitter.com/wendjannySlv/status/518909468541997056	-0.1	Negativo
giuhyppolito	05/10/2014 20:43	0	0	nao merece representar nosso pais  aecio segundoturno mudabrasil tchaumarina oiaecio  foradilma pic.twitter.com/wotzbiffn		@AecioNeves	#A #SegundoTurno #MudaBrasil #TchauMarina #OiA #foradilma	5,19E+17	https://twitter.com/giuhyppolito/status/518909450531663872	0.037500000000000006	Positivo
CynthiaPilan	05/10/2014 20:43	0	0	  eu imagino que triste tem q tirar a diferenca no resto do pais ta so em   achei que ia ser mais dificil		@djalma_cintra @AecioNeves		5,19E+17	https://twitter.com/CynthiaPilan/status/518909449898315777	0.0	Neutro
Igornorance	05/10/2014 20:43	1	0	entre  e  eu prefiro 		@dilmabr @AecioNeves @lucianagenro		5,19E+17	https://twitter.com/Igornorance/status/518909445469110272	0.25	Positivo
michelvelludo	05/10/2014 20:43	0	0	 tamo junto champÃÂ´s		@AecioNeves		5,19E+17	https://twitter.com/michelvelludo/status/518909433121079296	0.0	Neutro
primcgabriel	05/10/2014 20:43	0	0	 bora ganhar o segundo turno        forapt		@AecioNeves	#ForaPT	5,19E+17	https://twitter.com/primcgabriel/status/518909432487751680	0.7	Positivo
biadc_	05/10/2014 20:43	0	0	genteee  o safado do  nao pode ganhar  o		@AecioNeves		5,19E+17	https://twitter.com/biadc_/status/518909427236478976	0.0	Neutro
ThiagoPRibe	05/10/2014 20:43	0	0	ÃÂ   obrigado brasil  aecio pic.twitter.com/tbdoiiuk ÃÂ aeciopresidente mudabrasil		@AecioNeves	#A #A #MudaBrasil	5,19E+17	https://twitter.com/ThiagoPRibe/status/518909423168028673	1.0	Positivo
sodclay	05/10/2014 20:43	0	0	 se vc apoiar pt so mostra que volta a linha de frente do pt  		@lucianagenro @AecioNeves @AlexCamposJBFM		5,19E+17	https://twitter.com/sodclay/status/518909415312064512	0.65	Positivo
