username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	score	sentiment
sereiaviu	24/10/2014 21:56	0	0	dilma e  e fim de papo				5,26E+17	https://twitter.com/sereiaviu/status/525797919782608896	0.0	Neutro
alicinhaduarte	24/10/2014 21:56	0	0	somostodosdilma as feministas estao com dilma pic.twitter.com/ksudlimho			#SomosTodosDilma	5,26E+17	https://twitter.com/alicinhaduarte/status/525797919673548802	0.0	Neutro
monnihf	24/10/2014 21:56	0	0	dilma com essa mesma roupa sempre				5,26E+17	https://twitter.com/monnihf/status/525797918151049216	0.0	Neutro
FR_BSB	24/10/2014 21:56	22	8	dilma e aecio com o moderador no debatenaglobo pic.twitter.com/qdjaxsyum			#DebateNaGlobo	5,26E+17	https://twitter.com/FR_BSB/status/525797918096506880	0.0	Neutro
hwartbreakerr	24/10/2014 21:56	0	0	bonner aecio e dilma tao fazendo o que  ensaiando quadrilha 				5,26E+17	https://twitter.com/hwartbreakerr/status/525797917651914753	0.0	Neutro
FidorAndrade	24/10/2014 21:56	38	12	hoje o rio estava lindo  um mar de gente adesivada com dilma  a cada esquina  militantes distribuindo material somostodosdilma			#SomosTodosDilma	5,26E+17	https://twitter.com/FidorAndrade/status/525797916238413824	0.85	Positivo
AhLorry	24/10/2014 21:56	0	0	somostodosdilma dilmaelula dilmarousseff dilma soberanadasamericas diva rainhadanacao dilma dilmapravencer dilmadenovo 			#SomosTodosDilma #DilmaeLula #DilmaRousseff #dilma #SoberanaDasAmericas #diva #RainhaDaNa #Dilma13 #Dilma13PraVencer #Dilma13DeNovo	5,26E+17	https://twitter.com/AhLorry/status/525797914992709633	0.0	Neutro
fuckinmadhatter	24/10/2014 21:56	1	1	dilma de vermelho porraaaaaa pic.twitter.com/yykwtgjx				5,26E+17	https://twitter.com/fuckinmadhatter/status/525797914476838912	0.0	Neutro
marcel_cejudo	24/10/2014 21:56	0	0	ou de pomba gira rt   dilma de flamengo no debate		@diegoflagomes		5,26E+17	https://twitter.com/marcel_cejudo/status/525797913495363584	0.0	Neutro
MarquMara	24/10/2014 21:56	0	0	dilma veio de monica				5,26E+17	https://twitter.com/MarquMara/status/525797913369522179	0.0	Neutro
guilhermebud191	24/10/2014 21:56	0	0	tao bonitinha a dilma se ajeitando somostodosdilma			#SomosTodosDilma	5,26E+17	https://twitter.com/guilhermebud191/status/525797913281458176	0.5	Positivo
NadineDrumond	24/10/2014 21:56	0	0	dilma   smp com essa roupa...				5,26E+17	https://twitter.com/NadineDrumond/status/525797912362901504	0.0	Neutro
noeamparojr	24/10/2014 21:56	0	0	youssef ÃÂo planalto sabia de de tudo ÃÂ delegado ÃÂquem do planalto ÃÂ youssef ÃÂlula e dilma ÃÂ   brasil   noticia..  fb.me/xihtcug				5,26E+17	https://twitter.com/noeamparojr/status/525797911914090496	0.0	Neutro
ruscillo	24/10/2014 21:56	0	0	dilma de vermelho e preto parece uma cor adequada para enfrentar quem vai pra urna com a camisa do brasil...				5,26E+17	https://twitter.com/ruscillo/status/525797911515652096	0.1277777777777778	Positivo
Maiageovana	24/10/2014 21:56	27	11	estou no rj e impressionada como o pessoal aqui vota dilma  desesperodaveja somostodosdilma			#DesesperodaVeja #SomosTodosDilma	5,26E+17	https://twitter.com/Maiageovana/status/525797911402405888	1.0	Positivo
amandaFer	24/10/2014 21:56	0	0	 vota na dilma meu amor		@jtimberlake		5,26E+17	https://twitter.com/amandaFer/status/525797910475456512	0.5	Positivo
acreditabonita_	24/10/2014 21:56	1	2	dilma de vermelho pro debate  finalmente 				5,26E+17	https://twitter.com/acreditabonita_/status/525797909376532480	0.0	Neutro
WilsinhoVenezes	24/10/2014 21:56	0	1	boa sorte dilma   vamos que vamos  debate ÃÂ se sentindo ansioso			#debate	5,26E+17	https://twitter.com/WilsinhoVenezes/status/525797908566646785	0.22499999999999998	Positivo
ElGraficoTw	24/10/2014 21:56	0	0	neymar contra dilma  dlvr.it/jjnwf				5,26E+17	https://twitter.com/ElGraficoTw/status/525797903080493056	0.0	Neutro
barbaramoreirar	24/10/2014 21:56	0	0	mamae dilma com o terninho vermelho				5,26E+17	https://twitter.com/barbaramoreirar/status/525797903068332032	0.0	Neutro
jeambarbosa	24/10/2014 21:56	0	0	bonner querendo apalpar dilma ..kkkk				5,26E+17	https://twitter.com/jeambarbosa/status/525797902678233088	0.0	Neutro
maraguer	24/10/2014 21:56	0	0	neymar contra dilma  dlvr.it/jjlcs				5,26E+17	https://twitter.com/maraguer/status/525797902610755585	0.0	Neutro
vausejacq	24/10/2014 21:56	0	0	morta com o bonner no meio do aecio e da dilma ali  tentando arrumar eles e os dois lerdos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk				5,26E+17	https://twitter.com/vausejacq/status/525797902581792769	-0.03333333333333333	Negativo
carmenrdias	24/10/2014 21:56	1	0	  na verdade foi uma indignacao  tratando se especialmente de dilma ficoupdacara somostodosdilma dai o desesperodaveja		@antounh @castrofor	#ficouPdaCara #SomosTodosDilma #DesesperodaVeja	5,26E+17	https://twitter.com/carmenrdias/status/525797897506660352	0.0	Neutro
BBBaphos_	24/10/2014 21:56	0	3	dilma ignorando o bonner hahahahhahahahha				5,26E+17	https://twitter.com/BBBaphos_/status/525797896818802688	0.0	Neutro
maryzaidan	24/10/2014 21:56	3	1	desta vez  dilma de vermelho.				5,26E+17	https://twitter.com/maryzaidan/status/525797896151920640	0.0	Neutro
insvasconcelos2	24/10/2014 21:56	0	0	advogado desconhece declaracao de yousseff sobre dilma e alerta para especulacao eleitoral  m.mudamais.com/divulgue verda de/advogado desconhece declaracao de yousseff sobre dilma e alerta para especulacao ÃÂ				5,26E+17	https://twitter.com/insvasconcelos2/status/525797895123914752	0.0	Neutro
selenawldrf	24/10/2014 21:56	0	0	 vai dilma		@avalannafall		5,26E+17	https://twitter.com/selenawldrf/status/525797892486103040	0.0	Neutro
diamodheart	24/10/2014 21:56	0	0	 eu choro mexeu com a dilma mexeu comigo		@opsexdreams		5,26E+17	https://twitter.com/diamodheart/status/525797891575939072	0.0	Neutro
Lahdeabreu	24/10/2014 21:56	0	0	dilma merece ganhar o debate hoje  porque esta usando as cores do manto 				5,26E+17	https://twitter.com/Lahdeabreu/status/525797891433304064	0.8	Positivo
Renato_Brito	24/10/2014 21:56	0	0	verei o debate certo de que de dilma esticara uma camada de pre sal no pulpito do adversario  e batera o..  fb.me/bgpcfzva				5,26E+17	https://twitter.com/Renato_Brito/status/525797890942586882	0.08214285714285713	Positivo
maimoraess	24/10/2014 21:56	0	0	dilma de rosa kkkkkkkkkkk				5,26E+17	https://twitter.com/maimoraess/status/525797889910784000	olhar	Negativo
carolxicilina	24/10/2014 21:56	1	1	acho ridiculo quando os reporteres se referem a dilma como a candidata do pt serio  depois de  anos ainda tem essa formalidade toda 				5,26E+17	https://twitter.com/carolxicilina/status/525797889680109568	-0.15555555555555553	Negativo
mariamacagge	24/10/2014 21:56	0	0	minha vo diz que a dilma eh uma gorda feia e dentuca				5,26E+17	https://twitter.com/mariamacagge/status/525797889067728896	-0.7	Negativo
xnouiskilam	24/10/2014 21:56	0	0	vish dilma nem quer ficar perto de aecio stealmygirlvideotoday emabiggestfansd			#EMABiggestFans1D	5,26E+17	https://twitter.com/xnouiskilam/status/525797888954474496	0.2	Positivo
viictorr07	24/10/2014 21:55	0	0	dilma hj ta de vermelho				5,26E+17	https://twitter.com/viictorr07/status/525797887754907648	0.0	Neutro
rscoral	24/10/2014 21:55	0	1	youssef ÃÂo planalto sabia de de tudo ÃÂ delegado ÃÂquem do planalto ÃÂ youssef ÃÂlula e dilma ÃÂ  fb.me/xuqvafcp				5,26E+17	https://twitter.com/rscoral/status/525797886140092417	0.0	Neutro
birigdjow	24/10/2014 21:55	0	0	ah nao mano a dilma ta com aquele terninho vermelho pqp				5,26E+17	https://twitter.com/birigdjow/status/525797885527732224	0.0	Neutro
anikacuritiba34	24/10/2014 21:55	0	0	aguardando o debate.. dilma neles     				5,26E+17	https://twitter.com/anikacuritiba34/status/525797884915376128	0.0	Neutro
MeninaPeladeira	24/10/2014 21:55	0	0	 tao me falando que a dilma ta   na frente		@joaomantegueiro		5,26E+17	https://twitter.com/MeninaPeladeira/status/525797884311404544	0.0	Neutro
roxmo	24/10/2014 21:55	73	57	quero saber tb os dados do ipea dizendo que a desigualdade piorou esses dados a dilma censurou rt  cont   tl.gd/nhdf				5,26E+17	https://twitter.com/roxmo/status/525797882809835521	0.0	Neutro
_djullycardoso	24/10/2014 21:55	0	0	ate ate ate ate a dilma ta parecendo um tomate				5,26E+17	https://twitter.com/_djullycardoso/status/525797881245356032	0.0	Neutro
voiceanitta	24/10/2014 21:55	0	0	meu tio falando que a dilma tava parecendo um tomate  socorro				5,26E+17	https://twitter.com/voiceanitta/status/525797878804262912	0.0	Neutro
ApoioClaudiaL	24/10/2014 21:55	6	2	socorroooo a dilma nem dando atencao pro bonner kkk gosto assim somostodosdilma			#SomosTodosDilma	5,26E+17	https://twitter.com/ApoioClaudiaL/status/525797878594560000	0.0	Neutro
VictorMHerman	24/10/2014 21:55	0	0	aecio  rt   aecio ou dilma  		@BrazilStats		5,26E+17	https://twitter.com/VictorMHerman/status/525797877478879232	0.0	Neutro
taehsun	24/10/2014 21:55	1	0	no power rangers  a dilma e o vermelho				5,26E+17	https://twitter.com/taehsun/status/525797876266704897	0.0	Neutro
yorangabriel	24/10/2014 21:55	0	0	dilma cumprimentando o bonner debatenaglobo somostodosdilma			#DebateNaGlobo #SomosTodosDilma	5,26E+17	https://twitter.com/yorangabriel/status/525797876023451648	0.0	Neutro
scullyspooky	24/10/2014 21:55	0	0	a dilma ta de vermelho < linda				5,26E+17	https://twitter.com/scullyspooky/status/525797875910209536	0.0	Neutro
mirellemoreira	24/10/2014 21:55	0	0	"indecisos selecionados pelo ibope"" tudo dilma esses pilantra"""				5,26E+17	https://twitter.com/mirellemoreira/status/525797874924531712	0.0	Neutro
IgorMvN	24/10/2014 21:55	0	0	li agora uma publicacao do jean willys no qual ele sobre seu apoio a dilma .. cara nao li ninguem que concorde com ele  so xingando 				5,26E+17	https://twitter.com/IgorMvN/status/525797874417020928	0.0	Neutro
SomosApenasUmLS	24/10/2014 21:55	0	1	morta com esse look da dilma pro debate				5,26E+17	https://twitter.com/SomosApenasUmLS/status/525797874245046272	-0.2	Negativo
WalterJr96	24/10/2014 21:55	0	0	hauahauhaauhauahaiahaiauaia essa tal de dilma consegue ser feia hein				5,26E+17	https://twitter.com/WalterJr96/status/525797874177945602	-0.7	Negativo
VelascoHanna	24/10/2014 21:55	0	0	o armario da dilma deve ser igual a abelha do bee movie				5,26E+17	https://twitter.com/VelascoHanna/status/525797873766912000	0.0	Neutro
jujugois	24/10/2014 21:55	1	1	 somostodosdilma para desesperodaveja desesperodaglobo aecionever psdbnuncamais dilma de novooooooooo		@maferjacob	#SomosTodosDilma #DesesperodaVeja #DesesperoDaGlobo #AecioNever #PSDBnuncaMais	5,26E+17	https://twitter.com/jujugois/status/525797872613462016	-0.25	Negativo
nandogoms	24/10/2014 21:55	0	0	votoaeciopelobril puta merda a dilma e muito burra  bonner mostrando onde dilma deve ficar e ela vai pra tras			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/nandogoms/status/525797871447461888	0.5	Positivo
PSDBpinheiros	24/10/2014 21:55	1	0	hahahhahaha dilma de vermelho.. ja era    aecionatv paniconopt aecio debatenaglobo			#aecionatv #PanicoNoPT #Aecio45 #DebateNaGlobo	5,26E+17	https://twitter.com/PSDBpinheiros/status/525797869639700480	0.0	Neutro
nehemiaslima	24/10/2014 21:55	0	0	dilma   diva que e  sendo a dama de vermelho do debate  somostodosdilma			#SomosTodosDilma	5,26E+17	https://twitter.com/nehemiaslima/status/525797869287374848	0.0	Neutro
ValleAmarildo	24/10/2014 21:55	0	0	pelo bem do brasil e felicidade geral da nacao vote dilma   fb.me/mlmkgfc				5,26E+17	https://twitter.com/ValleAmarildo/status/525797866682736641	0.48333333333333334	Positivo
nashfankeiro	24/10/2014 21:55	0	0	"ÃÂ   aecio ou dilma   askharmonizer "" luciana genro"" lucianaaaaaa "" luciana rainhaÃÂ luciana ever no meu coracao"""		@batecabeyo	#askharmonizer	5,26E+17	https://twitter.com/nashfankeiro/status/525797866338783232	0.0	Neutro
carloscosta39	24/10/2014 21:55	0	0	companheira maria do carmo e o companheiro jaime tambem sao dilma rousseff para presidenta  fb.me/dyqvdfn				5,26E+17	https://twitter.com/carloscosta39/status/525797865759965184	0.0	Neutro
felipelopesrj	24/10/2014 21:55	0	0	dilma safada  ignorando o willian super bonner				5,26E+17	https://twitter.com/felipelopesrj/status/525797865449619457	-0.13333333333333333	Negativo
Marcioleonard14	24/10/2014 21:55	0	0	dilma rouba a petrobras  junto com o lula e a culpa e da veja     				5,26E+17	https://twitter.com/Marcioleonard14/status/525797865105686529	0.0	Neutro
PENHADECASTRO	24/10/2014 21:55	0	0	"pesadelo tucano um  dois  tres.. o 'monstro' dilma vai pegar voces   "" rsrsrs"""				5,26E+17	https://twitter.com/PENHADECASTRO/status/525797864250023936	0.0	Neutro
palomalvada	24/10/2014 21:55	0	0	dilma de preto e vermelho numa clara demonstracao de que quem guia ela e a pomba gira				5,26E+17	https://twitter.com/palomalvada/status/525797861494378496	-0.022222222222222213	Negativo
rerojass	24/10/2014 21:55	0	0	olha a dilma   nao fazendo o q o bonner falava  votoaeciopelobril			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/rerojass/status/525797858491269120	0.0	Neutro
ELIVERTONDANTAS	24/10/2014 21:55	0	0	 rio tinto/pb esta com vc dilma todosjuntoscomdilma pic.twitter.com/ibpjqdr		@MudaMais	#TodosJuntosComDilma	5,26E+17	https://twitter.com/ELIVERTONDANTAS/status/525797858059255808	0.0	Neutro
jventurafilho	24/10/2014 21:55	0	0	aecio chamou a pta leviana e mentirosa e disse que dilma faz baixaria   pede censura do google e do twiiter e diz agora que pt so censura.				5,26E+17	https://twitter.com/jventurafilho/status/525797857740480513	0.0	Neutro
lucia_brazil	24/10/2014 21:55	0	1	dilma fala de privatizacao como se fosse negativo.quer deixar estatais nas maos de corruptos e  sucateando.voto aecio debatenaglobo			#DebateNaGlobo	5,26E+17	https://twitter.com/lucia_brazil/status/525797857555542016	-0.3666666666666667	Negativo
fonseca_cesar	24/10/2014 21:55	2	0	nossa dilma optou pelos pobres por isto somostodosdilma			#SomosTodosDilma	5,26E+17	https://twitter.com/fonseca_cesar/status/525797857472032768	-0.4	Negativo
loddhim	24/10/2014 21:55	0	0	pesquisa minha timelein aecio   dilma   sera que esta manipulado  nao sei				5,26E+17	https://twitter.com/loddhim/status/525797857073590274	0.0	Neutro
whoscohen	24/10/2014 21:55	1	0	quero que a dilma acabe com o aecio never				5,26E+17	https://twitter.com/whoscohen/status/525797853252583425	0.0	Neutro
joaoderly	24/10/2014 21:55	0	0	  criou sec do esporte  investindo em todos os niveis lula criou ministerio do esporte  dilma ampliou programas		@EduardoRedlich @tarsogenro		5,26E+17	https://twitter.com/joaoderly/status/525797852812152832	-0.1	Negativo
f0da4ever	24/10/2014 21:55	0	0	o william bonner falando pra dilma chegar mais perto do aecio auhsaushaisduhaiauhsssssssssssssauhsihaadka to risos				5,26E+17	https://twitter.com/f0da4ever/status/525797852673757185	0.0	Neutro
porraflavia	24/10/2014 21:55	0	0	dilma dando tchauzinho aecinho com seu pozinho muito amor				5,26E+17	https://twitter.com/porraflavia/status/525797850731806722	0.041666666666666664	Positivo
Bufoparacnemis	24/10/2014 21:55	0	0	enfim dilma de vermelho capeta  votoaeciopelobril			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/Bufoparacnemis/status/525797850698240000	0.0	Neutro
Sandrasbn	24/10/2014 21:55	0	1	acho que vou fazer pipoca para ver a dilma depenar o tucano aecionever  somostodosdilma			#Dilma #AecioNever #SomosTodosDilma	5,26E+17	https://twitter.com/Sandrasbn/status/525797849674829826	0.0	Neutro
diarreiagrimes	24/10/2014 21:55	0	1	a dilma sentando no sofa kkkkkkkkkkkkkkasg tava com o cu ardido de tanto que tomou da veja hoje votoaeciopelobril			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/diarreiagrimes/status/525797844935266304	0.2	Positivo
almeeidali	24/10/2014 21:55	5	4	a dilma   sempre ta com a mesma roupa.				5,26E+17	https://twitter.com/almeeidali/status/525797843635023873	0.0	Neutro
vejaocentro	24/10/2014 21:55	0	0	tse nega pedido de dilma para censurar veja dilmayoussef petrobras g yousseff			#DilmaYoussef #Petrobras #G1 #Yousseff	5,26E+17	https://twitter.com/vejaocentro/status/525797843425329152	0.0	Neutro
MARGuimaraens	24/10/2014 21:55	0	0	dilma e vaiada por operarios no rio de janeiro  youtu.be/haxuuef_te via 		@YouTube		5,26E+17	https://twitter.com/MARGuimaraens/status/525797843278127104	0.0	Neutro
dan_iel_ag	24/10/2014 21:55	0	0	dilma no debate em breve  somostodosdilma			#SomosTodosDilma	5,26E+17	https://twitter.com/dan_iel_ag/status/525797843064598528	0.0	Neutro
anamazetto_	24/10/2014 21:55	0	0	onde a dilma vai com essa roupa    loca				5,26E+17	https://twitter.com/anamazetto_/status/525797841911156736	-0.6	Negativo
Lucio_Tadeu	24/10/2014 21:55	0	0	dilma de vermelho no debate na globo  e o inicio do seu fim   				5,26E+17	https://twitter.com/Lucio_Tadeu/status/525797840099229696	0.0	Neutro
zededao13	24/10/2014 21:55	33	9	dilma divando de vermelho bem forte no debate da globo debatenaglobo somostodosdilma			#DebateNaGlobo #SomosTodosDilma	5,26E+17	https://twitter.com/zededao13/status/525797836840263680	0.2816666666666667	Positivo
thomcavs	24/10/2014 21:55	0	0	nao apoio dilma   muito menos sou petista  mas em aecio nao voto.				5,26E+17	https://twitter.com/thomcavs/status/525797834701144065	-0.16666666666666666	Negativo
CAMPEAODOGELO	24/10/2014 21:55	6	4	dilma ruimsef fora .			#fora	5,26E+17	https://twitter.com/CAMPEAODOGELO/status/525797834671792128	0.0	Neutro
jadeareno	24/10/2014 21:55	0	1	 beleza joao apesar deu n ter pedido sua opiniao vou aceitar ela  acho legal petista desesperado querendo atacar qm n vota dilma		@joaoparagao		5,26E+17	https://twitter.com/jadeareno/status/525797833451241473	-0.19999999999999998	Negativo
ludelfuego	24/10/2014 21:55	1	0	dilma de vermelho <				5,26E+17	https://twitter.com/ludelfuego/status/525797833136689152	0.0	Neutro
sergioaraujo62	24/10/2014 21:55	0	0	dilma e lula sabiam de tudo  diz alberto youssef a pf  fb.me/cwcmaxu				5,26E+17	https://twitter.com/sergioaraujo62/status/525797832901804032	0.0	Neutro
flauberto	24/10/2014 21:55	0	0	dilma   sozinha  decidiu ir pra cima da veja  | conversa afiada  fb.me/zgwwif				5,26E+17	https://twitter.com/flauberto/status/525797831206899712	-0.125	Negativo
feralario	24/10/2014 21:55	0	0	dilma sua batata ta assando.. ja preparou um curriculum  votoaeciopelobril			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/feralario/status/525797830250991619	0.0	Neutro
hakyoens	24/10/2014 21:55	0	0	dilma me da dicas de beleza por favo				5,26E+17	https://twitter.com/hakyoens/status/525797828501979137	0.0	Neutro
daavidsu	24/10/2014 21:55	0	0	vo votar na dilma e e isso				5,26E+17	https://twitter.com/daavidsu/status/525797828099334144	0.0	Neutro
niggabey	24/10/2014 21:55	0	0	alo dilma quero o numero do seu dentista				5,26E+17	https://twitter.com/niggabey/status/525797826388037632	0.0	Neutro
sioliatenta	24/10/2014 21:55	0	0	ÃÂ dilma  'lutei contra a ditadura venci a tortura venci o cancer' somostodosdilma ÃÂ dilmamudamais somostodosdilma somostodosdilma			#SomosTodosDilma #Dilma13MudaMais #SomosTodosDilma #SomosTodosDilma13	5,26E+17	https://twitter.com/sioliatenta/status/525797826367066112	0.0	Neutro
ClauCravo	24/10/2014 21:55	0	0	dilma vai de ponto eletronico de novo 				5,26E+17	https://twitter.com/ClauCravo/status/525797826237067264	0.0	Neutro
LuccaFernandes	24/10/2014 21:55	1	0	que foto  rt ÃÂ   dilma e aecio no debatenaglobo pic.twitter.com/qfxohe ÃÂ		@FR_BSB	#DebateNaGlobo	5,26E+17	https://twitter.com/LuccaFernandes/status/525797823791771648	0.0	Neutro
stephanieremela	24/10/2014 21:55	0	0	um tesao essa dilma de terninho				5,26E+17	https://twitter.com/stephanieremela/status/525797823225536512	0.0	Neutro
BTRalways4	24/10/2014 21:55	0	0	dilma   so vota gente escrota  burra ne  votoaeciopelobril			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/BTRalways4/status/525797822793547777	-0.375	Negativo
GreiceBarbieri	24/10/2014 21:55	0	0	dilma e aecio mantendo distancia faltou so abrirem os bracos pra demarcar bem o espaco entre eles.				5,26E+17	https://twitter.com/GreiceBarbieri/status/525797822277627904	-0.06666666666666667	Negativo
Byank00	24/10/2014 21:55	0	0	dilma como sempre de vermelho ahahhahaha <				5,26E+17	https://twitter.com/Byank00/status/525797821711396864	0.0	Neutro
fabioscristovao	24/10/2014 21:55	0	0	"como disse santo agostinho enquanto houver vontade de lutar havera esperanca de vencer."" fora dilma   """				5,26E+17	https://twitter.com/fabioscristovao/status/525797820977393664	0.225	Positivo
darkmnseok	24/10/2014 21:55	1	1	dilma de vermelho so pra variar um pouquinho  . 				5,26E+17	https://twitter.com/darkmnseok/status/525797820474068992	-0.09375	Negativo
borgesfabiana	24/10/2014 21:55	0	0	dilma nao quer encostar no bonner  rss imperio			#Imperio	5,26E+17	https://twitter.com/borgesfabiana/status/525797820402786304	0.0	Neutro
BlogNeopensador	24/10/2014 21:55	0	0	manaus avermelhou caminhada da dilma  na zona norte de manaus.				5,26E+17	https://twitter.com/BlogNeopensador/status/525797820327276544	0.0	Neutro
marcolucianjo	24/10/2014 21:55	0	0	meu deus dilma so sabe usar vermelho esse demonio				5,26E+17	https://twitter.com/marcolucianjo/status/525797819790405632	0.0	Neutro
ampg5	24/10/2014 21:55	1	1	 dilma so esta preocupada pq bomba veja explodiu antes eleicao.queria + tempo p enganar os tontos votoaeciopelobril		@Crivellari_MG	#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/ampg5/status/525797819782004736	0.0	Neutro
IceW	24/10/2014 21:55	0	1	dilma de vermelho pro debate wow				5,26E+17	https://twitter.com/IceW/status/525797818070745089	0.05	Positivo
AhLorry	24/10/2014 21:55	0	0	somostodosdilma dilmaelula dilmarousseff dilma soberanadasamericas diva rainhadanacao dilma dilmapravencer dilmadenovo 			#SomosTodosDilma #DilmaeLula #DilmaRousseff #dilma #SoberanaDasAmericas #diva #RainhaDaNa #Dilma13 #Dilma13PraVencer #Dilma13DeNovo	5,26E+17	https://twitter.com/AhLorry/status/525797817286414337	0.0	Neutro
pedrucho2906	24/10/2014 21:55	0	0	  esos dos ligaditos no presagian nada bueno  para brasil ni para america dilma ya no puede contar con lo$ venezolano$		@lanacioncom @elcitizen		5,26E+17	https://twitter.com/pedrucho2906/status/525797813687701504	-0.1875	Negativo
MarkusAquino	24/10/2014 21:55	0	0	dilma cercada de vencedores lhe dando suporte nesse debate eduardo suplicy  gleisi hoffmann  alexandre padilha.. votoaeciopelobril			#VotoAecioPeloBR45IL	5,26E+17	https://twitter.com/MarkusAquino/status/525797813389905920	0.25	Positivo
elikaamarante	24/10/2014 21:55	0	1	porque a dilma so usa vermelho  pesquisar.. debatenaglobo			#DebateNaGlobo	5,26E+17	https://twitter.com/elikaamarante/status/525797812517470209	0.0	Neutro
lemosyan_	24/10/2014 21:55	0	1	dilma e mais macho que aecio				5,26E+17	https://twitter.com/lemosyan_/status/525797811989008384	0.25	Positivo
ariadne_julioti	24/10/2014 21:55	0	0	sera que a dilma vai passar mal nesse debate tambem  ramelona passamal			#ramelona #passamal	5,26E+17	https://twitter.com/ariadne_julioti/status/525797809736667136	-0.5	Negativo
JJ_unkie	24/10/2014 21:55	0	0	"vou atrasar por causa daquela bosta de paulista parada por causa de vagabundo de dilma "" sra eu tava la  tinha acabado de sair do servico"""				5,26E+17	https://twitter.com/JJ_unkie/status/525797807987654656	-0.16666666666666666	Negativo
_nicollyy	24/10/2014 21:55	0	0	cara a dilma e muito estranhkkkkkkkkkkkjkksjjddj				5,26E+17	https://twitter.com/_nicollyy/status/525797807362699264	0.2	Positivo
grupovibrae	24/10/2014 21:55	0	0	oque eu vou fazer de bom hoje  assistir o debate na rede globo ver o circo pegar fogo kkkkk....hoje o bicho pega   hoje a dilma desmaia.				5,26E+17	https://twitter.com/grupovibrae/status/525797806930284544	0.7	Positivo
ImEltoo	24/10/2014 21:55	0	0	caralho que roupa vermelha e essa dilma				5,26E+17	https://twitter.com/ImEltoo/status/525797805617840130	-0.2	Negativo
carosellizando	24/10/2014 21:55	0	0	dilma nao troca de roupa				5,26E+17	https://twitter.com/carosellizando/status/525797805609467905	0.0	Neutro
CorinthiansPLS	24/10/2014 21:55	0	0	a dilma nao esta entendendo o que o boner esta falando.. rsrsrsrsrs debatenaglobo			#DebateNaGlobo	5,26E+17	https://twitter.com/CorinthiansPLS/status/525797804766408704	0.0	Neutro
reis_jujuh	24/10/2014 21:55	0	1	dilma so sabe usar preto e vermelho   				5,26E+17	https://twitter.com/reis_jujuh/status/525797800924426241	-0.05555555555555555	Negativo
Marcelapedrosaa	24/10/2014 21:55	0	0	dilma e sua blusa vermelha				5,26E+17	https://twitter.com/Marcelapedrosaa/status/525797800106541056	0.0	Neutro
RafaStrauch	24/10/2014 21:55	5	9	pelas pesquisas baseadas em adesivos nos carros hoje temos aecio    dilma    herbalife   e foi deus que me deu  .				5,26E+17	https://twitter.com/RafaStrauch/status/525797800005894145	0.0	Neutro
j35sanir	24/10/2014 21:55	0	0	voto dilma somostodosdilma .			#somosTodosDilma	5,26E+17	https://twitter.com/j35sanir/status/525797799938764802	0.0	Neutro
mauriciocarjr	24/10/2014 21:55	0	0	 verdade dilma  diga nao ao retrocesso .		@Emiliano_Jose		5,26E+17	https://twitter.com/mauriciocarjr/status/525797798118457344	0.0	Neutro
24hrs_deluan	24/10/2014 21:55	0	0	daqui a pouco tem a dilma pondo o ecio no chinelo no debate				5,26E+17	https://twitter.com/24hrs_deluan/status/525797797833228288	0.0	Neutro
renatimherderoz	24/10/2014 21:55	0	0	ja imaginava que a  iria aprontar uma antes da dilma se reeleger  e historico  somostodosdilma forapsdb vejamentira		@VEJA	#SomosTodosDilma #ForaPSDB #VejaMentira	5,26E+17	https://twitter.com/renatimherderoz/status/525797797011144704	0.1	Positivo
ASSEDIO_MORAL	24/10/2014 21:55	1	0	youssef ÃÂo planalto sabia de de tudo ÃÂ delegado ÃÂquem do planalto ÃÂ youssef ÃÂlula e dilma ÃÂ  fb.me/wwnnv				5,26E+17	https://twitter.com/ASSEDIO_MORAL/status/525797796159295488	0.0	Neutro
GGGabrieo	24/10/2014 21:55	0	0	dilma ta de pessimo humor 				5,26E+17	https://twitter.com/GGGabrieo/status/525797795727699969	-0.6999999999999998	Negativo
selenawldrf	24/10/2014 21:55	2	0	aecio e dilma nem se olham ta igual eu e a inimiga				5,26E+17	https://twitter.com/selenawldrf/status/525797794880430080	0.0	Neutro
MazurSandra	24/10/2014 21:55	0	0	todo mundo gritando fora dilma em todas as ruas  casas  apt do brasil qdo ela estiver falando no debate  repassem e vamos criar uma onda 				5,26E+17	https://twitter.com/MazurSandra/status/525797794511343616	0.6	Positivo
joseantoniobaco	24/10/2014 21:55	0	0	caralho e o malafaia  o bolsonaro  rt  dilma   collor  sarney  renan  maluf nao e isso que a gente quer para o br.		@MarinaBrasil40		5,26E+17	https://twitter.com/joseantoniobaco/status/525797793668300800	-0.6	Negativo
