Text,Sentiment
so trouxas fica defendendo bandidoespero aconteca quero ver dia pessoas algum parente estuprado morto assalto ainda vao defender bandido,Negative
direita guerra negativo a maioria ta uns discidentes ai querem votar temer fhc voltar vao ficar lado,Negative
sucesso obrigado parabens todos participaram adesivaco hoje santa teresa aguardem novidades,Negative
vai salvar,Negative
trump e pessimo louco bla bla bla twitterblogdonoblats tatus,Negative
calma ai jovem ele falou vc sabe disso nao venha ma fe pesquise q vc acha e correcao neste caso e reu condenado recorrendo e erros outros justificam erros,Negative
mais motivo praticar interveno j urgente e arriscar jogar povo desgraca eleicoes deparar ninho cobras venenosas voltarao eleger ai tudo estara perdido,Negative
bloqueiem pois es grande babaca avermelhado,Negative
se quebrado pais feito acordo empreiteiras roubado verba merenda desviado dinheiro sitio instituto normal ne ai passa mas falar arroba que cretino,Negative
dialogo zona filho puta maconheiro safado vc e tao bandido quanto bandidos q vc defende racista e caralho porra viadinho mimizento,Negative
e covarde e bundo rsrs,Negative
a covarde responde bloqueia s imbecil voto bolsonaro duvido aguente debate inteligente pois todos idiotas q tentam debater comigo lascam tu es vergonha preciso saber vota arrisco amoedo alckmin rocha rsrs,Negative
a melhor intervencao brasil e votar presidente os bandidos vao ferrar,Negative
inutil e elogio,Negative
show verdades lula ta condenado preso voto,Negative
eu vi caras colocam bolsonaro falso outros outras palavras,Negative
kkkkkkkk choro covarde,Negative
e porco hein,Negative
aham reu e se e reu indicios logo virao provas arrobas pra procriar servem infeliz disse evento publico politicaestadaobrblogsfaustom acedomarcoaurelioserarelatordenunciaacusajairbolsonaroracismoamp,Negative
bando jumento conversadores nao queremos ditadura a tortura o pau arara a repressao policial assassinatos opositores ja vivemos merda no passado nao queremos o atraso volta militares so atrasaram o brasil nao queremos para nosso pais e o bolsonaro,Negative
chama corrupto,Negative
temos tres opcoes votar  bolsonaro  jair bolsonaro  jair messias bolsonaro,Negative
a pm grande maioria negros indios pardos pouquissimos brancos entao pq pm racista pq poucos brancos rsrs,Negative
depois mata caminhoneiro vao querer esconder pegar imagem mandar pra policia prq ver fazem algo,Negative
nessa descricao alguma coisa dizendo q racismo eh contra somente raca branco pode sofrer racismo ai vem racista vdd dizer q vao prender pq eh branco,Negative
existem leis punir arruaceiros problema atual br e sistema triparticao poderes hora existe pune punem judiciario achem causa propria vide gilmar mendes infelizmente judiciario parte corrompido,Negative
a prova disso e usam fato serem racistas dizer todo mundo vezes e racista vai dizer ve negro andando perto acha vai assaltar conseguem perceber exatamente pensam dizem simplesmente ridiculo,Negative
olha racista voltou parceberam os esquerdistas possuem mente tao racista chegam pensar outros humanos iguais vi varios assim postando discursos antiracismo facebook chamou cara negro macaco vai entender,Negative
querem intervencao militar legitimaentao votem militares apoiem presidentegovernadorsenador deputado federal estadualquanto votos preocupem fara toda supervisao antes so depende salvar brasil,Negative
retweeted desesquerdizadora tendenciosa quando erra informacao  pra e falso quando erra informacao  e exagerado,Negative
tendenciosa quando erra informacao  pra e falso quando erra informacao  e exagerado,Negative
acusee vai procurar turma ser imprestavel,Negative
hehe entao consegue participar dessa conversa porque cabelos brancos deixam que cabelos malvados ne quanto ficar velha chata consideras duro imagina e ser velho defender bandido,Negative
esta dificil comunicar representantes direita de vez precisamos email menos enviar algum projeto proposta preciso email enviar documento me mande endereco mensagem privada favor,Negative
esta dificil comunicar representantes direita de vez precisamos email menos enviar algum projeto proposta preciso email enviar documento me mande endereco mensagem privada favor,Negative
racista e caralho contra vagabundo vagabundo cor,Negative
sabe porque vc ameaa zoar porque vc um imbecil o voto secreto deduza em quem vou votar no messias que no ser nem existem candidatos e outros vo surgir existem pr candidatos,Negative
com terrorista vagabundo n pode existir dialogo argumento nada nao sao cidadaos primeiro q pagar crimes,Negative
e covarde vai esconder vai emitir opinioes durante processo eleitoral vai aparecer vota exatamente decadas twittermsantoros tatus,Negative
o unico idiota racista e esquerdopata maconheiro safado fica falando bobagem,Negative
isso e demagogia da pior especie vendem ilusao pode ser alcancado amanha o brasil precisa limpeza ideolgica antes qualquer coisa e pessoa certa viabilidade e feita limpeza caminho estara aberto consta imagem,Negative
racista tratar mulheres seres inferiores homem como parido,Negative
cunha lula o hipocrita lembra petistas pq vdtwquse,Negative
muiiiiito triste tudo acontecendo brasil espero consigamos mudar pouquinho outubro  e claro senao brazuela duvida nenhuma deus e pai testemunha lutar lutei indispus parentes amigos twitters,Negative
votar  turno e devolver pais esquerda porque qualquer candidato q enfrentalo  turno vencera eleicoes,Negative
quem gosta lula e corrupto ladrao,Negative
obrigado tempo dedicou continuo pautado verdade praticar nova maneira fazer politica,Negative
aumentou renda pobres de certa forma sim mas cada r  real gasto pobre gastos r  ricos foda ne,Negative
prova corrupto tao la viado,Negative
simples diferenca direita democracia esquerda comunismofascismo etc perdeu oportunidade calar boca,Negative
tanto responde pagou intelectual deu mal possuir argumentos ter discurso tanto quanto invalido vazio,Negative
esperando algum esquerdopata provar e racista caso consigam votarei nele vou convencer toda familia amigos aguardo,Negative
kkkkkkkkkkkkkkkkkkkkkkkkk vc doente,Negative
a cada acao deste desgoverno brasileiro cada pessoa vitima violencia cada caso corrupcao adesao popularidade jair bolsonaro aumenta perfeitamente natural vitoria outubro ele voto apoio consigo entender conjuntura disso,Negative
tem descer cacete nesses vagabundos,Negative
isso e tao infantil to comecando achar foto perfil e rss infantil e agressao veja lado bom adoraria poder participar conversa nesse nivel cabelos brancos deixam duro ficar velha chata,Negative
tenho agradecer pois mentir enganar fazendo programa fake cqc sobre bolsonaro conhece lo agora novo presidente privatizapetrobras,Negative
nao necessariamente ter sido politico e coisa ruim importante e ter conhecimento estrategias modus operandi regem sistema lesa patria combatelos posicionando indo contra correnteza establishment coragem trump fez,Negative
com certeza e falta controle natalidade ne seu burro kkkkkkk,Negative
a maioria pessoas q contra bolsonaro o odeiam pq dizem q ele racista homofobico nazistaque no gosta de pobres coisas q so inverdades mas nenhum desses o odeiam por ele ser corrupto sabe pq t envolvido em esquemas de corrupo eu sou,Negative
o povo tem uma raiva do jair bolsonaro eles no quer ele presidente de jeito nenhum o povo desconfia que ele liga para moro deixar lula preso no e eu e o povo que desconfiam no tenho nada ver com isso,Negative
bando vagabundo marginal cadeia neles,Negative
queria saber acontece porque adianta prender ter punicao vamos construir presidios muitos juiz ser obrigado soltar falta lugar,Negative
marcha jesus graca sociedade preta branca hetero homo misturada rico pobre macha ai apoiador tortura pena morte maledicente usurpador fe alheia assediador e ofensa nada,Negative
sempre ter idiota mimizeiro pra encher saco e porque pagina pt psol glsbt tem atencao danilo deixa ser babaca passar vergonha rapaz,Negative
os erros pt longo ultimos  anos parindo porcaria que pena povo velos iludido lixo especie,Negative
racista e imbecil vai continuar fumar fuminho otario comunista,Negative
reu acao penal torturador segregador pessoas cristo chora,Negative
absurdo e chamar comunista qualquer pessoa nao vai votar bolsonaro crista nunca votaria bolsonaro acoes definem crista nao torturadores cristaos ignorante julga tudo oposicao crencas e menos ainda,Negative
eu plena consciencia politica brasil presta caso alguem politica tentasse alguma coisa pode ser acreditasse mas infelizmente tratando brasil nao consigo votar ninguem menos e politico,Negative
a propria ditadura brasil vai dizer partido comunista lutou contra comunismo,Negative
tem razao bolsonaro e q pior bandidos ladroes l mamadores estado,Negative
voce e professor que tristeza como podes apoiar candidato histerico desmiolado ignorante idiota campanha,Negative
reu acao penal apoiador tortura provocador discordia desuniao segregador pessoas coloca camisetinha marcha pra jesus acha ta vibracao grande mestre polpe vcs vergonha crista bando oportunista,Negative
se bolsonaro conseguir aprovar pena morte prisao perpetua eliminar menoridade penal valera brasil entrar eixo,Negative
chama corrupto k,Negative
ninguem prova bolsonaro e racista eles falar ficam repetindo asneira olha besteirol disse pm prende traficante branco esse povo esquerda fuma e merda,Negative
a diferenca e extrema esquerda uns ladroes vagabundo,Negative
dai importancia votar nele votar politicos alinhados ideias,Negative
de racista aqui vejo vc e comentario desnecessariamente racista,Negative
ja nazismo empresas obrigadas entrar partido nazista fazer negocios governo quer fazer comparacoes usar mesma medida,Negative
no brasil tudo ruim acontece e culpa bolsonaro,Negative
bolsonaro incitacao estupro apologia tortura racismo flavio rocha condenado trabalho escravo riachuelo magno malta indiciado mafia sanguessugas bispa sonia hernandes estelionato falsidade ideologica lavagem dinheiro,Negative
o racista pareceu ser vc,Negative
revoltante os fingem compreender escoria e porque desejam caos,Negative
blz ele fazia parte desse sostema sujo porem ja pego corrupcao,Negative
com vagabundo conversa bate primeiro pergunta,Negative
cabral e unico presidiario cada mes pena aumenta inves reduzir,Negative
quem escreveu sobre passado vencedores amigo regime militar ate anos  livros escolares revolucao  piada revisionismo feito contra mentira sustenta fatos todos historiadores vao rir,Negative
deve ser bem dificil conseguir manobrar caminhao desse tamanho vagabundo corre motorista pode perder controle acidentar,Negative
obrigado parabens,Negative
tinha q ter tomado tiro so assim vagabundo respeita lei,Negative
vcs e babaca esquerdista,Negative
vamo sair role usa droga come duas puta pinto,Negative
entao quer dizer ministro stf pode ficar soltando bandido ninguem pode fazer nada vergonhoso negocio desse alguem precisa fazer alguma coisa,Negative
o senhor e parte desse sistema corrupto o meu voto nao tera,Negative
a historia ai ser estudada nao vitoria luta nenhuma nacao mundo dia prostituiu corrupcao impunidade desgraca povo conseguiu quebrar maquina politica luta revolta manifestacao indignacao,Negative
gostei video youtubeluzvpqkav eja porque vou votar jair bolsonaro ,Negative
muita babacao ovo voltar topo bolsacidadao enfiando mao bolso pra pagar aumentos dirios combustivel tiririca faria igual vc leu vao tirar saude educacao masoquismo menos ok,Negative
nao curto compartilho post idiota esquerdopata desculpe pleonasmo dica olha vice na urna antes de apertar o boto confirma hein assim fica chorando hahahahahahahahaha,Negative
ja pensou dia maluco elege e contrariado,Negative
com bandido dialogo tanto faz esquerda direita,Negative
deputado fale sobre fiscalizacao conta votos eles podem colocar tudo perder,Negative
o nivel retardo adiciona lula silva jair bolsonaro afins nome redes sociais e inexplicavel,Negative
chamando pai racista nao erro passar advogado,Negative
ainnnnn racista nazista homofobico taxista frentista halterofilista discurso mediocre cola nhcpssae,Negative
ja sei casa daquele traficante onde vc compra maconha bosta vaca vc fuma ai fumaca condensa dentro cerebro agua bosta vaca pela foto vc hidrocefalia ne  estrume liquido ai dentro dessa cabeca bosta,Negative
olha vc e doente nao critiquei bolsonaro fiz pergunta vc consegue responder nao elogiei pt reconheci unico acerto mexer economia nunca votei pt bolsonaro sim,Negative
isso e brasileiro rale escravos bandido condenado corrupcao o circo acabou esquerda maldita nunca,Negative
isso bem hipocrita,Negative
sinto necessidade falar venezuela porque la pessoas morrendo fome fugindo pais e onde falei pra fazendo campanha candidato o periodo turbulento brasil e gracas politicas esquerda,Negative
olha sei onde sai helicoptero abarrotado cocaina quer saber,Negative
acho vc ta acostumado militancia militancia pro bandido elogia defende ladrao condenado quer falar bolsonaro chama ladrao,Negative
tudo estado nada contra estado nada estado frase ditador fascistasocialista benito mussolini a direita contrario esquerda quer estado enxuto minimo,Negative
tudo estado nada contra estado nada estado frase ditador fascistasocialista benito mussolini a direita contrario esquerda quer estado enxuto minimo,Negative
tudo estado nada contra estado nada estado frase ditador fascistasocialista benito mussolini a direita contrario esquerda quer estado enxuto minimo,Negative
metido humorista fala frances vc sofre indigencia mental moral racista acusa outros serem,Negative
e dlhe rtulo acho lamentavel pessoas vivem gritando histericas contra preconceito tao preconceituosas eleitores jair bolsonaro nao veem nada facebookstoryphpstor yid,Negative
dialogo civilidade ceci nest pas un twtt favor me poupe poupe poupe qual diferenca opiniao lata cheia d mrd,Negative
estao roubando vida impostos absurdos sustentar estado ineficiente corrupto simplesmente invertem ordem servindo estado razao existe e servir estadocorrupto,Negative
a extreta direita sardinhas ciro costa geraldo alckimim pais ta todo avesso,Negative
essa gente e podre espirito,Negative
nao discuto defende bandido jcgggk,Negative
dialogar bandido e especialidade senhor  senhora calibre  dona  milimetros,Negative
cambada comunista filha puta depois e preso toma camacada pau sabe pq,Negative
eu realmente espero pais tomado justica eleicaomarginal criminoso conversabala testa menos pra esculhambar,Negative
ele utilizando cristaos massa manobra politica e pior e conseguindo,Negative
quero ve sr brasileiro sai daqui visitarbandido cadeia eua fica logo detido aqui e pais bagunca bolsonaro intervencaomilitar,Negative
quer deputado projeto algum tai inutil,Negative
infelizmente e boicotado projetos lei triste porque bons projetos estao aqui camaragovbrinternetsileg proplistaaspautorlimiten,Negative
concordo e bandido,Negative
la vem louco pedra a policia cheia negros corporacao e racista,Negative
se prender vagabungos nojentos vao dizer q e golpe direita opressora tem q meter porrada nesses merdas,Negative
posso entrar conversa racista merda quem deu procuracao pra vir aqui defender negros vsf esquerdista merda,Negative
o parente pediu demissao deve ter sido ruim pro pais pq esquerdistas comemoraram mas impressionou liberais isentoes colocando culpa hehehehehe,Negative
o racista aqui e vc babaca vaza imundo,Negative
assim mataram pai familia caminhoneiro vilhenaro lamentavel ver tipo movimento criminoso sair ileso pais,Negative
indicar em vou votar no bolsonaro,Negative
fundamental votar corruptos suspeitos corrupcao apoiarem vamos desinfetar politica,Negative
esquerda caminho chegar nova ordem mundial rapido mundo globalista deus familia governo unico e governo satanico chip besta mao mao poder comprar poder vender ser excluido sociedade padecer,Negative
marginal e ameaca bater mulher covardao,Negative
mais desvio multimilionario agora construcao rodoanel norte durante governo geraldo alckmin agora paralisada o tucanalha sujo privada rodoviaria quer atacar jair bolsonaro urom,Negative
que papel ridiculo senhor fez no filme combatia crime vida real junta bandido a vida imita arte ,Negative
o preocupa fala e necessidade falar venezuela aqui vivendo periodo turbulento historia voce disse faz campanha pra candidato fale propostas plano governo estamos brasil,Negative
tem ser oportunista acreditar candidato politico caiam labia jair bolsonaro lembrejesus traido defesa poder tudo muda,Negative
o dizer muitas pessoas querem votar votam medo favorecer candidatos esquerda dizem amoedo e agora a esquerda e rejeitada velha politica,Negative
oq vc feito nessa greve sabe q acho vc garoto mimado aqueles q mae ensina traga desaforo pra casa medo alguem descontrolado vc poder oq resta eneiaspresidente,Negative
boco,Negative
se quer politizar lugar errado,Negative
ah ta bom e presidiario lunatica invasor comuninha apartamento,Negative
marginal ninguem e homens trabalham passam tempos longe familia pra voltar ta td alto ganhar miseria pra pagar contas direito bolsonaro ladrao marginal e ta poder rouba tira costas cidadao obrigada atencao,Negative
conhece vi somente longe penitenciaria piraquara e muralha gigantesca assustadora queira estar preso la dois empresarios irmaos vargas descarregaram dois pentes balas carro familiares alegam legitima defesa,Negative
dois irmaos vargas dispararam traseira outro veiculo mataram menina banco tras podia ser familia toda presos alegando legitima defesa enojado,Negative
brasileiros hoje dia e dificil ter dialogo ninguem e confiaveltodos mente pra defender interesses escusos,Negative
vamos votar,Negative
vc comprou pra ter propriedade e meio compra seu comunistinha autoritario vaipracuba,Negative
ai caminhoneiro joga carreta cima desses falarao pessoas bempais familiastrabalhadoresherois vao virar manchetes fantasticojnenfim absurdo,Negative
apoiou greve q queria diminuir impostos combustiveis subsidio ai governo negocia sindicato q nd ver greve decide algo justamente desacreditar greve e culpa e chegou ponto q insustentavel continuar,Negative
entao paulo disse deus ferira parede branqueada estas ai sentado julgar conforme lei contra lei mandas ferir atos ,Negative
mais absurdo bolsonaro fez vcs falam votar aumento salario deputado isso ai conta privilegio,Negative
tem mandar todo vez pq vcs nuncam vao eu tbm fico cansado,Negative
seguidores jair bolsonaro quero aqui favor retirar identificar retire obrigado,Negative
uma perguntapq senhor falou assim pros caminhoneiros apedrejaram proprios colegas profissaomedo perder voto,Negative
oh pra cara desse canalha,Negative
onde vc leu dizer precisa todavia enxergo nenhum empecilho votar nele causa disso,Negative
a extrema esqueca lambe botas bandido marginal invasor assaltante pedofilo estuprador se e normal pega fila ali receba sanduba mortadela,Negative
tudo vagabundo dar basta nesses parasitas,Negative
os cara apedrejado caminhoneiros vc vai dialogar oq uns cara desse no minimo lincha ali msm,Negative
depreciar bem outro e ti,Negative
ainda bem vc entendeu bolsonaro e racista assim pm,Negative
puto,Negative
vagabundo mst e assim chega policia filmar baderna pessoal precisa e reforma agraria sim ir trabalhar,Negative
entendo ponto vista entenda maioria populacao tem capacidade discernimento imponha forma coerente valores bolsonaro ofender diminuir ouvinte fazer pensar outra alternativa pois ira travar cerebro,Negative
vai fumar baseado dar rabo babaca,Negative
entao vc dizendo policia vai casa ser negro vc ser branco estou vendo realmente e racista aqui,Negative
discutir eleitor ciro gomes pra nao vou perder tempo analfabeto politico igual vc,Negative
se policia chega desse cacete policias perdem farda,Negative
esse povo e tao burro tao burro tao burro acredita merdas vc fala povoburro bostanaro bolsolixo capiroto nunca,Negative
sabe coisa falar pe maconha casa pm nunca vira casa enquanto sabe motivo a policia e racista sabe candidato e racista,Negative
impossivel acreditar marginais fiquem impunes diante tamanha barbaridade cadeia neles,Negative
como fazer empresa monopolista dar lucro deve ser dificil fazer precisa ceo competente,Negative
nunca vi outubro tao demorado pra chegar,Negative
tai boa opcao agora podemos esperar diabo dessa racinha imoral,Negative
nos poupe comentario idiota,Negative
depois caminhoneiro surta passa cima vao vitimizar,Negative
ve ideias possivel ministro paulo guedes vai perceber caso presidente ira diminuir estado,Negative
traduzindoacha programas imundos deputada lixos politica vai votar familia bons custumes q defende,Negative
q opressor colocou arma cabeca parente mandou pedir pra sair,Negative
boa presidente marcha pra jesus bandido bom e bandido morto menos politico,Negative
o determina ladodireita esquerda acoes um partido siglasignificam nada diante acoes governante socialista pensa nacao antes mercado externo quem sente orgulho pais pertence faz crescer internamente,Negative
fernando sempre agressivo faz mal core,Negative
e fugindo foco e foco existe vida quarto rapaz quer falar bonito sobre socialismo provavelmente nunca ajudou familia passando necessidades seu ridiculo,Negative
brasileiro comunosocialita brincando teoria conspiracao nao demora vao sair vomitando e agente duplo servico rainha e faz parte braco templarios e loomynarty ancku,Negative
general mourao bem claro palavras ultima entrevista ele disse quer saber va informar pra pagar babaca a informacao quer informar,Negative
acho e debil mental,Negative
o pais ta desse jeito pq brasileiro sabe votaresse candidato modinha apresentou nenhum plano governosabe responder nenhuma pergunta especificaparticipa programasdebatesapoia torturador fala militares liberacao armas golpista,Negative
idiota,Negative
se supermecado venezuelano comprem produtos marca ditador celo regime socialista se comprar seram presos torturados tejuqy,Negative
os criticos bolsonaro sabem fato projeto brasil so sabem ficar nesse mantra racista machista homofobico fascista tambem provam e sabem fascismo nem devem saber mussolini,Negative
gay cristao e igual judeu nazista pronto toma aqui biscoito,Negative
livia faltam fatos chamar vagabunda tenho provar senao fica feio pra mim,Negative
aqui uns  quer me ver puto ataque o e passe a mo na cabea chifruda do propineirocorrupto quer aumentar a putisse passe as duas mos na cabea do ciro fascista gomes coronzinho das caatingas ou ainda elogie a murista marina melancia,Negative
ta doido,Negative
eu quer me ver puto ataque o e passe a mo na cabea chifruda do propineirocorrupto quer aumentar a putisse passe as duas mos na cabea do ciro fascista gomes coronzinho das caatingas ou ainda elogie a murista marina melancia,Negative
acho q bolsonaro  votos hein mostre outro candidato tao bem recebidos aeroportosunzinho so n vale circo patetico flavio rocha c funcionarios travestidos eleitores aquilo deprimente,Negative
e mourao responde tu ta maluco rapa comeu merda esse ai e embuste ,Negative
aqui no acre ja tem  votos rsno era o candidato da minha preferencia mas vendo a rede globo e os orelhas secas da globonews indo contra sinal de que tem algo errado,Negative
complicado,Negative
mas vamos esquecer ninguem governa sozinho temos votar pessoas facam parte mesma coligacao partidaria comunguem ideais bolsonaro importante no votar em safados partidos comunistas,Negative
ei babaca paneleiro q ta putinho caos q virou joca pais q reclama temer quis golpe lra cima dilma ei fascistinha reaca merda q apoia intervencaomilitar bate peito fazendo campanha pro mito voc to corrupto quanto ele twittervivicarabina status,Negative
e continua leigo pena k,Negative
ilegal colocar sob sigilo fazem dinheiro nao podemos deixar canalhas poder noticiasuolbrpoliticaultim noticiasdescontousmibrasildeujurosemprestimoscubailegalapontatcuhtm,Negative
a catastrofe suicidio coletivo o desastre passa falastro recorrentedois possuem dna atraso populismo rasteiro twittersencristovamstatus,Negative
a catastrofe suicidio coletivo o desastre passa falastro recorrentedois possuem dna atraso populismo rasteiro twittersencristovamstatus,Negative
a e lixo imundo q por eleito  turno twitterfranciscomacso status,Negative
eles querem e dar abraco afogado bolsonaro cuida fiquem atentos estes comunistas homens bomba n ligam perder contanto q inimigo principal destruido,Negative
ate porque julio cesar morreu  anos suposto nascimento cristo so proprio delorean pra fazer pedido,Negative
isso apoiou e culpado assim q eleito vamos exige tidos prejuizos ah q cobra tbm isentos q apoiaram tbm opa q cobrar mim tbm k,Negative
lamentavel homem ganhe votos votar em,Negative
infelizmente vou conseguir votar snif snif perdi prazo pra troca domicilio eleitoral nao conformo,Negative
esses bolsonarofobicos tudo ruim presta ate pssimos menos vao acabar mano rei azevedo lixos twittermisscaviarsta tus,Negative
antes confiar forcas armadas passe anti virus apatridas imagino la dentro caserna congresso todas instituicoes tarefa quase impossivel possivel sim,Negative
o programa canal livre ignora maneira bizarra candidatura alo ta ficando feio,Negative
estou emprecionado falta falar q i fraco aff,Negative
ta serto ta errado,Negative
que tal posicao extremista por extremismo historicamente nunca acaba bem,Negative
o acho absurdo e gente chamando qualquer posicionamento direita conservadora comunismo acho significado comunismo ficou perdido ai,Negative
eu cristao vou pra fogueira serei exilado pais laico nasci como funciona brasil e cristaos,Negative
volta nunca aprendeu sobre fake news ta achando bolsonaro e racista homofobico que aprende e fake news o agora e midia tentando derrubar bolsonaro fake news deve saber disto,Negative
o cara e hipocrita,Negative
veja possibilidade convencer emprestar pouco percentual pesquisas percentual ridiculo se bem pra sindico vai bem,Negative
lena medo melhor economista militares patriotas lado duro vai ser confiar urnas rs,Negative
hahahaha o cara manda provar pensando q prova ai qdo provo chama fofoqueiro beijinhos ombro,Negative
vai cadeia mlk vai ver sol nascer quadrado vao fazer cntg fez mina  anos,Negative
o estatuto desarmamento sido decisivo votar e unico chances vencer pode revogar estatuto desarmamento,Negative
presidente infelizmente posso votar outros cargos,Negative
vc e literalmente o pior,Negative
ninguem quer regime militar tira liberdades individuais prive livre pensamentoqueremos ter liberdade dizer tal governo e ruim poder fazer manifestacao quisermos contra quisermos ter sair pais ser preso ser morto,Negative
jair bolsonaro o idiota defende ditadura militar marco antonio villa esmaga youtubenzpjsca via,Negative
pq leio groselha tempo todo estou sendo acusado retirar apoio bolsonaro desde fiquei contra greve direito ser pontualmente contra algum to,Negative
extremamente ridiculo comentario jornal globo hoje foi patetico e opiniao fazer melhor q ser surdo mas independentemente palavras voto toda familia,Negative
bians and  otheres follow jair bolsonaro vi aderi tutorial pior tudo e saber mulheres seguindo homem nao estaria impressionada ikltwmhu,Negative
vezes individuo ta louco droga,Negative
maioria idiota negocio estudar historia brasil aconteceu povo,Negative
isso bolsonaro ainda eleito turma vai ser culpado catastrofes outro pais,Negative
piadista esta apoiando maluco aventureiro ser presidente vao terminar quebrar brasil oportunistas irresponsaveis,Negative
deus acima todos jair bolsonaro homofobica racista machista twitterjairbolsonarostatus,Negative
coloca disse e conservador maluco extremista,Negative
estou dizendo igreja doente justamente leio biblia hoje maioria cristaos pensam prosperidade conquistar serem alguem sociedade dificil e ler biblia conseguir enxergar,Negative
a paz senhor bandido bom e bandido morto ta serto,Negative
sera vao comparecer roda viva dar oportunidade eleitorado velos falar,Negative
bolsonaro e grande vagabundo  anos congresso nenhum projeto so dormiu montou cima lombo eleitores ainda enfiou bandidos filhos esse sabe mamar teta direitinho,Negative
bolsonaro incitacao estupro apologia tortura racismo flavio rocha condenado trabalho escravo magno malta indiciado mafia sanguessugas bispa sonia hernandes estelionato falsidade ideologica lavagem dinheiro jesus ta bem d amigos sw,Negative
cala boca magda vc outro lula disfarcado  anos politica nunca mudou nada bosta porque vc fala cortar salario deputado federal beneficios,Negative
bolsonaro incitacao estupro apologia tortura racismo flavio rocha condenado trabalho escravo magno malta indiciado mafia sanguessugas bispa sonia hernandes estelionato falsidade ideologica lavagem dinheiro jesus ta bem d amigos oixqvqdt,Negative
o prefere marketing rasteiro verdade do contrario exaltaria importancia corpus christi tal marcha pra jesus prefere politicagem porque sabe pastor politizado catolico nao fe uma vergonha brasil,Negative
analiso folhacorrida partido politico candidato p qq cargo nao surfo ondas,Negative
jair bolsonaro general villas boas pra ministro defesa muita falta inteligencia cara tras militares venezuela pra treinar amazonia acorda povo ninguem e povo anao ser povo general villas boas traidor,Negative
ele aprendeu mentir so colocando pratica,Negative
esse bloqueia dias safado dia questionei resposta ai dei block,Negative
capacidade entender merda e extremamente limitada sugerir bolsonaro e culpado queda parente e tipo culpar clovis bornay inicio segunda guerra mundial,Negative
ele e considerado comunista porque apoia bandidos ladrao ganhace presidentepoliticos comedor propinas ladrao politicos corruptos comigo todos ia pro olho rua causa dessas pestes e q brasil ta assimculpam pobres,Negative
jair bolsonaro dilma rousseff deixou pais desgraca paraibaonlinebrjairb olsonarodilmarousseffdeixoupaisdesgraca,Negative
pior outros supremos,Negative
vai votar,Negative
eleitores leigos vao la pesquisem sobre fatos recentes politica economia uniao europeia enfase caso polonia alemanha apos pesquisa espero candidato,Negative
condenado stj jair bolsonaro eleicao  vejaabrilbrblogengana postocondenadostjjairbolsonaronaoeleicao via,Negative
jair bolsonaro dilma rousseff deixou pais desgraca paraibaonlinebrjairb olsonarodilmarousseffdeixoupaisdesgraca fvsi,Negative
inss dinheiro brasil jeito trabalhador morto ia ter chance jair bolsonaro entra logo pra acabar farra ta tudo contaminado ladrao bandido todos lugares,Negative
eu acredito tem que vencer no  turno jair bolsonaro n  psl mwphl,Negative
nao e tipo atitude impensada mal tomada acabar resultando oposto queria muito dificil pra vc,Negative
eles angustiado pq sabem senhor novo presidente brasil,Negative
nao e ai acabou pra partidao cacete lixo cerebral senhor ser banido sempre,Negative
so povo brasileiro pode salvar brasil meu voto e tentativa resgatar patriotismo brasileiro perdeu ultimos  anos unico pode acender chama,Negative
entao guerreiro cara ta enlouquecido responde perguntas vem ironia barata ainda manda printar beleza printei arrepender problema nenhum dar opiniao mulher suficiente,Negative
seu presidenciavel sempre defensor ditadura pior defende tortura torturadores ele pior lista todas defende abjeto,Negative
a quem possa interessar este mais um isento que se faz de indignado apenas para ganhar a ateno dos patriotas para depois enganar e difamar os apoiadores de,Negative
isso sabemos sistema alkiming faz parte junto imprensa militante crime politico organizado etc tudo agindo tentar derrubar candidatura agora eliminar consegue ganhar faz ox,Negative
e desde voto resolve viu realmente voce e isentao quer q outros resolvam coisas pra vc seu negocio e votar aonde tipo conduta descrita biblia ta feia coisa isso e ser morno,Negative
ja encontrei unicornio albino encontrei eleitor marina bolsonaropresidente,Negative
a lei pode ser dura quanto quiser se serve punir pois pouco vale dureza puder defender pois bandido julgado sofrido entao prefiro ser julgado  carregado ,Negative
que tal ler pouco biblia assim fica dificil o camarada le biblia quer dizer q igreja doente complicado,Negative
o soldado vai guerra medo morrer e covarde jair bolsonaro,Negative
irei votar brother e consciente obrigado,Negative
isso fica cima muro deixa comunista tomar conta brasil enquanto vc fica ai isentao deixa treze anos governo corrupto enquanto vc finge e centro,Negative
bela bosta esses fazem nada so prestam ficar mimimi twitter enquanto javali peludo gilmar mendes soltando tudo quanto e corrupto destruiu pais so mes  rua vergonha,Negative
e tendencia sabemos continuamesma faz parte corporacao politica assalta pagador imposto brasileiro,Negative
 governo medici expressao anos chumbo nasceu ai afeminado talentoso ney matogrosso tv tupi mostrando ditadura perseguiu gays negros desarmou populacao periodo autoritario talvez ditadura nunca cuba,Negative
essa ultima mulher falou la paraiba sobre violencia urbana vai votar viu,Negative
ninguem e obrigado ir ne pq deus deu livri arbitrio,Negative
jair calhar lembrashipotese estar errado ps ele errado,Negative
esse cara e mentiroso mau intencionado sabe nada,Negative
gostei assumir ser esquerdofobico mostra personalidade apesar ser gay curvar ideologia perseguiu matou outros gays quanto vc passa fofoqueiro,Negative
sei interpretar entrelinhas pode colocar versiculos favor obrigado,Negative
