text	sentiment
miseravel ladrao voces tucanos merecem prisao perpetua sao mestres dilapidar patrimonio publico brasileiro acusarem outros aves rapina abutres	['neutro']
populares jogam fezes geraldo alckmin veja aconteceu youtubeosbfjv via	['negativo']
alguem conta pra petrobras merenda	['negativo']
que tal falar posicao aumentar imposto vc brasil arrecada pouco	['neutro']
que tal falar posicao aumentar imposto vc brasil arrecada pouco	['negativo']
t	['neutro']
abre mao entao jatinho fab cartao corporativo alguns assessores segurancas carro oficial isso sim ser contra privilegios falaciano	['negativo']
sua preocupacao e tanta quer enfiar povo impostos	['neutro']
e serio q cara acha q chances ser presidente brasil k	['neutro']
br presidente 	['neutro']
dividir menos  empresas diferentes promover competicao feroz	['neutro']
o ciro unico pedir vivo roda viva saida pedro parente	['neutro']
os dinossauros morreram fome isso vai acontecer estado paquiderme assim rasteja brasilidade	['negativo']
a unica saida correta e privatizacao pulverizada criar outro monopolio teremos concorrencia efetiva	['negativo']
se brasil realmente pais serio pais verdade temer geraldo alckmin tantos outros sido captado tempo lula nao estaria incluso pesquisas sondagens	['neutro']
fala serio twitterbobjac	['neutro']
eu vou  turno	['negativo']
vende porra	['neutro']
ainda  anos frente aposentar	['neutro']
santo santo fazendo santo	['neutro']
cala boca golpista safado	['neutro']
cao so impostos royalties pagos anualmente governo dao dinheiro q lucro vale estatal lucro estatais dao prejuizos povo brasileiro	['neutro']
cala boca astzclq	['neutro']
jurava eleitor xd	['neutro']
falou santo precisamos recuperar merenda criancas devolver recuperacao rio tiete metro etc agora aviso urnas ganha tucanalha	['neutro']
precisamos definir mandamos pra siberia bangu	['neutro']
gosto amoedo vou logo  turno nao podemos arriscar temos escolher um conjunto agora levalo 	['neutro']
sim nas eleicoes passadas votei aecio logo primeiro pq tava pavor marina ir dilma aqui govsp natalini pq certeza skaaaaaaf conseguiria ir pro 	['neutro']
a politca parente e psdb vem engana bobo povo brasileiro dono perrobr petroleo pagando pra acionista gringo sorrir	['neutro']
e posicionamento integrantes teve senador pediu cabeca parente	['neutro']
diga uma palhao coloca ai idiota	['neutro']
segura defunto e canalhas	['negativo']
parente e nomeacao vcs tucanos a grande quadrilha	['neutro']
precisa privilegiar concorrentes politica precos equivocada	['neutro']
concordo plenamente discurso geraldo alckmin pois importante e preservar petrobras falar verdade tao importante quanto ser eleito pois muita gente pregando discurso populista ser eleito muda tudo	['neutro']
tem desfazer tudo	['negativo']
sobre preco gas cozinha senhor dizer pode comecar faltar lenha	['neutro']
aquela politica saudosos tempos dilma	['neutro']
teu pai chama gepeto pq vc ceteza e pinoquio	['negativo']
bora falar merda	['neutro']
bem facil	['negativo']
ciro gomes geraldo alckmin marina silva todos calcam  todos corruptos apoiam pt se bolsonaro votaria levy fidelix e menos ruim o resto e resto	['negativo']
phdpou	['neutro']
desvia ai dinheiro merenda fdp twittersejehomistatu s	['negativo']
ta esquecendo parente e mesma familia tucana ou e patente nao venha discursos eleitoreiros essa politica precos petrobras e defendida partido acha adequada deixa mimimi	['neutro']
o senhor fez reduzir icms governador sp comecou pensar agora	['neutro']
oportunista falando oportunismo igual falando fake news	['neutro']
tipo vc	['neutro']
hahahahaha resposta ja vi perfil e serio	['neutro']
sspspgovbr	['negativo']
mais tucano resistiu tentacao jogar pra galera governador quao decepcionante e twit brasileiros q acreditam livre mercado vergonha	['neutro']
deus defenda	['neutro']
povo ganhou impostas pagam ficar nisso vc acoes vive bolsa pesquise quanto devem impostos outros governos privatizacao vc e investidor talvez satisfeito povo	['neutro']
isso existe sabe disso filho	['negativo']
gostaria ter acesso resultados mencionados nao sei origem perfil queria poder ver veracidade informacoes	['neutro']
quer dinheiro twitterspitfireansta tus	['negativo']
falta diminuir corrupcao politica isso sim se roubo dinheiro impostos dava sobrava muuuito twitterspitfireansta tus	['neutro']
tao preocupado povo	['neutro']
esse e cabeca ovo cozido vai levar outra invertida aqui ta ok 	['neutro']
a vale de  bilhoes dolares receita 	['neutro']
sim preco barril subiu hoje  ainda entendi queda livre	['negativo']
mais frases efeito resultados concretos seguranca publica twitterrenovapsdbsta tus	['negativo']
vai bandido vem historinha	['negativo']
meu querido ex governador sr consegue perder sao paulo sem chance brasil abracos cuidado moro vai pegar	['neutro']
preservar proteger sentido nao vejo ocorrer empresa consumidor a melhor politica precos e livre concorrencia voces pensam proteger estado acima qualquer coisa	['neutro']
pois e voto melhorar seguranca publica e voto twitterpsdbcabostat us	['neutro']
querendo dizer vai aposentar enfim corruptos blindados twittermendesoncasta tus	['neutro']
sera vao comparecer roda viva dar oportunidade eleitorado velos falar	['neutro']
bolsonaro ganhando todas regioes presidente bolsonaronelles	['neutro']
quando perde respeito e prova basta diploma universitario precisamos propostas coerentes inteligentes nao palavroes ainda bem muitos jovens nessa linha	['neutro']
geraldo alckmin senado vem latim casa senis voce acha cara senil	['positivo']
nao acho q simplesmente votar candidato liberal boa escolha candidato n capaz montar governo aplicar propostas gosto amoedo meirelles rocha pra mim lvaro dias governabilidade	['neutro']
e estacoes metro demoraram anos ficar prontas se investisse transporte publico pessoas precisariam preocupar combustivel seja menos	['neutro']
precisamos definir candidato presidente definido nem neste momento estamos bem bem buraco	['neutro']
falou ladrao merenda criancas paulistas	['neutro']
congela igual congelou salario professores sp anos tenha coragem	['negativo']
	['neutro']
privatiza coisa logo antes piore	['neutro']
chuta logo bunda	['neutro']
bolsonaro bla bla bla nunca prendeu meliante ja prendeu muitos bandidos sao paulo fez la estado seguro pais esse experiencia governar brasil fyye	['neutro']
alckmin pra presidente vc ja	['negativo']
li manifestacao geraldo alckmin sobre demissao pedro parente disse preciso encontrar substituto mantivesse saude financeira petrobras atendendo demanda facebookeduardochaves posts	['neutro']
a petrobras criada dar lucro investidores bandidos a petrobras e interesse nacional nao e investidores menos bandidos	['positivo']
esse geraldo e filhote pmdb foratemer eu certeza psdb pmdb nunca	['neutro']
cala boca geraldo alckmin	['neutro']
safado filha puta	['negativo']
ok concordoe politica adotada voce e partidario aumentar preco combustivel conforme mercado internacional pretende subsidiar aumentar divida publica por favor gostaria esclarecimento	['negativo']
ta bebado	['neutro']
raquel dodge pede gilmar envie inquerito serra justica sp eu explico porque o procuradorgeral gianpaolo smanio analisa casos nomeado tucano geraldo alckmin foi engavetou caso alckmin inclusive	['neutro']
muito gasto politicos pouco trabalho obras beneficios povo gastos excessivos distorcao incrivel realidade preco mercado internacional sendo tudo pode ser feito aqui pra baratear palhacada investidores	['negativo']
o problema brasil gastos enormes salarios elevados todos politicos tinham ganhar tempo trabalhado salario comercio baseado metas a cada  ano via plebiscito aberto poderiamos renovar a cada  eleicao	['neutro']
o consistencia tucano  anos usa politica aventuras oportunisticas twitterpsdbcabostat us	['neutro']
que exploda mercado internacional tudo aqui a politica precos ser baseada custos aqui brasil exportar bruto comprar refinado e vergonha chamada idiotas todos brasileiros	['neutro']
so ganham politica dessa populacao baixa media renda ganha nada o brasil devia seguir exemplo eua poucas taxas porem eficaz recolhimento se ganha qtde rotatividadr poucas faturas taxas elevadas palguns	['neutro']
so privatizar senao tudo vai acontecer novamente pouco tempo	['negativo']
coerencia e preparado governar brasil fq	['neutro']
te interna	['negativo']
o combustivel e feito brasil refinarias basta atualizar mesma equipamentos mao obra qualidade produto ser feito aqui nao sentido e vergonha termos tudo pagarmos tao caro combustivel	['neutro']
ja uns dias candidato presidente disse todas letras governo sao paulo fez acordo com o pcc diminuicao homicidios ate agora geraldo alckmin deu palavra curioso	['neutro']
pra disse problema brasil e falta recolhimento impostos certeza deve sentir falta deste cidadao petrobras exportava materiaprima importava produto lapidado caro dolar vergonha politica dessa	['neutro']
privatiza q risco	['neutro']
ei	['negativo']
xuxu deixa lado petrobras conta pra sao paulo conseguiu fazer milagre  ovo custar r  merenda escolar	['negativo']
xuxu deixa lado petrobras conta pra sao paulo conseguiu fazer milagre  ovo custar r  merenda escolar	['neutro']
geraldo alckmin iwjoyvdfxurmehnljsewgtrkutmsourceigtwittershareigshidawkhg	['neutro']
kkkkkkkkchupa que de chu chu est chegando no tem pra ningum bolsonaro twittercarlosbolsonar status	['neutro']
 pms sob comando suspeitos jogar bomba atirar agredir ameacar matar travestis area nobre sp veja video gglobosaopaulonoti ciapmssaosuspeitosjogarbombaatiraragredirameacarmatartravestisareanobrespvejavideoghtml marchadoorgulhotrans	['neutro']
paulo preto beco desesperados gilmar mendes caixapreta politicoscorruptos habeascorpus aovivo cristalvox gp	['negativo']
 mandatos agora posa solucionador republica	['neutro']
 mandatos agora posa solucionador republica	['neutro']
esquerdizar totalmente roda viva ricardo lessa convidados gota dagua mostra identifica cada vez bem pronunciado lado esquerdo psdb que bom outubro logo ai	['negativo']
fera da olhada e ciclo economico quando lula chegou ser presidente petrobras valia  bilhoes deixar valia  bilhoes sob dilma sempre superavitveja dados apresentou ontem senado fez calar boca senadores	['neutro']
e opus dei socrao	['neutro']
ou acorda pra cuspir vai ficar perdido caminho uma pena	['neutro']
vai cortar ministerios custos mas locais certo saude o senhor quer cortar dia funcionarios publicos quero ver coragem anunciar cortes judiciario	['neutro']
acho vc poderia ser original nossa discurso politico diz nada agora pq vc diz assim vou cortar  ministerios economizando x milhoes p mes reduzir impostos	['neutro']
sim gosto geraldo e competente bom administrador passo mt raiva s vezes perde pra tartaruga nas ultimas eleicoes votei pro govsp dessa vez geraldo vai acabar empurrando gente pra outro novo alguem amoedo exemplo	['neutro']
saia senador pode cantar bob dylan tb	['neutro']
geraldo alckmin twittercraisckstatus 	['neutro']
oh deixa ser corruptao mau carater fim proximo eleies povo sabera defenestrlo no voto	['neutro']
meu deus ceu	['neutro']
estamos aguardando candidatos	['neutro']
vai mentir pra outro assim casa pqp nao to aqui pra defender merda desarmamentista fhc dilma petrobras perdeu r  bilhoes valor mercado ainda fez divida chegar r  bilhoes o preco alto atualmente e conta sendo paga valeu dilma	['neutro']
ogmzutk	['negativo']
em cima muro refinaria santo cartel tucano vira direcao bmf bovespa diz precisamos privatizar ai vira lado sindicatos diz precisamos tabelar precos combustiveis ao escutar vtnc dois lados chama todos radicais	['neutro']
alvaro dias aquele votou contra reforma trabalhista to pode ser contra desarmamento apoia privatizacao todas estatais mais as unicas opcoes viaveis amoedo flavio rocha talvez meirelles	['neutro']
nao e	['negativo']
voto	['neutro']
nao preciso tirar governo negocio petrolifero privatizar ao governo cabe apenas regulacao mercado ou sr conhece alguma petrousa la jamais haveria rebeliao contra petrolifera porque e livre concorrencia define preco	['neutro']
nao da pra fazer duas coisas	['negativo']
o discurso amanha vou la hoje feito	['neutro']
ahentendi colocaram ex direto financeiro presidente	['negativo']
joo voc estuda como o padro eu no vi mais o padro eu acredito que ele est estudando e namorando muito olhe essa gangue criminosa da globo e bandeirantes e do geraldo alckmin e o michel temer so bandidos e destruram e faliram o brasil	['neutro']
insipido inodoro incolor so e agua porque agua gente precisa	['negativo']
privatizacao ja ai acaba cabide empregos	['neutro']
parabens pois apresentando propostas rumos brasil sobalckminricosperdemnordesteganhaafirmacoordenadorprogramashtml	['neutro']
o importante e sempre pensar e certo uyvku	['neutro']
o bom senso sempre e brasil precisa	['negativo']
meeeeeeu e comida pros peixe santos marca gol a zaga tucana capenga ou derruba temer vai pro chuveiro junto ui mama sabao escorregou	['neutro']
eu tento e mt dificil	['neutro']
saia logo dessa disputa va pro senado coloque pra presidente	['neutro']
como sempre cima muro defenda privatizacao empresa candidato	['negativo']
esse ai e partido vende todo bem publico some grana	['neutro']
nao e	['positivo']
entregar shell exemplo nao entendo pode ajudar brasileiros	['neutro']
comentario chuchu	['neutro']
vc vai privatizar	['neutro']
saida pedro parente presidente petrobras e motivo discussao precandidatos geraldo alckmin psdb defende politica proteja consumidores globokhlycb	['neutro']
nao geraldo vc precisa privatizar petrobras quebrar monopolio petroleo eu tento votar senho e complicado caro	['neutro']
ja existe tecnologia carros movidos energia eletrica fonte renovavel esse debate de atrasado geraldo forte do brasil pr candidato a presidente do brasil no psdb	['negativo']
pedro parente indicado partido segue diretrizes plano governo partido voces pouco lixando consumidor	['neutro']
bem	['negativo']
bolsonaro conversa militante lgbt protesta contra morte gays palestina	['neutro']
	['neutro']
mentiroso youtubeaadmhzwbe	['neutro']
se vissem quanto todos nobres colegas usam estado ficariam envergonhados canetas corruptos editioncnnpol iticspruittepapensindexhtmlsrmsgrcnnpruittepapenspmvodtop	['neutro']
nem transporte sao paulo incluindo rodoalnel sr resolvel quase  anos vc quer resolver petrobras dificil acreditar sr governador parece pensamento nao ajuda mae lavar louca quer salvar mundo	['neutro']
seria realmente petrobras responsaveis situacao brasileira senhores candidatos vowfi	['neutro']
lembrei discursos odorico paraguacu de boa ta feio	['neutro']
	['negativo']
tarifao precos combustiveis gas cozinha continua twitterdanadjutostat us	['neutro']
posar lado presidenciavel flavio rocha ato considerado ostensivo tucano geraldo alckmin foi apurei junto figuras cupula psdb	['neutro']
governo psdb bruno covas sp aumenta subsidio onibus  mi garantir lucro empresarios bufflylezzcq via	['negativo']
primeiro turno e momentoento votar consciencia vou votar o segundo turno e outra historia	['neutro']
dissimulado sonso	['negativo']
fecha boca governador vc da aumento judiciario  anos	['neutro']
meu caro olhar graficos investimento ultimos dois anos preco barril en torno   voce viu queda significativa preco gasolina nesse periodo pelo contrario principalmente inventaram politica preco	['neutro']
nesta foto vemos bolsonaro conversando eleitor w	['negativo']
tentou rasgar seda melou parte traz cueca seu historico atender mercado faz cair mascara	['neutro']
cunha ta pagando preco corrupcao tal golpe lula cabral pagando preco garotinho falta acho ainda nada nome vc pague preco pague pena	['negativo']
hahaha ei alckmin disfarce o acionista majoritario e povo brasileiro investidores americanos protegidos parente tucanos sifu hoje supermercado todo mundo associando psdb	['negativo']
ta tipo geraldo alckmin dizendo programa pais e falta dinheiro enquanto pagamos  trilhoes reais ano impostos	['negativo']
piada cara esqueceu historia recente brasil mandando estudar deve ser tipo segue mbl prega escola partido idiota	['negativo']
k	['neutro']
ta ai bem desenhado pra qualquer cabeca oca politica e melhor pra petrobras mas pode negar pois demora encher cabecas ocas gqfphjix	['negativo']
parente cu e rola	['neutro']
ta fazendo egipcia parente e laia psdb ele praticando ideais partido lucro acionistas povo pague conta	['neutro']
eu voto nele nojo	['negativo']
todos partidos deveriam seguir exemplo recebe fundo partidario quem deve bancar campanhas e acredita propostas partidos permissao doacao empresarial	['negativo']
o juiz moro tucano da quadrilha nada faz para prender ou interrogar seus comparsas co com tudo deveria ter sido preso desde o trensalao entretanto todas as instituies bichadas blindam esses bandidos assassinos corruptos twitterjornalnacional status	['neutro']
hahaha	['negativo']
me diga so deu certo	['neutro']
me diga so deu certo	['neutro']
ouca eleitores geraldo	['neutro']
o geraldo ajuda gente ajudalo	['neutro']
la vem alckmin discurso miss mundo	['negativo']
pois entao perguntem aloprados funciona eua europa outros produtores alguem sa consciencia atrelou algum dia precos deus mercado viramos laboratorio capeta experiencias dessa turma rentistas	['negativo']
alckmin gosto ti vc ta chovendo molhado vc falando obvio fica chato desinteressante falta pimentinha entende	['neutro']
famoso engenheiro obra pronta vendedor ilusoes toda esquerda fala fala propor algo de fato seja vivel e bem a unica coisa boa alckmin presidente aumento ferrovias ne alstom	['neutro']
impossvel uma poltica de preos atrelada ao mercado internacional isso e vergonha pais felicidade investidores estrangeiros ganhando dinheiro costas recursos brasileiro lesa patria lfsvr	['negativo']
entenda o pensamento aquele que se escreve nas entrelinhas dobradinha lula esquerdaento qualquer um que ganhar t bom pra eles esquerda e defende o caos que a esta twitterfolhastatus 	['neutro']
certeza	['neutro']
qualquer ganhar nessa dobradinha lula e esquerdaassim qualquer forma e esquerda poder os pensamentos vazam	['neutro']
o falou falta dinheiro conta queda arrecadacao causada recessao nada errado declaracao	['neutro']
 brasileiros vao votar mito	['neutro']
hoje perceber militancia favor candidatura geraldo alckmin eleicao norteada redes sociais esqueca tempo televisao ninguem liga e prepareporque vamos zuar demais	['neutro']
xoyejnit	['neutro']
isso chama competitvidade incapazes fazer	['neutro']
nem pai candidato partido votaria	['negativo']
falou merendeiro	['neutro']
boorxfpd	['neutro']
qjkvrg	['negativo']
petroleo queda livre onde	['neutro']
mas   mandatos ja sei nao conseguiu privatizar sabesp	['negativo']
ja to vendo campanha politica o geraldo alckmin publicou video cafe alckmin	['neutro']
voo galinha hahaha entao vc vai conhecer oq e voo galinha turbinada seu galo velho corrupto presidente brasil primeiro turno twittersigaolivresta tus	['neutro']
lava maos deixa qquer ser eleito realistas sempre menos ruim	['negativo']
seguir orientacao cade inicio reduzir volatilidade mercado futuros tambem finalmente entender caminhoneiro nao operador bmfbovespa	['neutro']
tucanoideesquerdopa de olhada engula arrogancia enqueteaovivobrver	['neutro']
para coordenador geraldo alckmin possivel candidatura presidente deputado federal jair messias bolsonaro psl e voo galinha chamou aventureiro olivrebrguerraprecam panha	['neutro']
nao bota inaudivel meio senao boto meio inaudivel	['negativo']
tem e privatizar logo	['neutro']
anta deve ser inaudivel kkkkk	['negativo']
nao e	['neutro']
falou santo	['neutro']
radicais anta kce	['neutro']
nao perca tempo voce lixo partido corruptos parceiros quadrilha petista mortos politicamente	['neutro']
e merendas criancas governador	['neutro']
alckimin e fanfarrao precisa sair  bolsonaro passa achaque pra produzir centro q existe pt esquerda q direita apresentar consorcio direitista psdb twitteresmaelmoraiss tatus	['neutro']
cara uns robos aqui pra curtir besteiras igual la face escrever bobagens aqui vai queimar filme	['neutro']
importante sr ser firme sair cima muro o sr devia ter manifestado contra fez cidade refem contra saida pedro parente	['neutro']
que o e qmkm	['negativo']
persio arida coordenador propostas economicas geraldoalckmin psdb hfsfw	['neutro']
mascontesobre paulo preto	['neutro']
ciro gomes codinome sardinha lista jbs geraldo alckmin codinome santo lista odebrecht luiz inacio lula silva codinome amigo lista odebrecht jair bolsonaro codinome mito lista povo brasileiro eleicoes	['neutro']
nos favor privatizacao petrobras o promoveu maior programa privatizacoes historia brasil com presidencia retomaremos programa twittermkarlstatus	['neutro']
os trouxas psdb vao doar petrobras sao todos fdps	['neutro']
por gentileza mostrar nome bolsonaro planilha propinas odebrecht grata	['neutro']
repetindo obras superfaturada r  milhoes sr vai entregar policia twittermendesoncasta tus	['neutro']
e	['positivo']
crise provocada relacoes mafiosas politicos empresarios sonegador fiesp	['neutro']
o e excelentissimo fdp pense cara pau caralho	['neutro']
bla bla bla essa conversa fiada cansados ouvir	['neutro']
nao e	['negativo']
	['neutro']
boa noite o paulo preto o vamos sugar povo	['negativo']
arrombado vcs precisam tirar maos sujas coisas politica precos definida vcs vtnc	['negativo']
q coisa feia vcs roubaram o brasil e vem falar de galinhas s pode ser piada twittercarlosbolsonar status	['neutro']
solucao meio gravida legal mas e comum brasil	['negativo']
e nova relacao dizendo milhoes sr desviado	['neutro']
cala boca carai	['negativo']
cala boca cara e puta corrupto vc acredita honestidade igual mst acredita lula acorda ingnuo	['neutro']
pura verdade voto e arma o brasil precisa candidato lideranca dialogo experiencia politica boas ideias vejo tudo alckmin vai ganhar maior visibilidade durante debates	['neutro']
futuro presidente a exploracao distribuicao combustiveis nacionais deveria ser iniciativa privada	['neutro']
sera quando comecarem debates vai avancar sabe ganha primeiro turno	['neutro']
brpresidente	['neutro']
geraldo alckmin ele que atrasou so paulo e ficou mais de  anos igual um toco l no palcio bandeirantes uma mancha aos bandeirantes paulistaspessoa soneira o anestesista sempre pattico quando fala dos outros sem autocrtica alguma no olha o lixo de gestor que sempre foi tdig	['negativo']
usou  caracteres saiu cima muro sobre petrobras vou usar apenas  apontar caminho corte impostos acabe ministerios reduza privilegios privatize petrobras abra mercado chuchu psdb	['negativo']
nao e	['neutro']
alckmin sempre cima muro esta angariando voto pra esquerda se honesto gritava todas letras privatizacao geral	['neutro']
repost como encara resultados pesquisas eleitorais veja cafezinho doceira ana esta ar cafe alckmin confira versao longa facebook equipega wowih	['negativo']
falem ai candidatos o brasil precisa saber	['neutro']
concordo diz oportunismo greve caminhoneiros	['neutro']
o pensam todos idiotas esquerda gente sabe mas pensam sobre saida pedro parente tipo gestao adotariam petrobras todo brasileiro esclarecido gostaria saber	['neutro']
twitterptbspstatus 	['neutro']
para proteger consumidor e fazer privatizacao bem feita	['neutro']
muito bla bla bla agora geraldo perdeu timing posicionar faz tempo coragem toda pretende governar pais nao voto nao voto sigo pretendendo anular voto	['neutro']
falou disse nada demonstra proposta matematicamente	['neutro']
	['neutro']
precisamos sim privatizar petrobras acabar monopolio petroleo a livre concorrencia busca produtividade competencia unicas modelo liberal economico e capaz gerar pior e nenhum candidato propostas nesta direcao twittergeraldoalckmin status	['neutro']
o sr e favor privatizacao petrobras	['neutro']
por pior vida e boa mais rude vida ruim e nascer e ser aborto aborto not hthwncqe	['neutro']
gastou tudo campanhas ne	['neutro']
voce e favor pratique preco mercado combustiveis	['neutro']
irregularidades no rodoanel norte relatorio tcu aponta irregularidades construcao trecho norte rodoanel durante governo geraldo alckmin esses tucanos sempre desviando verba facebooktoninhovespol ivideos	['neutro']
parabens	['negativo']
o idosogestanteportador deficiencia area reservada barra funda e brincadeirasem contar gente entrando plataforma centralseguranca nenhum porque fez tudo p detonar privatizar pros migos	['neutro']
bostejo sempre vcs fazem iqcovrmg	['neutro']
declaracao ti	['neutro']
cria hipocritas	['negativo']
nao fique cima muro alckmin diga vem privatiza tudo	['neutro']
se preservar empresa significar preservar mercado detrimento povo cara colega vcs fez bem	['neutro']
 combatem conseguencia causa em propostas gritam consequencias tentando legalizalas a causa e questao qual causa tantos abortos a pobreza baixissimos salarios salario ser legal nao e aborto	['negativo']
preciso ter coragem privatizar isto sim	['neutro']
experimente trabalhar reducao custos como pode gasolina eua custar r  litro muita ineficiencia aqui	['negativo']
	['negativo']
hum	['neutro']
nos a mandato aqui participou  entrevistas acordo superintendencia imprensa psdb falou  entrevistas coletivas  exclusivas mdb manifestoucimprensa x twitterleandroruschel status	['negativo']
so noticia saida pedro parente acoes negociadas as perdas grandes incompetencia sempre politicos mandando empresa fatal privatizar unica coisa sensata fazer	['neutro']
pra quem tem memria fraca uma lembrancinha eeteqojd	['neutro']
recuperacao fazendo povo dar lucro acionistas combustivel aumentando enquanto barril petroleo queda livre mundo por favor	['neutro']
augusto acho bacana rejeitarem verbas entendo intencao altruista repassala causas sociais educacionais porem verba publica pode ter outro destino ser original lei art  cp quanto ser filiado ja candidato bolsonaro	['neutro']
muito bem	['neutro']
entao vcs quebraram petrobras ponto ter pegar emprestimo chines pagar salarios	['negativo']
entao vcs quebraram petrobras ponto ter pegar emprestimo chines pagar salarios	['neutro']
evif	['neutro']
vavoks	['neutro']
pt paga preco alto manter lula candidato fantasma va tomar no cu folha veja e o joaosaad todos essa gangue criminosa esto frustados porque o patro deles fudeuse e corre risco de ser preso o geraldo alckmin por tantos roubos quem o diga o paulo preto	['negativo']
prezado candidato alckimin o problema e combustiveis derivados petroleo concorrencia uma politica precos combustiveis haver alternativas energeticas estimular reducao precos biodiesel carros eletricos etc abs	['neutro']
como devemos chamar sr de santo bellem mm e itens abaixo sr entrou time a casa papel higienico usado rodo anel metro merendas ijrousi	['negativo']
voce pensou indicar brother paulo preto pra la	['neutro']
o brasil quer urgentemente geraldoalckmin  presidente brasil 	['neutro']
o brasil quer urgentemente geraldoalckmin  presidente brasil twittergeraldoalckmin status	['neutro']
plano governo povo faz povo parabens geraldo presidente	['neutro']
almoco negocios recebera presidenciavel geraldo alckmin katiasantanabralmoconeg ociosreceberapresidenciavelgeraldoalckmin	['negativo']
geraldoalckmin  twittergeraldoalckmin status	['negativo']
salvo universo dando ideia sei colocar pratica ja vi meut netos pagarao divida dessa balela	['negativo']
equipe economica formada grande gestor geraldo alckmin brasil vai voltar ser gigante	['neutro']
nao existe salvador patria extremos colocam existe e coletividade geraldo sabe fazer boas parcerias	['neutro']
geraldo presidencia vai usar experiencia sao paulo recontruir brasil	['neutro']
claro assim todo esforco governador pra ajudar recalcular icms cara vc fingiu q vc greve caminhoneiros pq achariamos q vc vai assumir alguma responsabilidade eleito presidente vacilo	['neutro']
cuidado fala nao renda esquerdas	['neutro']
isso decisao judicial ser cumprida sempre geraldopresidente	['neutro']
de passagem longe lei obrigado geraldo representar povo quer justica	['neutro']
geraldo sabemos honestidade vai pra cima	['positivo']
com discurso vc vai longe bem longe presidencia	['neutro']
que historia inspiradora jovens podemos ter esperancas vida pessoal trabalho vc presidencia esperanca brasil	['neutro']
sim geraldo eleitor competencia honestidade transparencia	['neutro']
a populacao certeza sabe todos algo escondido vou sabe fazer fazer vou geraldo	['neutro']
se possivel pedro parente feito magica existe	['negativo']
ah va	['neutro']
boa politica pacificadora boa gestao alckmin	['neutro']
como escrever dizer nada geraldo alckmin ensina	['neutro']
como falar dizer nada apresento	['neutro']
esse lixo merda prejudica vida moradores centro sp promovendo perturbacao sossego trio eletrico cheio delinquentes gritando fazendo barulho arouche forabrunocovas forapsdb psdblixo alckiminnacadeia	['neutro']
nao devemos esquecer q sr presente dado fhc psdb partido	['neutro']
desiste alckmin psdb so minima chance doria	['neutro']
twitterannatavorast atus	['neutro']
gostaria posicionamento pre candidatos sobre politica conteudo nacional investimentos criacao empregos area oleo gas brasil retomada pre sal projeto industrializacao pais	['neutro']
quebre monopolio petrobras esta melhor politica precos	['negativo']
quero ouvir propostas objetivamente forma politica ela assemelha praticada pedro parente	['neutro']
vc fazendo planos pra resolver problemas enfrentando sim melhor reputacao e tachada mentirosa voce cumpre fala e verdadeiro mentiroso prestem atencao gente vai fazer nada disso mentiroso elite	['neutro']
governador sp aliado restringe passe livre estudantil regioes metropolitanas redebrasilatualbrcidadania governofrancarestringepasselivreestudantilregioesmetropolitanas	['neutro']
passo proximo	['neutro']
vou aproveitar colega ai marcou todos perguntar projeto verdadeiro plausivel diminuir numero deputados senadores funcionarios publicos onerosos ociosos brasilia a conta la nunca vai fechar muita gente pra pouco servico	['negativo']
mas q populista fdp conseguiu perder voto	['negativo']
e e solucao	['neutro']
ahahahahaha petralha deus livre petralha nao feche olhos desvios tucanos	['neutro']
geraldo alckmin participa almoco negocios acese fnewsbrpoliticageral alckminparticipaalmoconegociosacese	['neutro']
prefeito romero rodrigues psdb campina grande gasta r  mil lanches gabinete cagabineteprefeitocampinagastarmillanchesgestorsegundotce	['negativo']
pelo vejo comentario precisando informar entao vou perder tempo petralha	['neutro']
psdb quer eleger senador corrupto demostenes torres diariodegoiasbrdiariogoia sluciademostenessaoqualificadosdisputarsenadochapabasealiadadizeliton	['negativo']
precisamos privatizar	['neutro']
sugestoes	['neutro']
preservar faltar salarios marajas algum	['negativo']
youtubeosbfjv	['neutro']
marina ciro gomes geraldo alckmin ai chamava kkkkkkkk	['negativo']
saida tucano pedro parente incompetencia crassa levou caos levou candidatura alckmin pra saco	['neutro']
qual grande trabalho o desvio obras rodoanel verba merenda	['negativo']
que trabalho qual magica pedro fez favor n levar consideracao mercado internacional	['neutro']
brasil brasileiros assim petrobras deveria ser beneficio povo brasileiro onde precos combustiveis deve ser baratos	['negativo']
fala geraldao que discursinho agua acucar hein estilo fode sai cima em compensacao comentarios aqui nessa desnecessaria observacao bosta sr conseguiu unir direita esquerda mesma chacota valew chuchu	['neutro']
acho falando candidato errado colegaparece biruta aeroporto indo sempre onde vento sopra e bolsonaro alckmin	['neutro']
o brasileiro esqueceu capitalismo	['negativo']
nao troco certo duvidoso pau	['negativo']
tomara doria e ultima esperanca centrao se insistiram geraldo nulidade	['neutro']
eu quero geraldo alckmin presidenteentao fale vc	['neutro']
em sp ibope aponta presidente lula  jair bolsonaro  geraldo alckmin  muvuca popular muvucapopularbrbrasilspi bopeapontapresidentelulajairbolsonarogeraldoalckmin	['neutro']
mais e exatamente voto geraldoter prioridade reformas tanto tributaria quanto politica corta privilegios	['neutro']
comentario superficiaaaaallll raso epoca eleicoes e assim vcs agem	['neutro']
para mim unica solucao brasil e visando grande trabalho feito sp	['neutro']
