Date,text,Sentiment,comment_id,sentiment
05/10/2014 19:46,voces tao falando pro protesto ta votando dilma comeu merda ta sendo eleita nordeste babaca,negativo,15399,-1
05/10/2014 19:46,voto dilma muinto bem preparado futuro oror so pode,neutro,15402,1
05/10/2014 19:46,sobre aecio ganhar dilma nome jesus nao vai conseguir,positivo,15403,0
05/10/2014 19:46,apesar candidato votei nao estar segundo turno fico feliz ver diferenca apenas dilma aecio eleicoes,positivo,15407,1
05/10/2014 19:46,eita dilma q ganhar nao vou passar anos pra entrar facul quero cotas,positivo,15408,0
05/10/2014 19:46,sim local onde dilma dobro percentual aecio triste saber grande maioria vota nela ignorante,positivo,15409,-2
05/10/2014 19:46,to boa dilma ganhar,positivo,15410,0
05/10/2014 19:46,dilma perde feio aqui sc tbm nunca fez nada pra ca,negativo,15412,-1
05/10/2014 19:46,euvoteimarina prefiro votar aecio votar caraleo dilma,neutro,15420,-2
05/10/2014 19:46,fato populacao ta votando dilma nao significa falta personalidade sim pais chegou ponto votar menos pior,negativo,15422,-2
05/10/2014 19:46,pra votar dilma pessoa gosta ir pra rua fazer manifestacao ta aprendendo reciclar papel otaria ta fazendo,neutro,15426,-1
05/10/2014 19:46,apuracao tempo real pb dilma lugar urnas apuradas placareleicoesuolbrturnopb apuracao estado 0awv9aiu eleicoes,positivo,15428,1
05/10/2014 19:46,gente aecio dilma marina obvio dilma melhor,positivo,15429,1
05/10/2014 19:46,dilma votos pessoal ignorante urna ta sendo manopulada porra,positivo,15431,-1
05/10/2014 19:46,afff fala serio dilma segundo turno vai pra puta pariu,negativo,15432,0
05/10/2014 19:46,segundo turno dilma aecio deus gente vou chegar frente urna chorar,neutro,15435,0
05/10/2014 19:46,ponto seguro genteaqui nao feiticeiro feito coxas dilma ira ganhar vi jogo,positivo,15437,1
05/10/2014 19:46,segundo turno dilma aecio voce vai votar,negativo,15438,-1
05/10/2014 19:46,apuracao direto tse tempo real surpresa dilma aecio googlxocnnq,positivo,15439,1
05/10/2014 19:46,tavam dizendi dilma so ia ganhar causa bolsa familia reais salvar alguem pobreza ngm merece,positivo,15440,-1
05/10/2014 19:46,melhor admiro bolsa familia garante maioria votos dilma triste,positivo,15442,0
05/10/2014 19:46,aecio q chamar dilma p debate s consulta pra ver preparado,neutro,15443,1
05/10/2014 19:46,ainda nao acredito aecio tao proximo dilma tao distante marina inacreditavel,negativo,15444,-1
05/10/2014 19:46,dilmapravencer euvoteimarina dilma aecio apurado presidanta aecio marina jornal nacional,positivo,15445,1
05/10/2014 19:46,vao iludindo dilma perde vai tira bolsa familia nao achem ruim brasil ficar pior ta foradilma,negativo,15446,-3
05/10/2014 19:46,segundo governo lula melhor primeiro vamos rezar pro acontecer dilma,positivo,15449,1
05/10/2014 19:46,dilma ta primeiro lugar pqp povo burro vota nela cara,negativo,15451,-1
05/10/2014 19:46,engracado q maioria q fica nao votem dilma q adiantou manifestacoes bla bla bla nao votam,positivo,15453,1
05/10/2014 19:45,sair casa p votar dilma deve ser coisa foda ne gente fiquem casa proxima vez n pq olha,negativo,15458,-1
05/10/2014 19:45,sobre dilma recuso votar candidata nao coragem assumir posicionamento coerente quanto aborto anularei,positivo,15460,0
05/10/2014 19:45,adianta ir pras ruas protestar hora votar acaba votando bruaca dilma dnv q brasil n vai pra frente,neutro,15462,-1
05/10/2014 19:45,nao sei pessoas capacidade votar dilma novo porra,negativo,15463,-1
05/10/2014 19:45,engracado ver dilma bicha tao ironica ficou numero concorrente marina pra mostrar poder,positivo,15464,1
05/10/2014 19:45,dilma eleita espero nao passeata protesto porra nenhuma ja escolheram votar nela,positivo,15466,-1
05/10/2014 19:45,dilma aecio serio desisto desse pais,negativo,15468,0
05/10/2014 19:45,voces votaram dilma nao direto reclamar brasil nao vai pra frente,negativo,15469,0
05/10/2014 19:45,con estos numeros es facil presidencia apuracao dilma aecio marina,neutro,15471,1
05/10/2014 19:45,psdb desconstruir falsa imagem dilma desconstruir diferente mentir vai ser pau pau,negativo,15481,-1
05/10/2014 19:45,collor eleito dilma frente perguntam porque odeio politica ter lidar politico sujo povo burro d pra paciencia,negativo,15488,-2
05/10/2014 19:45,fazer protestos cotra dilma votar anos nela cambada babacas,negativo,15489,-1
05/10/2014 19:45,nao creio votar aecio melhor dilma conseguiu estagnar pais,positivo,15490,0
05/10/2014 19:45,dilma aecio agradeco nao ter dado tempo tirar titulo,positivo,15495,0
05/10/2014 19:45,nao votei aecio quero votar nele segundo turno nao minimo simpatia dilma colocando balanca,negativo,15496,-1
05/10/2014 19:45,povo q votou dilma pra rua quebrar pais vou ter orgulho ver pm metendo porrada todo mundo pena alguma,positivo,15498,-1
05/10/2014 19:45,lamentavel tudo pra chegar hoje votarem dilma,negativo,15503,-1
05/10/2014 19:45,ta votando dilma so pra nao perder bolsa familia olho nessa zueira,neutro,15504,-1
05/10/2014 19:45,nao consigo entender vota dilma faz manifestacao caralho quatro pra dificil entender,negativo,15508,-1
05/10/2014 19:45,segundo ibope teriamos segundo turno dilma marina torcida atletico mg maior estado ainda querem credibilidade,negativo,15512,1
05/10/2014 19:45,dilma ta ruim nao ninguem melhor entrar,negativo,15513,0
05/10/2014 19:45,nao conformo cara faz protesto p caralho falava vem p rua vem hora hora pra chegar hoje votar dilma,neutro,15516,-1
05/10/2014 19:45,tiririca aecio dilma alckimin serra cumulo absurdo,negativo,15518,-2
05/10/2014 19:45,vota dilma ta satisfeito brasil atual,positivo,15522,1
05/10/2014 19:45,so observando q gente exaltando candidato pfvr ne dilma aecio tipo sujo mal lavado,negativo,15524,0
05/10/2014 19:45,dilma x aecio nao sei pior,negativo,15525,-1
05/10/2014 19:45,le tenia mucha fe silva muy dificil dilma saco el competir con un aecio fortalecido con el,negativo,15533,0
05/10/2014 19:45,so pobre vota dilma so gay vota luciana,positivo,15534,-1
05/10/2014 19:45,aecio melhor dilma preparado,positivo,15535,2
05/10/2014 19:45,votei dilma buuuurrroooo ser nordestino entao desde ja votam aecio sao todos genios descendentes newton,positivo,15536,1
05/10/2014 19:45,nordeste vai votar dilma pau cu caralho pq brasil saiu mapa fomeeeee mundiallllll fdp,neutro,15537,-1
05/10/2014 19:45,dilma prometeu internet melhor menos podia fazer melhorar pq ta dificil ver seriado ficar parando toda hora,positivo,15543,0
05/10/2014 19:45,voto nulo ajuda dilma,neutro,15546,-1
05/10/2014 19:45,dilma ficou tao preocupada bater marina agora deve estar assustadissima numeros aecio,positivo,15547,0
05/10/2014 19:45,apuracao direto tse tempo real surpresa dilma aecio googlxocnnq,positivo,15548,1
05/10/2014 19:45,pessoas falam voto vai ser dilma pq q vai ganhar msm porraaaaaaaaaaaaaaaaaaaa filho puta,positivo,15550,0
05/10/2014 19:45,sobre milhoes imbecis votaram dilma so coisa dizer vao tomar cus,neutro,15552,-1
05/10/2014 19:45,to rindo tanto magina q louco luciana passar dilma,negativo,15556,-1
05/10/2014 19:45,agora nunca vou votar dilma rousseff deus livre aecio neves psdb despreza nordeste,positivo,15557,-1
05/10/2014 19:45,vota dilma pobre pago pt ignorante obrigado parte toca,negativo,15558,-3
05/10/2014 19:45,aecio dilma segundo turno ta certo producao ae ae ae aeciopresidente,neutro,15561,1
05/10/2014 19:45,deveria ser valido torce contra dilma alguem melhor pra lugar,positivo,15562,3
05/10/2014 19:45,protestos ano passado nao todos contra dilma acordem muda disco,neutro,15570,-1
05/10/2014 19:45,ta votando dilma n p pensar q reeleita tds manifestacoes terao sido vao vamos ter q suportar anos,positivo,15574,-1
05/10/2014 19:45,todos candidatos sao uns bostas dilma ruim demais,negativo,15575,0
05/10/2014 19:45,reduto aecio perde dilma curioso,negativo,15583,0
05/10/2014 19:45,aecio nunca vai conseguir chegar turno vamos eleger dilma primeiro hjaecio vs dilma turno gente choro livre,positivo,15586,0
05/10/2014 19:45,nao pra acreditar vergonha pais tanto protesto contra dilma pra nada quanta vergonha brasil,neutro,15591,0
05/10/2014 19:45,geeeeente indignada tanto gente ainda vai votar dilma,negativo,15595,-1
05/10/2014 19:45,amigos facebook pais nao ta bom dilma nao vai sair merda aecio aceitem,negativo,15601,1
05/10/2014 19:45,dilma vai ganhar pronto,positivo,15602,0
05/10/2014 19:45,aecio vai ganhar votou outros nao vai votar dilma segundo turno,positivo,15603,-1
05/10/2014 19:45,dilma ganhar fudeu,negativo,15605,0
05/10/2014 19:45,gostaria dizer nao sei pior dilma aecio,negativo,15606,-1
05/10/2014 19:45,todo preparado la trampa comunista chavista gana dilma super seguro,positivo,15612,2
05/10/2014 19:45,pooovo burro fez tanto protesto pra boa vcs q votaram dilma merecem brasil,positivo,15613,-1
05/10/2014 19:45,segundo pesquisa segundo turno dilma pode ganhar nao desse jeito,positivo,15614,0
05/10/2014 19:45,dilma marina apoiar aecio vc vai sentar colo bicho,positivo,15615,1
05/10/2014 19:45,povo nao ta entendendo dilma ganhar proximo presidente lula ai pt vai fazer politica anos tds acomodados,positivo,15618,0
05/10/2014 19:45,falaram tanto dilma ai votaram nela quero ver ganhar vai ser bem feito povo burro carai,positivo,15623,-1
05/10/2014 19:45,dilma aecio vao pra segundo turno,negativo,15625,-1
05/10/2014 19:45,cade gigante pra tira dilma poder,neutro,15626,0
05/10/2014 19:45,gente institutos pesquisa erram feio hein vespera dilma chega pensei levaria hoje primeiro turno,negativo,15629,-1
05/10/2014 19:45,en rio janeiro dilma marina silva neves en sao paulo neves dilma marina,neutro,15631,1
05/10/2014 19:45,gente parem vcs votaram lu eduardo agr vcs podem votar dilma segundo turno,negativo,15633,-1
05/10/2014 19:45,apuracao direto tse tempo real surpresa dilma aecio googlxocnnq,positivo,15637,1
05/10/2014 19:45,sabe chance marina apoiar dilma turno zero marina prefere ver capeta frente dilma,neutro,15639,1
05/10/2014 19:45,pior ainda sao catolicos apoiarem comunismo dilma,negativo,15640,0
05/10/2014 19:45,dilma ja ruim aecio presidencia nao quero pensar,negativo,15644,-1
05/10/2014 19:45,dilma melhor aecio marina n chance aecio lixo ira foder todos,positivo,15645,1
05/10/2014 19:45,dilma aecio pra buscar legal segundo turno,positivo,15650,1
05/10/2014 19:45,diz so populacao nordeste vota dilma ta enganado primeiro lugar rio janeiro rio grande sul,positivo,15655,-1
05/10/2014 19:45,abaixo dilma pt corrupcao ditadura gay,positivo,15657,0
05/10/2014 19:45,dilma fazendo perder amizades,neutro,15661,-1
05/10/2014 19:45,acho nao pra decepcionar brasileiros vem aecio x dilma ta dificil brasil euvoteimarina,negativo,15663,-1
05/10/2014 19:45,vou ter vergonha pra sempre desse pais dilma ganhar,neutro,15664,0
05/10/2014 19:45,dilma leve todos pernilongos voce,neutro,15666,0
05/10/2014 19:45,brasil dilma neves y silva segun el tribunal superior electoral brasil con un los votos,positivo,15673,1
05/10/2014 19:45,dilma vai ganhar dnv quase ctz ja povo burro msm,positivo,15675,-1
05/10/2014 19:45,engracado dilma aecio juntaram conseguiram desconstruir marina frente milhares eleitores agora estao turno brasilmarina,positivo,15676,1
05/10/2014 19:45,to medo dilma perder pois votou marina provavelmente vai votar aecio c,negativo,15678,-2
05/10/2014 19:45,pior voce fala nao quer aecio presidencia pessoa acha voce ama dilma mano serio quero vcs fodam,negativo,15683,-1
05/10/2014 19:45,dilma fode brasil uns arrombados q cara pau votar nela,negativo,15688,-1
05/10/2014 19:45,apuracao tempo real dilma lugar urnas apuradas placareleicoesuolbrturnomt eleicoes,positivo,15695,1
05/10/2014 19:45,dilma aecio vao p segundo turno dilma vai ganhar mermo jeito,positivo,15698,-1
05/10/2014 19:45,ditadura nao so q disse vc n ir foco dilma sim partido segue dominando governo,neutro,15703,-1
05/10/2014 19:45,igual dilma anduvo unos puntos debajo lo yo creia iba sacar parentesis desde el pt bajaba del,negativo,15705,0
05/10/2014 19:45,tb duvido q votos marinasp irao pra dilma rs mg sao chave pa,neutro,15706,1
05/10/2014 19:45,aecio dilma dificil hein brasil,neutro,15708,-1
05/10/2014 19:45,sorprende lo si podes estar seguro el campo alla el agronegocio voto dilma,positivo,15718,1
05/10/2014 19:45,marina porra marina tempo pra rebater mentiras dilma aecio dois juntaram contra,negativo,15722,-1
05/10/2014 19:45,ai idiota vao votam dilma aecio ai dps ano vao fazer protesto vao tomar meio cu brasil q vergonha dilma aecio,negativo,15723,-4
05/10/2014 19:45,dilma pt uhuuuuu pt perde todas regioes brasil acreditonumbrasilmelhor aeciopresidente sentindo confiante,positivo,15724,1
05/10/2014 19:45,realmente nao entendo povo reclama brasil ta ruim vota dilma novo ta ruim,negativo,15726,-2
05/10/2014 19:45,dilma precisara uns votos marina reeleger complicado,negativo,15727,-1
05/10/2014 19:45,hoje maravilhoso fiz tudo gosto fazer melhor parte dilma ganhou fudeu fudeu,positivo,15728,2
05/10/2014 19:45,dupla perfeita pro segundo turno aecio dilma sujo mal lavado,neutro,15737,0
05/10/2014 19:45,povo burro colocaram dilma presidente,negativo,15738,-1
05/10/2014 19:45,achava estranho preferencia catarinense dilma aecio neles,negativo,15739,0
05/10/2014 19:45,voces votaram dilma nao adianta vim gigante acordou,neutro,15741,0
05/10/2014 19:45,dilma ja ganhou vou ri cara comecar sofrer continuar quebrando estragando pais,positivo,15743,0
05/10/2014 19:45,votou certeza nao vai votar dilma so resta votar aecio,positivo,15746,-2
05/10/2014 19:45,cara bom todo mundo nessa porra votar dilma quero formar paz brasil mapa fome onu,positivo,15747,0
05/10/2014 19:45,dilma ganhar desisto desse pais,neutro,15748,0
05/10/2014 19:45,convenhamos eh beeeeeem melhor dilma vaiaecio confirma,positivo,15750,1
05/10/2014 19:45,askdirectioner pior anos dilma wwat acabar,negativo,15754,-1
05/10/2014 19:45,ainda bem nao voto pq ter escolher aecio dilma iria preferir matar,positivo,15755,0
05/10/2014 19:45,povo brasileiro safado ainda votam dilma ahhhhhh mulher nao pra ir turno,negativo,15756,-1
05/10/2014 19:45,adiantou todos protestos ano passado vaias pra dilma copa hora eleicao vai la vota nela,positivo,15763,-1
05/10/2014 19:45,apuracao direto tse tempo real surpresa dilma aecio googlxocnnq,positivo,15764,1
05/10/2014 19:45,cade adolf hitler p pendurar pele sol quente todos votaram dilma,positivo,15768,0
05/10/2014 19:45,dilma ganhe nordestenovidade voto comprado bolsa corrupcao famila liderar rio,positivo,15770,0
05/10/2014 19:45,votar dilma nao vai rolar desculpa gente,negativo,15774,-1
05/10/2014 19:45,enquanto mg anastasia psdb galo doido eleito dilma pt galo doido eleita maior torcida minas galo doido,neutro,15775,-3
05/10/2014 19:45,cara aecio ta mto perto odeio antes q dilma q votaram marina q votar nele turno agrr,negativo,15778,-1
05/10/2014 19:45,vcs sao tao maria vai outras nao percebem quanto brasil mudou desde entrada lula presidencia dilma continuou,positivo,15785,1
05/10/2014 19:45,sao votos certos dilma segundo turno compensacao aecio vai herdar votos sul sudeste co,positivo,15788,1
05/10/2014 19:45,serio vcs estao surpresos dilma ganhando tava cara ceis sabem brasileiro ainda ficam assim,negativo,15789,0
05/10/2014 19:45,huahuah dilma desempregada breve estara livre dialogar estado islamico,positivo,15794,0
05/10/2014 19:45,votar segundo turno votaria dilma pq nesse cara voto,negativo,15800,-1
05/10/2014 19:45,aecio mt perto dilma mt esperancosa d q pt vai acabar ibope datafolha etc vcs sao vergonha q pais carrega,positivo,15803,1
05/10/2014 19:45,votar dilma ser burro votar dilma ser terrorista moral,negativo,15805,-4
05/10/2014 19:45,sao idiotas votaram ainda dilma,negativo,15806,1
05/10/2014 19:45,pessoas confundem fato vc nao querer burgues poder fato apoiar dilma gente ta merda queridos vcs querem oq,negativo,15812,0
05/10/2014 19:45,analfabetismo nordeste ajuda votacao favor dilma analfabeto nao condicoes entender caos gov pt,neutro,15815,-1
05/10/2014 19:45,euvoteimarina pena q resto brasil burro dmaisss dilma aecio sei eh pior brasilburro,negativo,15825,-2
05/10/2014 19:45,grande surpresa intervalo pequeno dilma aecio basta melhor desempenho nordeste psdb volta,positivo,15832,1
05/10/2014 19:45,moradia dada repito dada pobre alem disso gente vota dilma causa assistencialismo,negativo,15834,-1
05/10/2014 19:45,dilma aecio vai ser dificil escolher tamo merda qualquer jeito,negativo,15835,-1
05/10/2014 19:45,aecio dilma espero novo ruim outro pior,negativo,15837,-2
05/10/2014 19:45,ta doido manoo dilma novo vai merda,negativo,15838,-1
05/10/2014 19:45,estranho ver disparidade dilma ganha nordeste,negativo,15840,0
05/10/2014 19:45,tipos d eleitores dilma comentarios aecio ta perdido canada marina curte ecologia luciana born this way eduardo j legalize ja,neutro,15841,-1
05/10/2014 19:45,serio vendo governador parana reeleito primeiro turno dilma ta ganhando apuracoes presidenciais,positivo,15842,0
05/10/2014 19:45,cara dilma ganha nordeste ja sabemos votar,positivo,15850,-1
05/10/2014 19:45,dilma ganhar bosta n quero ngm fazendo protesto daqui uns anos reclamando pais pq escolha mt gente,positivo,15855,0
05/10/2014 19:45,apuracao direto tse tempo real surpresa dilma aecio googlxocnnq,positivo,15858,1
05/10/2014 19:45,pra mim aecio dilma sao dois lixos corruptos brasil ta cheio falsos moralistas hipocritas euvoteimarina,negativo,15861,1
05/10/2014 19:45,pior gente passando tempo inteiro preocupado marina x dilma final fodeu tudo eh coxinha aecio,negativo,15863,-1
05/10/2014 19:45,brasil fez protestos pra mudanca pra chegar eleicoes leva aecio dilma pro turno realmente vai ter mudanca pra pior,positivo,15866,-1
05/10/2014 19:45,velho votem qualquer menos dilma amor deus,positivo,15867,0
05/10/2014 19:45,ano vai ter protesto dnv dilma dentuca nao pode ganhar plddeus,negativo,15868,0
05/10/2014 19:45,nao ficarei feliz dilma aecio presidente,positivo,15871,1
05/10/2014 19:45,segundo turno vou anular voto pq dilma aecio prefiro sair pais,neutro,15878,-1
05/10/2014 19:45,eleicoes serio votou dilma ganhar novo merecem brasil jeito pediram todos problemas,negativo,15880,0
05/10/2014 19:45,tipo rt dilma vai ganhar sim reclamar lula,positivo,15881,0
05/10/2014 19:45,filhos puta dilma gigante acordou mesmos estao votando nela segue pt hegemonia pais,neutro,15888,0
05/10/2014 19:45,desisto brasil reclamam qd podem protestar forma inteligente votando fazem mesma burrada povo merece dilma,negativo,15889,1
05/10/2014 19:45,puta merda tv parece q dilma vai ganhar novo,positivo,15891,0
05/10/2014 19:45,dilma nao eleita vou fazer festa nesse fc vou ganhar tanto unf risos,positivo,15894,0
05/10/2014 19:45,dilma quer botar csf so pra pobre quero perca luciana ganha vai aecio,negativo,15895,-1
05/10/2014 19:45,dilma aecio sujo mal lavado parabens brasil,neutro,15898,0
05/10/2014 19:45,dilma ganhar juro desisto brasil,positivo,15903,0
05/10/2014 19:45,dilma vai foder porra toda ganhar,negativo,15906,0
05/10/2014 19:45,queria saber dilma vez pro povo nortenordeste amar pq aqui pra baixo nao funcionou,positivo,15907,1
05/10/2014 19:45,melhor dilma aecio marina,positivo,15909,1
05/10/2014 19:45,porem dilma pouco menos pior q outros,negativo,15916,-1
05/10/2014 19:45,dilma ta besta voto nela dentuca desgracada,neutro,15917,-1
05/10/2014 19:45,los troskos argentinos felices porque un social democrata cristiano va al ballotage con dilma en brasil,positivo,15918,0
05/10/2014 19:45,parem falar merda vota dilma povo pobre maioria povo acha q pra copa vaiar pobre ingresso mil reais,negativo,15927,-2
05/10/2014 19:45,apesar nao gostar aecio odeio dilma nao gostar odiar vou aecio claudinha,negativo,15931,3
05/10/2014 19:45,tnc voto dilma vc estuprado negao emposto almente nessa porra pra fuder logo todos,negativo,15932,-1
05/10/2014 19:45,nordeste ama dilma pq tirou miseria povo idiota caralho futuro vai fica miseria penseram neles so,negativo,15933,-1
05/10/2014 19:45,aecio marina luciana qualquer pode roubar ninguem vai ser corrupto dilma vou votar aecio,neutro,15934,-3
05/10/2014 19:45,aecio melhor dilma preparado,positivo,15935,2
05/10/2014 19:45,brasileiro alienado dilma pesquisem antes pf,neutro,15937,-1
05/10/2014 19:45,nao pra acreditar estado ficou frufru votou dilma,positivo,15941,0
05/10/2014 19:45,eleicao dilma serra portanto vamos tudo eleicao nunca facil,negativo,15942,1
05/10/2014 19:45,aecio pode ate ser ruim dilma pior nao suporto emabiggestfansd,negativo,15946,-2
05/10/2014 19:45,to realmente medo aecio conseguir ser pior dilma serio,negativo,15950,-1
05/10/2014 19:45,dilma aecio turno desgosto,neutro,15955,-1
05/10/2014 19:45,ter levantar cama domingo pra ir votar so ter duas opcoes dilma aecio putaria desse pais vou mudar pra africar pegar ebola,neutro,15957,-1
05/10/2014 19:45,voces votaram dilma vao foder,negativo,15965,-1
05/10/2014 19:45,boca urnaibope dilma aecio sao paulo pesquisa boca urna ibope divulgada neste domi,neutro,15966,1
05/10/2014 19:45,dilma pode manipular ibope quanto quiser ano vamos tirar cancer brasil forapt,positivo,15968,1
05/10/2014 19:45,sobre dilma aecio segundo turno voto sera nulo,neutro,15969,-1
05/10/2014 19:45,nao pra onde correr sao duas bostas aecio dilma,neutro,15971,1
05/10/2014 19:45,matar dilma quero ver ganhar,positivo,15981,0
05/10/2014 19:45,dilma menos pior ta n fica agr aecio medo,negativo,15982,-1
05/10/2014 19:45,agr achar presidente deus caralho poupe dilma pessoa dentro plenario besta nao so decide n,negativo,15983,-1
05/10/2014 19:45,dilma aecio voces preferem dilma melhorem ate porque voces vao votar dilma postaram vemprarua pedindo mudanca,positivo,15984,-2
05/10/2014 19:45,ainda trouxa pra votar dilma deus zzz,neutro,15985,-1
05/10/2014 19:45,serio arrrgghhhhh lixo ai monte merda culpa dilma hahahah facam favor,negativo,15991,0
05/10/2014 19:45,pessoal vota dilma ainda acha direito fazer protesto voces tao escolhendo acorda pra vida,positivo,15995,0
05/10/2014 19:45,acho aecio levemente melhor dilma,positivo,15998,1
05/10/2014 19:45,dilma ta fodida acho bom kakakaka,positivo,15999,1
05/10/2014 19:45,adiantou irem ruas quebrarem tudo vaiarem dilma copa gritarem pt pra votarem nela vao fuderem,negativo,16000,-1
05/10/2014 19:45,tanto protesto pra dilma alckmin tiririca feliciano serra,positivo,16002,-1
05/10/2014 19:45,adiantou protestos junho passado subirem planalto quebrar porra toda agora reelegerem dilma,positivo,16003,-2
05/10/2014 19:45,sentenciado el resultado entonces nuevamente dilma presidenta,neutro,16005,-1
05/10/2014 19:45,cara povo engracado pq fizeram todos protestos estao ai votando dilma atendeu exigencias vcs,positivo,16008,1
05/10/2014 19:45,cara achando so porque dilma ta frente ja ganhou gente ces sao burro hein segundo turno mula,negativo,16010,-1
05/10/2014 19:45,segun entendi marina silva amenazaba dilma porque captaba voto popular tradicional del pt sea en ballotage ese voto quiza vuelve,positivo,16011,0
05/10/2014 19:45,sabe vou rir otarios votaram aecio marina achando sao menos piores dilma,negativo,16013,1
05/10/2014 19:45,voces falam tao mal dilma outros candidatos melhorar pais acordem todos sao farinhas saco,negativo,16017,1
05/10/2014 19:45,dilma liderando vantagem massacrante nordeste porque sera resposta bem facil,positivo,16024,1
05/10/2014 19:45,infelizmente turno acho q vai ganhar dilma,positivo,16025,0
05/10/2014 19:45,dilma aecio obrigado votar parte democracia,negativo,16027,-2
05/10/2014 19:45,dilma aecio ces vao aecio ne pq deixar pt continuar fazendo merda foda so vcs mt otarios,negativo,16029,-1
05/10/2014 19:45,votos dilma pobre medo perder bolsa familia,negativo,16033,-2
05/10/2014 19:45,pai ta feliz dilma ta frente,positivo,16034,1
05/10/2014 19:45,nao acredito dilma vai ganhar pra fuder,positivo,16036,0
05/10/2014 19:45,aecio precisa herdar votos marina ultrapassar dilma segundo turno acham,negativo,16039,-1
05/10/2014 19:45,prefiro votar dilma deixar merda q q votar outro merda piorar,negativo,16040,-2
05/10/2014 19:45,brasil faz maior vuco vuco ruas estadios pra chegar eleicoes votar dilma,neutro,16043,-1
05/10/2014 19:45,namoral dilma ganhar fudeu,positivo,16046,0
05/10/2014 19:45,assim dilma indo segundo turno votos hahaha meio estranho sistema ai pt pau torto,positivo,16048,-1
05/10/2014 19:45,dilma vai terminar acho causa nordeste obvio,neutro,16049,0
05/10/2014 19:45,decepcinada pessoas midia mentem pau dilma comemora achando aecio vai fazer algo diferente,negativo,16053,0
05/10/2014 19:45,galera sudeste diz nordeste caga votos porque votam dilma sudeste elege tiririca,neutro,16054,-1
05/10/2014 19:45,nao consigo ver tanta melhora assim governo aecio presidente ainda acho dilma melhor,positivo,16056,1
05/10/2014 19:45,decepcao ricardo kotscho vc diz dilma tudo pra perder turno,negativo,16057,-2
05/10/2014 19:45,nego votar aecio dilma euvoteimarina,neutro,16058,-1
05/10/2014 19:45,prefiro aecio anos dilma serio,positivo,16060,0
05/10/2014 19:45,dilma ganhar anos vai ser lula novoooo nao vou aguentar companheiros companheiras,positivo,16062,0
05/10/2014 19:45,cara nunca trabalhou vida quer diz burro vota dilma,positivo,16066,-1
05/10/2014 19:45,melhor ver ver dilma alckimin ganhando,positivo,16067,1
05/10/2014 19:45,sinceramente dilma ganhar pq povo ficou medo perder bolsa familia aecio,positivo,16068,-1
05/10/2014 19:45,lamentavel tudo pra chegar hoje votarem dilma,negativo,16072,-1
05/10/2014 19:45,desempenho aecio rio surpreendente pra dilma rio estado onde psdb fraco nao vencem eleicoes presidenciais,negativo,16074,0
05/10/2014 19:45,dilma ta ganhando pq pobre brasil precisam bolsa familia,negativo,16076,-1
05/10/2014 19:45,dilma pode ganhar ter base grande nordeste marina deve apior psdb entao vai ser tenso,negativo,16085,-1
05/10/2014 19:45,vi ta faltando muitos estados nordeste acho la dilma deve ganhar alguns votos,positivo,16086,0
05/10/2014 19:45,mentira unicos burros sao votam dilma violetta kcaargentina,neutro,16094,1
05/10/2014 19:45,dilma ganhar novo povo brasileiro mt burro,positivo,16096,-1
05/10/2014 19:45,to achando graca pesquisas marina dilma cade marina tudo errado,negativo,16097,-1
05/10/2014 19:45,dilma melhor opcao,positivo,16100,1
05/10/2014 19:45,pior q ver gente votando dilma ver professor vontando nela,negativo,16101,-1
05/10/2014 19:45,nome doenca faz pessoa votar dilma,neutro,16103,-1
05/10/2014 19:45,acho aecio pior dilma voces querem faca vote nele so porque nao gostei governo dilma,negativo,16105,-1
05/10/2014 19:45,dilma ganhar vai ser ridiculo pq vcs fizeram porrada manifestacoes pra eleger dnv,positivo,16106,-2
05/10/2014 19:45,voces querem tao belo pais nao respeitam opiniao outros porque nao posso apoiar dilma ser,positivo,16109,2
05/10/2014 19:44,vamos ressaltar dilma anti profissional sim nao separa pernambuco eduardo ganhar fudeu p nois tudo,positivo,16121,0
05/10/2014 19:44,namoral dilma ganhar novo desisto brasil pode pais ser tao burro outros paises tiram sarro gnt,positivo,16123,-1
05/10/2014 19:44,so sabem xingar dilma fazem votam nela,neutro,16124,1
05/10/2014 19:44,fizeram caralho manifestacoes p chegar hoje votar dilma,negativo,16125,-1
05/10/2014 19:44,aecio ha dado agua beber en brasil dilma debe estar temblando y marina punto negociar,neutro,16126,0
05/10/2014 19:44,instruir urna tava defeito pra votar dilma aecio so votar,neutro,16127,-2
05/10/2014 19:44,tanta gente babando ovo fortissimo pra dilma vcs nao vergonha cara n bom ser trouxa,positivo,16128,1
05/10/2014 19:44,pessoas nao conseguido entender diferenca nao votar aecio votar dilma,positivo,16130,-2
05/10/2014 19:44,juro tento entender dilma ganha nao vejo ser falando vai votar nela,positivo,16131,-1
05/10/2014 19:44,pior ta fica imagina anos dilma vamos turno,positivo,16135,-1
05/10/2014 19:44,ridiculo td mundo fala mal dilma ta frete povo falso,negativo,16136,-3
05/10/2014 19:44,voce rico tudo bem defender aecio danilo getilli preta gil pobre cara fica quieto ganha dilma,positivo,16137,0
05/10/2014 19:44,exatamente so ai ne pq resto nao vi nada novo dilma so representa partido anos pt nao,positivo,16138,-1
05/10/2014 19:44,pra mim qualquer pode ganhar menos desgracada dessa dilma,negativo,16139,0
05/10/2014 19:44,resultado surpreendente rj dois palanques confortaveis dilma segundo turno nao esquerdas,positivo,16140,1
