username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento
thalleshnaraujo;2017-10-05 00:20;0;0;o deputado zeca cavalcanti votou favor pouca vergonha fundao partidario ano vem faca favor passar sertania;;;;915778672992415744;https://twitter.com/thalleshnaraujo/status/915778672992415744;negativo
folhadascidade;2017-10-03 19:11;0;0;deputado zeca cavalcanti anuncia liberao de r milhes para permetro irrigado de itaparica http;;;;915338422750973952;https://twitter.com/folhadascidade/status/915338422750973952;negativo
folhadascidade;2017-10-03 19:10;0;0;adicionei video playlist   zeca cavalcanti anuncia liberao de r milhes para;;@YouTube;;915338414840582144;https://twitter.com/folhadascidade/status/915338414840582144;negativo
PTBnaCamara;2017-10-02 17:07;0;0;planos saude populares vao beneficiar pessoas baixa renda desafogar fila destaca zeca cavalcanti ;;;#SUS;914944905658736640;https://twitter.com/PTBnaCamara/status/914944905658736640;negativo
PTBnaCamara;2017-10-02 16:11;0;0;descongestionam hospitais publicos dependem sus diz zeca cavalcanti ;;;#PlanosdeSa;914930863204429824;https://twitter.com/PTBnaCamara/status/914930863204429824;negativo
PTBnaCamara;2017-09-25 17:46;0;0;reducao precos pagos governo vai beneficiar populacao diz dep zeca cavalcanti ;;;#Farm;912418028113055746;https://twitter.com/PTBnaCamara/status/912418028113055746;negativo
PTBnaCamara;2017-09-25 16:29;0;0;programa e importante pacientes tratamento continuado diabetes diz zeca cavalcanti ;;;#Farm;912398722377625600;https://twitter.com/PTBnaCamara/status/912398722377625600;positivo
cavalcanti____;2017-09-21 22:49;1;0;musica zeca jeiza aaaah;;;;911044852279803904;https://twitter.com/cavalcanti____/status/911044852279803904;negativo
PTBnaCamara;2017-09-21 16:30;0;0;deputado zeca cavalcanti e eleito presidente subcomissao fiscalizara uso verba fundo ;;;#Educacao #FNDE;910949274279702529;https://twitter.com/PTBnaCamara/status/910949274279702529;negativo
cinaramarques;2017-09-21 09:53;0;0;deputado zeca cavalcanti eleito presidente subcomissao fnde camara federal ;;;;910849366168137729;https://twitter.com/cinaramarques/status/910849366168137729;negativo
cinaramarques;2017-09-21 09:48;0;0;deputado zeca cavalcanti e eleito presidente subcomissao fnde camara http;;@YouTube;;910848179377143811;https://twitter.com/cinaramarques/status/910848179377143811;negativo
ptb14;2017-09-12 16:57;0;1;zeca cavalcanti nova lei financiamento santas casas beneficiara populacao ;;;;907694677092159489;https://twitter.com/ptb14/status/907694677092159489;negativo
PTBnaCamara;2017-09-11 17:08;0;0;zeca cavalcanti cobra atencao congresso nacional sofrem falta verbas ;;;#HospitaisUniversit;907335100949516290;https://twitter.com/PTBnaCamara/status/907335100949516290;neutro
