username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento
zecarlosdopv;2018-04-04 10:59;0;0;o para precisa ouvir diz jarbas vasconcelos facebookjosecarlosdopv posts10211568014299466 ;;;;981531789457088515;https://twitter.com/zecarlosdopv/status/981531789457088515;['negativo']
jornaldomacico;2018-04-04 10:35;0;0;jarbas vasconcelos saida mdb;;;;981525753660571648;https://twitter.com/jornaldomacico/status/981525753660571648;['negativo']
william_locutor;2018-04-04 09:46;0;0;nova natal news jarbas vasconcelos saida pmdb se filia  vasconcelossaidahtmlspreftw ;;;;981513309806649345;https://twitter.com/william_locutor/status/981513309806649345;['negativo']
blogdidigalvao;2018-04-04 08:21;0;0;jarbas vasconcelos vai deixar mdb filiar psd vasconcelosvaideixarmdbfiliarpsd;;;;981491895196110848;https://twitter.com/blogdidigalvao/status/981491895196110848;['negativo']
elismarrodrigue;2018-04-04 07:52;0;0;de saida mdb jarbas vasconcelos devera embarcar psd bjarbasvasconcelosdeveraembarcarpsd;;;;981484614878457856;https://twitter.com/elismarrodrigue/status/981484614878457856;['negativo']
jornal_caruaru;2018-04-04 07:35;2;3;jarbas vasconcelos vai deixar mdb filiar psd ;;;;981480425355988993;https://twitter.com/jornal_caruaru/status/981480425355988993;['negativo']
pauloteogens;2018-04-04 06:53;0;0;jarbas vasconcelos saida pmdb  via;;@VEJA;;981469890459635714;https://twitter.com/pauloteogens/status/981469890459635714;['negativo']
sampaio_mikael;2018-04-04 06:35;0;0;jarbas vasconcelos saida pmdb mikaelsampaiosinglepost20 0404jarbasvasconcelosestc3a1sac3addapmdb ;;;;981465304831275008;https://twitter.com/sampaio_mikael/status/981465304831275008;['negativo']
zecarlosdopv;2018-04-04 05:36;0;0;palestra jarbas vasconcelos parauabepas facebookjosecarlosdopv videos10211566678506072;;;;981450345007276033;https://twitter.com/zecarlosdopv/status/981450345007276033;['negativo']
roberto40224824;2018-04-04 05:20;0;0;de saida mdb jarbas vasconcelos devera embarcar psd blog roberto goncalves bjarbasvasconcelosdeveraembarcarpsd;;;;981446343930601472;https://twitter.com/roberto40224824/status/981446343930601472;['negativo']
JDanieldf;2018-04-04 04:57;0;0;jarbas vasconcelos saida pmdb  via;;@VEJA;;981440707427782656;https://twitter.com/JDanieldf/status/981440707427782656;['negativo']
izaurinobrasil;2018-04-04 04:34;0;0;de saida mdb jarbas vasconcelos devera embarcar psd  9qlqcmzfoa;;;;981434777948557312;https://twitter.com/izaurinobrasil/status/981434777948557312;['negativo']
carlosbritto1;2018-04-03 23:30;0;0;quadro historico pmdb ulysses guimaraes combate regime militar duas vezes governador pernambuco deputado jarbas vasconcelos saida partido antes carlosbrittosaidamd bjarbasvasconcelosdeveraembarcarpsd;;;;981358306924089345;https://twitter.com/carlosbritto1/status/981358306924089345;['negativo']
carlosbritto1;2018-04-03 23:30;0;0;de saida mdb jarbas vasconcelos devera embarcar psd carlosbrittosaidamd bjarbasvasconcelosdeveraembarcarpsd 2amq4;;;;981358257590755329;https://twitter.com/carlosbritto1/status/981358257590755329;['negativo']
ivanmauricio;2018-04-03 23:19;1;0;jarbas vasconcelos saida pmdb  via;;@VEJA;;981355582501384193;https://twitter.com/ivanmauricio/status/981355582501384193;['negativo']
charlesaraujox;2018-04-03 22:08;0;0;jarbas vasconcelos saida pmdb sconcelossaidapmdb;;;;981337716272107521;https://twitter.com/charlesaraujox/status/981337716272107521;['negativo']
josetomazfilho;2018-04-03 20:48;0;0;jarbas vasconcelos deve trocar pmdb psd  vasconcelospmdbpsdhtmlspreftw  ;;;;981317673043800069;https://twitter.com/josetomazfilho/status/981317673043800069;['neutro']
zecarlosdopv;2018-04-03 20:20;0;0;palestra jarbas vasconcelos parauapebas;;;;981310479145537536;https://twitter.com/zecarlosdopv/status/981310479145537536;['negativo']
AlmirTavaress;2018-04-03 20:02;0;0;jarbas vasconcelos saida pmdb  via;;@VEJA;;981305864496844801;https://twitter.com/AlmirTavaress/status/981305864496844801;['negativo']
AMAROK_LUPPUS;2018-04-03 19:37;2;1;jarbas vasconcelos saida pmdb  via;;@VEJA;;981299805086519297;https://twitter.com/AMAROK_LUPPUS/status/981299805086519297;['negativo']
MarceloBacana;2018-04-03 13:06;0;2;jarbas vasconcelos fala sobre desenvolvimento para  9hnsbyjkk;;;;981201321633157121;https://twitter.com/MarceloBacana/status/981201321633157121;['negativo']
maurobonna;2018-04-03 11:33;3;13;o eresidente oabpa jarbas vasconcelos candidato senado pv;;;;981177907069571072;https://twitter.com/maurobonna/status/981177907069571072;['negativo']
zecarlosdopv;2018-03-31 14:32;0;0;lembrar repetir e jarbas vasconcelos ;;;;980135772811603968;https://twitter.com/zecarlosdopv/status/980135772811603968;['negativo']
MarceloBacana;2018-03-30 20:25;0;1;em monte alegre prainha jarbas vasconcelos encerra excursao palestras municipios calha norte  ;;;;979862278798544899;https://twitter.com/MarceloBacana/status/979862278798544899;['positivo']
henriq_muniz;2018-03-28 09:43;0;0;politica tempos ja donos partido pernambuco jarbas vasconcelos luciana santos presidem partidos pernambuco controlam dos deputados federais pernambucanos facebookoabelhudopost s1652670041480010 ;;;;978975890972360704;https://twitter.com/henriq_muniz/status/978975890972360704;['negativo']
jesocarneiro;2018-03-28 09:36;0;2;precandidato senador para pv advogado jarbas vasconcelos reuniu ontem monte alegre bai amazonas o eresidente oabpa e irmao prefeito cidade jardel vasconcelos 8eemncgmxq;;;;978974110607986691;https://twitter.com/jesocarneiro/status/978974110607986691;['negativo']
MarceloBacana;2018-03-28 06:45;0;2;jarbas vasconcelos aponta alts indice criminalidade e culpa ma gestao governo paraense  1si3e9type;;;;978931138520633350;https://twitter.com/MarceloBacana/status/978931138520633350;['positivo']
zecarlosdopv;2018-03-27 20:24;0;2;jarbas vasconcelos monte alegre apresentando palestra desafios socioambientais para estado amazonia facebookjosecarlosdopv posts10211508933382480 ;;;;978774842966183937;https://twitter.com/zecarlosdopv/status/978774842966183937;['positivo']
Piteira;2018-03-27 20:11;0;1; maior publico reunido jarbas vasconcelos palestras proferidas interior para os organizadores falam presentes no final saberemos precisao facebookjmpiteirapost s10211296435942113 ;;;;978771472691982337;https://twitter.com/Piteira/status/978771472691982337;['negativo']
JoaoNetoRio;2018-03-27 16:04;0;0;eu fico aqui pensando jarbas vasconcelos sofrendo intervencao diretorio estado em simon rs pr cito resistencias pmdb  romero juca leve livre solto atormentalos  ;;@requiaopmdb;;978709429129539585;https://twitter.com/JoaoNetoRio/status/978709429129539585;['neutro']
Piteira;2018-03-27 11:11;0;1;neste momento jarbas vasconcelos palestra sobre os desafios socioambientais do par cidade alenquer oeste para facebookjmpiteirapost s10211293439427202 ;;;;978635706967916545;https://twitter.com/Piteira/status/978635706967916545;['positivo']
zecarlosdopv;2018-03-26 19:52;0;0;jarbas vasconcelos bidos facebookstoryphpstor y10211499753472988id1338378914 ;;;;978404234650701824;https://twitter.com/zecarlosdopv/status/978404234650701824;['negativo']
Piteira;2018-03-26 17:18;0;0;a agenda jarbas vasconcelos nesta semana voltada margem esquerda rio amazonas oeste para o primeiro compromisso cidade oriximina manha hoje na noite hoje bidos amanha facebookjmpiteirapost s10211287992651036 ;;;;978365479113908224;https://twitter.com/Piteira/status/978365479113908224;['neutro']
zecarlosdopv;2018-03-26 11:31;1;1;o precandidato senador jarbas vasconcelos inicia caravana verde municipio oriximina depois segue todos municipios calha norte  partido verde levando debate desenvolvimento facebookjosecarlosdopv posts10211497305331786 ;;;;978278232570114049;https://twitter.com/zecarlosdopv/status/978278232570114049;['positivo']
MarceloBacana;2018-03-26 09:58;0;3;jarbas vasconcelos visita oriximina bidos alenquer monte alegre prainha falar sobre desafios socioambientais para  30h5uyd3;;;;978254748309708800;https://twitter.com/MarceloBacana/status/978254748309708800;['positivo']
EricMatias19;2018-03-26 09:50;0;0;esse raul henry nunca sempre capacho jarbas vasconcelos e agora quer ser protagonista que  pra gente rir desse esntrevista acabou falar;;;;978252763032358913;https://twitter.com/EricMatias19/status/978252763032358913;['negativo']
_Lavoisier;2018-03-26 09:07;0;1;todo mundo sabe jarbas vasconcelos e linha auxiliar pessimo governador paulo camara parem brincar povo pernambucanomilhares trabalhadores assassinados diariamente pernambuco vitimas omissao governo;;;;978242072829485056;https://twitter.com/_Lavoisier/status/978242072829485056;['negativo']
Piteira;2018-03-24 19:05;1;1;novo video jarbas vasconcelos vai detalhes sobre crescimento criminalidade violencia belem comprovando e necessario gestao vencer luta facebookjmpiteirapost s10211275708703945 ;;;;977667690050486272;https://twitter.com/Piteira/status/977667690050486272;['neutro']
BlogdoNoblat;2018-03-24 12:29;4;35;o supremo tribunal federal cancelou dissolucao diretorio pmdb pernambuco controlado deputado jarbas vasconcelos a dissolucao decretada executiva nacional partido comandada senador romero juca;;;;977568085153665024;https://twitter.com/BlogdoNoblat/status/977568085153665024;['positivo']
Piteira;2018-03-24 11:04;0;1;caravana jarbas vasconcelos estara municipios oriximina bidos alenquer monte alegre prainha facebookjmpiteirapost s10211273018756698 ;;;;977546588116709383;https://twitter.com/Piteira/status/977546588116709383;['positivo']
Georgeasdfb;2018-03-24 10:12;0;0;vejam ironia principais icones mdb jarbas vasconcelos lado dr ulysses vcs querem defenestralo respeitem historia  atus977530470480187392 ;;@romerojuca @EliseuPadilha @MichelTemer @MoreiraFranco;;977533598004924416;https://twitter.com/Georgeasdfb/status/977533598004924416;['negativo']
Ieda35250911;2018-03-24 09:29;0;0;ver aconteceu maria daniel merecia premio asilo idosos dificuldade tempo desse artistas ajudarao maria fez ganhou premio gastou todo agora jarbas vasconcelos anos trinta pouco e amor;;;;977522714842992642;https://twitter.com/Ieda35250911/status/977522714842992642;['positivo']
jornal_caruaru;2018-03-24 08:10;1;1;ministro ricardo lewandowski stf devolve mdb pernambuco bracos raul henry jarbas vasconcelos ;;;;977502873100652544;https://twitter.com/jornal_caruaru/status/977502873100652544;['positivo']
Piteira;2018-03-24 07:49;0;0;futuro ameaado nao culpamos governo maranhao podemos deixar denunciar baixa capacidade empreendedora governo estado para representacao politica congresso nacional diz nota pv jarbas vasconcelos facebookjmpiteirapost s10211272078973204 ;;;;977497746323238912;https://twitter.com/Piteira/status/977497746323238912;['positivo']
Joaovaladares;2018-03-23 22:26;6;7;saindo forno ministro lewandoswski devolve comando mdbpe grupo jarbas vasconcelos julgamento merito;;;;977355862502203392;https://twitter.com/Joaovaladares/status/977355862502203392;['neutro']
MarceloBacana;2018-03-23 13:22;1;4;jarbas vasconcelos mostra perdemos producao aco geracao empregos maranhao  ;;;;977219072030134272;https://twitter.com/MarceloBacana/status/977219072030134272;['positivo']
PSDB45PE;2018-03-23 11:24;0;0;tenho apreco exgovernador jarbas vasconcelos lider governo apreco vicegovernador raul henry e assunto interno questao mdb;;@BrunoAraujo4511;#R;977189371152621568;https://twitter.com/PSDB45PE/status/977189371152621568;['neutro']
CFOAB;2018-03-23 10:52;3;1;jarbas vasconcelos nome sistema prerrogativas oab presta homenagem advogada sabrina veras  presente conferencia  desagravada fortaleza confira ;;@oabce;#Confer;977181294357606401;https://twitter.com/CFOAB/status/977181294357606401;['neutro']
Piteira;2018-03-22 00:00;0;1;jarbas vasconcelos razao desigualdades regionais sociais consequencia modelo desenvolvimento ve amazonia mera produtora materias primas empresas nacionais estrangeiras facebookjmpiteirapost s10211257265442875 ;;;;976654756138618882;https://twitter.com/Piteira/status/976654756138618882;['positivo']
blogdidigalvao;2018-03-21 23:55;0;0;jarbas vasconcelos fidelidade historica mdb vasconcelosfidelidadehistoricamdb;;;;976653599454449664;https://twitter.com/blogdidigalvao/status/976653599454449664;['positivo']
Ileana_Bischel;2018-03-21 23:54;0;0;ameacado eulsao jarbas vasconcelos diz fica critica filiacoes duvidosas pmdb portalminasnewsameacado eulsaojarbasvasconcelosdizficacriticafiliacoesduvidosaspmdbuid76352  0wci1;;;;976653224479518720;https://twitter.com/Ileana_Bischel/status/976653224479518720;['negativo']
celsopansera;2018-03-21 23:09;4;3;que coisa apagao justo dia ministro minas energia mudou partido e tbem dia apos juca intervir mdb pernambuco afastando deputado jarbas vasconcelos presidencia e sabe assumiu comando mdb local isso o pai ministro  atus976639605045956609 ;;;;976641905525252096;https://twitter.com/celsopansera/status/976641905525252096;['negativo']
CMacedonioV;2018-03-21 21:32;0;0;o golpe temer jarbas vasconcelos  temerjarbasvasconceloshtml ;;;;976617603924922373;https://twitter.com/CMacedonioV/status/976617603924922373;['neutro']
AMAROK_LUPPUS;2018-03-21 21:07;3;3;o golpe temer jarbas vasconcelos  via;;@VEJA;;976611225135132675;https://twitter.com/AMAROK_LUPPUS/status/976611225135132675;['positivo']
_Lima100;2018-03-21 12:41;0;0;o golpe temer jarbas vasconcelos  noblat ;;;;976484017854967814;https://twitter.com/_Lima100/status/976484017854967814;['neutro']
eduardonino;2018-03-21 12:06;0;0;retweeted emoji lula retweeted eduardo o mundo da voltas o mundo da voltas jarbas vasconcelos ontem ajudou juca temer golpe presidenta dilma hoje golpeado juca temer 10j2wcqad;;@EmojiDoLula @eduardonino;;976475127130066944;https://twitter.com/eduardonino/status/976475127130066944;['positivo']
eduardonino;2018-03-21 12:06;0;0;retweeted eduardo o mundo da voltas o mundo da voltas jarbas vasconcelos ontem ajudou juca temer golpe presidenta dilma hoje golpeado juca temer 10j2wcqad;;@eduardonino;;976475044179308545;https://twitter.com/eduardonino/status/976475044179308545;['neutro']
OSVALDO85921201;2018-03-21 11:48;0;0; dep jarbas vasconcelos temediabo ser velho ser diabo agora aqui pra diabo velho deiu enganar velho diabo;;;;976470612280528901;https://twitter.com/OSVALDO85921201/status/976470612280528901;['neutro']
profeborto;2018-03-21 11:48;1;3;juca intervem pmdb pernambuco proximo alvo requiao parana o comando nacional pmdb dissolveu diretorio estadual partido atingindo diretamente interesses exgovernador jarbas vasconcelos vicegovernador raul henry aliados pt psb estado;;;;976470531821142016;https://twitter.com/profeborto/status/976470531821142016;['positivo']
MarbeneAB;2018-03-21 11:45;0;0;ola segui conselho assisti filme dia postagem dica preciosa pois bem roteirizado conduzido otimos atores nao posso deixar dizer tbm serem parecidissimos detetive joao amoedo camarada chefe doutrina jarbas vasconcelos;;;;976469893242675200;https://twitter.com/MarbeneAB/status/976469893242675200;['positivo']
eduardonino;2018-03-21 11:23;0;0;o mundo da voltas o mundo da voltas jarbas vasconcelos ontem ajudou juca temer golpe presidenta dilma hoje golpeado juca temer 10j2wcqad  atus976464379184144384photo1utmsource976464379184144384 ;;;;976464407646621697;https://twitter.com/eduardonino/status/976464407646621697;['neutro']
eduardonino;2018-03-21 11:23;5;6;o mundo da voltas o mundo da voltas jarbas vasconcelos ontem ajudou juca temer golpe presidenta dilma hoje golpeado juca temer 10j2wcqad;;;;976464379184144384;https://twitter.com/eduardonino/status/976464379184144384;['neutro']
eduardonino;2018-03-21 11:22;0;0;o mundo da voltas o mundo da voltas jarbas vasconcelos ontem ajudou juca temer ;;;;976464132751986688;https://twitter.com/eduardonino/status/976464132751986688;['neutro']
eduardonino;2018-03-21 11:22;0;0;o mundo da voltas o mundo da voltas jarbas vasconcelos ontem ajudou juca temer  ;;;;976464050895884288;https://twitter.com/eduardonino/status/976464050895884288;['neutro']
BlogdoNoblat;2018-03-21 11:11;2;11;o golpe temer jarbas vasconcelos por ricardo noblat leia integra texto blog  ;;;;976461175041949701;https://twitter.com/BlogdoNoblat/status/976461175041949701;['positivo']
eduardonino;2018-03-21 11:02;0;0;o mundo da voltas jarbas vasconcelos ontem ajudou juca temer golpe presidenta dilma hoje golpeado juca temer;;;;976458959535181825;https://twitter.com/eduardonino/status/976458959535181825;['neutro']
eduardonino;2018-03-21 11:01;0;0;o mundo da voltas jarbas vasconcelos ontem ajudou juca temer golpe presidenta dilma hoje golpeado juca temer;;;;976458787258236928;https://twitter.com/eduardonino/status/976458787258236928;['neutro']
_Lavoisier;2018-03-21 09:57;0;1;parece jarbas vasconcelos usava controle sobre mdb ajudar psb manter governo apesar toda desgraca partido causa pernambuco;;;;976442795895476224;https://twitter.com/_Lavoisier/status/976442795895476224;['negativo']
Mauricio211973;2018-03-21 09:14;0;0;o deputado jarbas vasconcelos unico politico prestava pmdb agora podemos dizer partido totalmente corrupto;;;;976431802993860608;https://twitter.com/Mauricio211973/status/976431802993860608;['negativo']
sampaio_mikael;2018-03-21 06:01;0;0;ato truculencia arbitrariedade afirma jarbas vasconcelos mikaelsampaiosinglepost20 0321atotruculc3aanciaarbitrariedadeafirmajarbasvasconcelos ;;;;976383396086734848;https://twitter.com/sampaio_mikael/status/976383396086734848;['negativo']
ritajose7;2018-03-21 05:56;0;0;jarbas vasconcelos serve nadachutado mdb sendo turma golpe;;;;976382025824395264;https://twitter.com/ritajose7/status/976382025824395264;['negativo']
blogdoroberiosa;2018-03-21 05:19;0;0;jarbas vasconcelos afirma continuara lutando mdb pe raul henry  7wpc;;;;976372657431162880;https://twitter.com/blogdoroberiosa/status/976372657431162880;['neutro']
lucas_simoesrj;2018-03-21 04:03;1;0;mdb dissolve diretorio pe retira legenda jarbas vasconcelos mdbdissolvediretorioperetiralegendajarbasvasconcelos ;;;#umRei #TimBeta #RT #SDV;976353534324236288;https://twitter.com/lucas_simoesrj/status/976353534324236288;['negativo']
edvaldomoraispe;2018-03-21 03:17;1;0;ato truculencia arbitrariedade afirma jarbas vasconcelos apesar fazer parte executiva nacional deputado federal acompanhou reuniao decidiu dissolucao diretorio estadual;;;;976341986625011714;https://twitter.com/edvaldomoraispe/status/976341986625011714;['positivo']
zecarlosdopv;2018-03-20 21:22;0;0;palesta fundacao verde ananideua jarbas vasconcelos;;;;976252746151145477;https://twitter.com/zecarlosdopv/status/976252746151145477;['negativo']
carmemsantos55;2018-03-20 21:19;0;0;ato truculencia arbitrariedade afirma jarbas vasconcelos icablogfolha20180320blg58107509politica2419atotruculenciaarbitrariedadeafirmajarbasvasconcelosaspx ;;;;976252024105914368;https://twitter.com/carmemsantos55/status/976252024105914368;['negativo']
BlogdoNoblat;2018-03-20 21:18;11;41;jarbas vasconcelos feito bobo temer ha dias e temer garantiu pmdb pernambuco seguiria sob comando jabas acreditou;;;;976251769683611648;https://twitter.com/BlogdoNoblat/status/976251769683611648;['positivo']
BlogdoNoblat;2018-03-20 21:16;12;40;a executiva nacional pmdb sob comando romero juca dissolveu diretorio estadual pmdb pernambuco entregando partido ali senador fernando bezerra coelho eb com perde deputado jarbas vasconcelos lideranca historica pmdb;;;;976251174675501056;https://twitter.com/BlogdoNoblat/status/976251174675501056;['negativo']
sampaio_mikael;2018-03-20 21:06;0;0;jarbas vai guerra mordido vampirao traido crapula jarbas vasconcelos arregaca mangas vai guerra mdb partido ajudou fundar entregue hoje cupula facebookmikaelsampaio posts10208962142529728 ;;;;976248559430488066;https://twitter.com/sampaio_mikael/status/976248559430488066;['neutro']
Pereira_Joca;2018-03-20 21:06;0;0;com partido sim pode haver elementos independentes q votem tipo jarbas vasconcelos requiao;;;;976248544393924608;https://twitter.com/Pereira_Joca/status/976248544393924608;['negativo']
Piteira;2018-03-20 20:05;0;0;informacao conhecimento indispensaveis processo construcao consciencia critica sobre realidade socioambiental economica veja aqui informacoes dados usados jarbas vasconcelos palestras facebookjmpiteirapost s10211249870658010 ;;;;976233354550005761;https://twitter.com/Piteira/status/976233354550005761;['positivo']
jornal_caruaru;2018-03-20 19:24;2;1;paulo camara diz jarbas vasconcelos raul henry demais integrantes pmdb pernambuco apoio solidariedade ;;;;976223009794117632;https://twitter.com/jornal_caruaru/status/976223009794117632;['positivo']
Piteira;2018-03-20 19:17;0;1;palestra jarbas vasconcelos nesta noite camara municipal ananindeua falando sobre desenvolvimento para facebookjmpiteirapost s10211249528329452 ;;;;976221139579129857;https://twitter.com/Piteira/status/976221139579129857;['negativo']
kkdesouza;2018-03-20 19:06;0;0;nota jarbas vasconcelos raul henry demais integrantes pmdb pernambuco honram qualquer partido politico brasil o tentando fazer contra e maiores violencias historia faceboo10211851538149683 ;;;;976218551202623489;https://twitter.com/kkdesouza/status/976218551202623489;['negativo']
jornal_caruaru;2018-03-20 18:44;0;0;fernando bezerra ganha queda braco grupo raul henry deputado jarbas vasconcelos comando mdb pernambuco ;;;;976212889949401093;https://twitter.com/jornal_caruaru/status/976212889949401093;['positivo']
angelaboldrini_;2018-03-20 17:57;1;5;decisao e reves ala partido apoia reeleicao atual governador paulo camara psb deputado jarbas vasconcelos vitoria senador fernando bezerra deve sair candidato partido  us976194341239652352 ;;;;976201042042880000;https://twitter.com/angelaboldrini_/status/976201042042880000;['positivo']
igorgadelham;2018-03-20 17:22;2;6;decisao e derrota deputado jarbas vasconcelos defende apoio mdb reeleicao governador pernambuco paulo camara psb  ;;;;976192287905665024;https://twitter.com/igorgadelham/status/976192287905665024;['positivo']
frjunioradv;2018-03-20 13:44;0;2;alo pernambuco decisao tse praticamente entregando mdb ;;@cultura1130am;;976137509494296578;https://twitter.com/frjunioradv/status/976137509494296578;['positivo']
MarceloBacana;2018-03-20 10:25;0;3;jarbas vasconcelos palestra ananindeua sobre desafios socioambientais para  790zm7v;;;;976087264634834944;https://twitter.com/MarceloBacana/status/976087264634834944;['negativo']
zecarlosdopv;2018-03-19 14:24;0;0;amanha palestra jarbas vasconcelos ananindeua ;;;;975785012418269184;https://twitter.com/zecarlosdopv/status/975785012418269184;['neutro']
nelsonfwatanabe;2018-03-19 12:03;0;0;jarbas vasconcelos tem poder politico pefaz parte ala xiita mdb e oposicao psb;;;;975749644931223557;https://twitter.com/nelsonfwatanabe/status/975749644931223557;['negativo']
Piteira;2018-03-17 08:41;1;0;jarbas vasconcelos botando dedo ferida omissao representantes paraenses congresso nacional muito ;;;;974974031974883329;https://twitter.com/Piteira/status/974974031974883329;['negativo']
TonyGel_;2018-03-15 21:53;1;3;estive raul henry jarbas vasconcelos nesta quintafeira inauguracao escolamodelo entregue populacao toritama edilson tavares bem avaliado prefeito pernambuco 7sfalr9;;;;974448474983993346;https://twitter.com/TonyGel_/status/974448474983993346;['negativo']
Piteira;2018-03-14 19:23;0;0;neste momento palestra jarbas vasconcelos camara municipal maraba ;;;;974048469248864256;https://twitter.com/Piteira/status/974048469248864256;['positivo']
zecarlosdopv;2018-03-14 19:18;0;1;jarbas vasconcelos palestrando maraba os desafios socioambientais para estado amazonia ;;;;974047018611085317;https://twitter.com/zecarlosdopv/status/974047018611085317;['negativo']
MarceloBacana;2018-03-14 07:11;0;2;jarbas vasconcelos homenageado i premio frei henri direitos humanos oab subsecao xinguara  ;;;;973864069127114753;https://twitter.com/MarceloBacana/status/973864069127114753;['neutro']
frjunioradv;2018-03-13 19:41;0;0;quem deve estar rindo e jarbas vasconcelos  s973690166006095873 ;;;;973690468604182529;https://twitter.com/frjunioradv/status/973690468604182529;['negativo']
nelsonfwatanabe;2018-03-13 14:47;0;0;vera vc acha jarbas vasconcelos bom vice alckimin nome forte pefaz parte grupo temer brigou romero juca e oposicao psb pe anunciou apoio lula poste;;@veramagalhaes;;973616612770222080;https://twitter.com/nelsonfwatanabe/status/973616612770222080;['positivo']
nelsonfwatanabe;2018-03-13 14:41;0;0;vera acha jarbas vasconcelos e bom nome ser vice alckimin nome forte pe faz parte grupo temer brigou romero juca e oposicao psb pe disse apoiara lula poste;;;;973615159678824448;https://twitter.com/nelsonfwatanabe/status/973615159678824448;['positivo']
RadioJornalAMFM;2018-03-13 11:01;2;5;jarbas vasconcelos lamenta falecimento dorany sampaio ;;;;973559670240620544;https://twitter.com/RadioJornalAMFM/status/973559670240620544;['negativo']
blogdoedvaldo;2018-03-12 10:49;0;1;a escola municipal elizete borba inaugurada toritama proxima quintafeira 15 cerimonia acontecera partir h presencas vicegovernador raul henry deputado federal jarbas vasconcelos deputado estadual tony gel 0atpupx;;;;973194350866894848;https://twitter.com/blogdoedvaldo/status/973194350866894848;['positivo']
alexandreacioli;2018-03-11 01:29;1;0;o exgovernador atual deputado federal jarbas vasconcelos mdb lidera pesquisa eleitoral senado a ;;;;972691046193876993;https://twitter.com/alexandreacioli/status/972691046193876993;['positivo']
OtavioMaia8;2018-03-09 14:43;0;0;pesquisa instituto multipla arcoverde divulgada nesta quintafeira 8 contratada proprio registrada trepe tribunal superior eleitoral revela lula pt paulo camara psb jarbas vasconcelos mdb lideram corrida eleitoral pernambuco;;;;972166100564828160;https://twitter.com/OtavioMaia8/status/972166100564828160;['positivo']
blogpemais;2018-03-09 10:48;0;0;a pesquisa revelou lula pt paulo camara psb jarbas vasconcelos mdb lideram corrida eleitoral ;;;;972106826606137346;https://twitter.com/blogpemais/status/972106826606137346;['positivo']
sanchilisoficia;2018-03-08 20:12;0;0;tjpe derruba liminar favor jarbas dissolucao mdbpe deve seguir deputado jarbas vasconcelos senador fernando bezerra coelho uma guerra controle mdb pernambuco vem arratando desde ingresso senador fernando bezerra ;;;;971886470247038976;https://twitter.com/sanchilisoficia/status/971886470247038976;['negativo']
JornalOLiberal;2018-03-06 15:50;0;0;temer recebe direcao bradesco reunioes braga jarbas vasconcelos http;;;;971095569471963136;https://twitter.com/JornalOLiberal/status/971095569471963136;['neutro']
portaluai;2018-03-06 12:15;0;0;temer recebe direcao bradesco reunioes braga jarbas vasconcelos ;;;;971041462346379264;https://twitter.com/portaluai/status/971041462346379264;['neutro']
em_com;2018-03-06 11:45;1;1;temer recebe direcao bradesco reunioes braga jarbas vasconcelos ;;;;971033918102056960;https://twitter.com/em_com/status/971033918102056960;['neutro']
jornaltijucas;2018-03-06 10:34;0;0;temer recebe direcao bradesco reunioes braga jarbas vasconcelos ias20180306temerrecebedirecaobradescoreunioesbragajarbasvasconcelos;;;;971016200133242880;https://twitter.com/jornaltijucas/status/971016200133242880;['neutro']
MarceloBacana;2018-03-06 08:32;0;0;cerca de pessoas lotam auditrio em itaituba receber jarbas vasconcelos  ;;;;970985383268888577;https://twitter.com/MarceloBacana/status/970985383268888577;['negativo']
carloslopesjorn;2018-03-06 08:19;0;0;s h30 temer reune senador eduardo braga mdbam h audiencia e deputado jarbas vasconcelos mdbpe;;;;970982145790566400;https://twitter.com/carloslopesjorn/status/970982145790566400;['positivo']
cartapolis;2018-03-06 07:10;0;0;agenda temer h00 luiz carlos trabuco cappi presidente conselho administracao bradesco octavio lazari junior diretor vicepresidente bradesco h30 senador eduardo braga mdbam h00 deputado jarbas vasconcelos mdbpe;;;;970964956718993408;https://twitter.com/cartapolis/status/970964956718993408;['negativo']
frjunioradv;2018-03-05 13:56;0;0;a especulativa blogs recife sobre possivel chapa paulo camara collins jarbas vasconcelos joao ;;;;970704607411429376;https://twitter.com/frjunioradv/status/970704607411429376;['positivo']
frjunioradv;2018-03-05 13:56;0;0;a especulativa blogs recife sobre possivel chapa paulo camara collins jarbas vasconcelos joao paulo e fake news essa conjuntura erros gerados interesse dessa montagem quarta passada queiroz pc sao bento una decisoes passam pdt;;;;970704548951191553;https://twitter.com/frjunioradv/status/970704548951191553;['positivo']
jornal_caruaru;2018-03-04 11:30;1;0;tony gel diz mdb muitas caras e liderado jarbas vasconcelos raul henry ;;;;970305392591949824;https://twitter.com/jornal_caruaru/status/970305392591949824;['negativo']
Piteira;2018-03-03 18:10;0;0;esta e apenas diferencas fazem jarbas vasconcelos representante pode haver novo ;;;;970043734019788801;https://twitter.com/Piteira/status/970043734019788801;['negativo']
Jarbasvasconc10;2018-03-02 20:47;0;0;palmeiras acordou derrota contra corinthians mudanca atitude outra ontem jarbas vasconcelos pedra lavrada pb;;;#JogandoEmCasa;969720777632296961;https://twitter.com/Jarbasvasconc10/status/969720777632296961;['neutro']
Piteira;2018-03-02 17:43;0;0;a caravana jarbas vasconcelos fez bonito terra querida ;;;;969674524563247105;https://twitter.com/Piteira/status/969674524563247105;['positivo']
